star,comment
5,개인적으로 무거운 거 싫어하는데 친구때문에 봤다 ㅠㅠ 무서워요 ㅠㅠ내용은 모르겠어요 ㅠ 정말 그게 다인가?싶어요 좀 허무 내가 이해를 못 한 건징..  
10,절대 현혹되지마라..  
8,잘만들어진 것 같긴 하지만 생각만큼 와 대박이다까진 아니었던 것 같아요  
10,소름돋는영화내요보는내내 긴장해서 담옴..  
10,정말 정말 재밌어요 강추  
10,황정민의 연기력은 논란의 여지가 없다.  
10,연기가...장난아니네요  
3,개인적인생각으로  배우들 연기는 굿내용은  별로..  
10,엄창! 꼭봐야함감독한테 반하는작품  
10,대박..두번세번봐야할듯한영화  
9,연기 쩔.. 몰입도 쩔.. 스토리 쩔.. 다 쩔.. 별 하나 뺀것은 15세 관람가에 맞지 않는 징그러움과 잔인한 장면때문. 신선한 충격이자 오랜만에 토론거리 영화 하나 나온 듯! 난 너무 잘 보고 옴ㅋㅋ  
10,몰입도나 전체적인 스토리 구성이 최고였습니다.영화가 끝난뒤에도 계속 생각해보게 되네요  
10,내 생애 이런 기이한 영화는 처음본다. 영화가 끝나고도 정말 긴 여운이 맴돈다.  
10,한번더 보러 가고싶게 만드는 영화!!! 슬프기도하면서 암튼 난 좋았음 ' ㅋㅋㅋ 곧 또보러 갈꺼에요 ㅋㅋ  
10,우앙 긴장감 백배 넘 재미쏘  
10,간만에 재미...추천  
8,스토리는 잘 이해가 않가지만 한국만의 스릴러 영화였던거같다 무엇보다 배우들의 연기가 실감났다는점... 곡성 무섭다...  
5,몬내용일까요 누가 설명좀 봐도 모르겟음  
5,글세여 생각보단 별로 였어요  
10,난진짜재밌게봄 무서웟규  
9,쉴틈을 안주는 영화.호불호가 갈리지만 이 영화가 매력있는것은 관객들의 다양한 해석이 가능하도록 열어두었던 점인것같다. 단순 선과악을 떠나 현대인+일제강점기(역사적인부분) +현실비판 등 여러가지가 함축되어있는듯하다.  
9,돈은 아깝지않았습니다  
9,후폭풍 장난아니네요.. 아역연기에게 박수를  
7,반전의 반전아빠의  부정이 눈물겨움  
8,악몽에 시달리게 만드는 미친 연출력.  
8,스포 당해서 결말을 알고 봤는데도 흥미진진하고 무섭고..무엇보다 효진이 역을 맡았던 아기가 너무 연기를 잘한다  
5,첨엔 흥미 진진했는데 후반부에서부터 실망   특히 황정민이 뭔가 활약있을줄 알았는디  그냥  그랬다는  야간의 반전도 있었지만  미완성   느낌   속편을 위해 그랬을수 있는디  속편 그다지 기대 안됨  
10,몰입도 최고. 배우 연기 최고. 특히 아역배우 김환희양 최고.미스테리 !  
10,몰입감최고네요 시간금방갔어요  
8,무서운 영화 잘 못보는데 스토리와 배우들의 연기력덕분에 두 시간 반이라는 긴 러닝타임동안 지루할 틈이 없었네요ㅎㅎ  
10,보이지 않는 것에 대한 두려움과 누굴 믿을 것인가에 대한 갈등이 조화롭게 잘 섞였다. 웰메이드 호러무비!  
6,무서운영화를 좋아해서 봤어요.황정민의  굿신이 인상깊었구요.마지막에는 이게 머지?무슨  내용이지? 하는 생각이 들게하는 영화였어요. 가끔 깜짝놀라는 부분이 있지만 볼만합니다. 아역이 너무 실감나게 연기하네요.아이들이랑 잘봤어요.  
8,보는 내내 몰입해서는 보았는데 내용이 아직 이해가 ㅠㅠ 멍청해서 그런거겠죠 ㅋㅋㅋ 간만에 심장 쫄깃한 영화봤어요!!!  
10,몰입도가 최고! ㅋㅋㅋ  
9,보는 내내 물음표가 마구마구 생기는 영화 정말 재밋었음  
10,처음부터 끝까지 시간가는줄 모르고봄 정말대박임 꼭들보세요  
5,피칠갑일 줄 알았으면 안 봤을텐데ㅜㅜ하지만 한순간도 긴장을 놓을 수가 없었고 마지막의 반전이 정말 엄청난 충격을 주는 영화였다전문가가 아니어서 왜 그렇게 높은 평점을 줬는지 잘 이해는 안감ㅜㅜ  
9,"공포영화를 무섭다고 생각한 적이 많지 않은데, 이 영화는 오싹합니다.  "
3,연기는잘하는대 영화가너무김  
10,굿구루루룩수루룩룩굴  
8,어째 마무리가 우울함  ㅠ ㅠ  
9,완전 꿀잼~~보는 내내 긴장  
10,진짜영화쟛같이잘만들었다고생각한다 퇴근하고심야봤는데한3일밤샘야근해도될거같다 진짜나홍진한테원따봉투따봉박고간다 너거들볼려면기저귀하나사서가라ㅅㅂ 뭐쳐먹고싶은데뭐쳐먹으면귀신들릴까봐먹지도못한다 니기럴 졋같다..  
10,연기력 갑전개 갑연출 갑  
2,한국영화에 좀비라니.15금은 아닌듯 19금이  정상인듯  
10,"끊임없이 의심하고 의심하는 인간의 나약함... 그리고 결국엔 악마에게서 자신을 발견하게 하는 영화의 잔인함. 불신과 악마, 미로와 같은 이야기에 갇혀 헤매이다  "
10,완벽하게 현혹당했다.  
6,생각보다는 별루네요~~  
10,시간가는줄 몰고봤네요   기독교적세겨관과 샤머니즘 오컬트 스릴러 호러가 복잡하지만 맛깔스럽게 버무려진 영화가 아닌가 싶네요   영화를보고 결말과 선악에 대해  친구와 오랜만에  한참 이야기해봤네요  
10,존잼ㅋ또 보러 갑니다 오늘  
10,기대이상!무섭지만ㅜㅜ  
9,반전의 반전을 이루는 영화 긴장을 놓을 틈을 주지 않네요잘봤습니다.  
10,보는 내내 긴장을 늦출 수 없다...끝나고 나서도 여운이 남네요  
10,와..라는 감탄사 밖에 안니오네욛ㄷㄷㄷ굿 재밌어요!!!!  
9,열린결말이라 그런지 생각도 많이하고 보고나서 결말 검색하면 또다른 재미도 있음  
10,대박 영화 긴장감 장난아님연기대박 ㅋㅋㅋㅋ  꼭보세요  
5,솔직히 보고있는데 지루하고 15세라하기 민망한부분도있고 잔인하고 이해하기어렵고 결말이 아쉬운영화 잔인한거 좋아하면 괜찮을거같아요  
10,다들 연기력도 짱이고 줄거리도 탄탄!! 스릴넘치는 반전!!!! 재밋어요~  
5,기대했던 만큼은 아니였음. 그냥 볼만함  
9,쫄깃쫄깃합니다~~~~!!!!  
8,몰입도 있게 잘 봤습니다  
9,영화 보는 내내 숨죽여 봤네요 지루함은 없었지만 끝부분은 음 약간 난해함이...  
10,간만에 집중하며 본 영화몰입도가 최고  
10,긴장감이 넘치는 영화입니다  
9,오랜만에 진득하니 몰입해서 본 영화!!  
10,정말 오랜만에 수작!! 재밌고 긴장감 있고 스토리 연기 다 좋네요..  
10,잘 만든것 같긴한데 힘드네요.  
9,다테일하게 만든 영화에 큰 박수를 보냅니다 결말..아쉽구요 워낙 해피엔딩을 좋아하는지라 ㅎㅎ던지는 메시지가 이해하기힘드네요 열심히 생각좀 해볼려구요 ㅎ  
9,타짜2에서 나오는 곽도원배우 멋지시네요황정민배우는 역시 말할필요도없고....12월영화처럼 긴 런닝타임이네요더운날씨속 아주 션션하네요~~~  
8,"기대를 너무 많이 해서 그런지 좀 별로였다. 평론가와 대중의 취향, 혹은 관점 차이가 있는지도 모르지. 근데 이상하게 이 영화 하루가 지나도 자꾸 생각난다. 혼란과 긴장, 이 두 가지를  놓고 본다면 스토리도 결말도 충분한 것 같다. 또 볼 듯.  "
5,너무 섬뜩한영화였다...  
8,긴장하는 시간이 너무 김. 불친절한 스토리그래도 긴장감은 일품  
10,현혹되지 마세요 환장합니다  
9,어느 순간 미끼를 물었고 현혹 되버렸다  
8,아마무리결말아결말아결말  
7,헷갈리고 어렵고 .... 받아들이는 사람에따라 여러의미를 부여받을수 있는 영화인듯  
10,나홍진 나홍진 10자 10자  
10,마지막까지 몰아부치는 반전에 반전!!!곽도원 황정민의 소름돋는 연기와 천우희 신들린 연기간만에 영화다운 영화  
9, 방금 보고와서 페이포인트 500원 ㅋㅋ적립된다 문자와서 글 씁니다     우선 내용을떠나서.  촬영기법이나 여러 기술적인면과. 연기력에서. 한국영화 클래스 답지안아 좋은 점수 후하게 드립니다.  내용이 좀 해석을 마니요구함  
10,완전 지루할틈도 없이 재미있었고 내용이 처음엔 어려웟으나 끝나고 나니 알거같더라  
9,긴 런닝타임이 지루하게 느껴지지 않았습니다  
9,생각없이 봐도 잼나고 곱씹는 맛이 있음  
10,미쳤음 진심 계속 소름돋음  
10,완전 재밌네요..또 보고싶어요 후회없음!!!!  
9,압도적이다.연출 연기 촬영 음악 모든분분에서 올최고영화가될것  
10,끝났는데 끝난줄 모르고 있었던 영화...  
2,"박근혜 연설처럼 뭘 얘기하는지...도통....참 나쁜영화...돈, 시간 아깝  "
10,"이 손짓이 누구에게나 유혹적이지는 않지만, 일단 들어오면 완전히 압도 당한다. 단 세 편의 영화로 단단히 구축한 나홍진 월드.  "
10,"다양하게 유추할 수 있어, 보고 난 뒤에도 재밌는 영화  "
5,코믹포인트는 재밌지만 딱히 다른부분에서는 잘모르겠네요... 큰 의미가 있는지 모르겠어요  
5,2시간넘는시간이 아까웠다..               그래도 퀄리티는있다 특히아역배우연기는  지린다  배우들 도    근데원래그런건진몰라도 화면너무어두워서   보는내내 짜증낫음    안보여서   ㅡㅡ 무튼  이상하고찝찝한영화였음   끝났을때   그  
10,몰입도최고 역대급영화  
10,마지막까지 반전을 예측할 수 없었다..  
3,별로였다고 합니다 ㅎㅎ...  
9,영화가 끝나고 생각 할수록 대단한 영화..  
8,반전에 반전! 스릴있고 빠른전개가 재미를 더했던 영화네요 재밌게 봤습니다하지만 결말에 대한 이해를 돕는내용이 아쉽네요  
10,정리글?같은걸 보지 않으면 내용 이해가 어려워요 하지만 연기자들 연기는 정말 최곱니다  
10,욕 먹을 만한 영화아닌데... 너무 무서웠다  
10,보는도중에자서재미없엇오  
3,그냥 나름 재밌었습니다  
8,무섭고 생각나지만 재밌었어요!  
6,좀비영화도 아니고 귀신영화도 아니고피만 난무하고...  
10,아무도 박평식의 7점과 이동진의 10점엔 관심이 없다  
9,"한순간도 눈을 뗄수가 없을만큼 반전이 지속되었다. 현혹되지 말라는 말을 다 끝나고나서야 알았다. 자꾸 영화를 보고 뒷 이야기를 생각하게 하고, 상상을 할수있게 만들며 배우들의 연기가 숨막힐 정도로 너무나도 좋았다 짱  "
10,재미있어요스포당하고 봐도 재미있음 꿀잼  
10,지루할 틈 없이 계속 손에 땀을 쥐고 봤네요  
10,일단 돈은 아깝지 않았다 여러모로...  
10,엄청엄청잼나요반전반전  
10,"감독이 관람객들 더 미치게 할 수 있었는데, 누가 옆에서 형님 그러다 사람 죽어유! 하고 말리니까 옛다 살짝 봐준 느낌의 엔딩이다. 내가 그래도 끝은 내줄게~하고 자비를 베푼 느낌. 하해와 같은 자비에 감사드리며, 그래서 검은 사제들은 언제 출동함?  "
10,역시나역시 최고의영화  
9,최고...ㄷㄷ....  
10,다시 보고싶어지는 영화! 추천합니다.  
10,무시무시하게 완벽한 구멍  
10,오랜만에 보는 역대급영화! 호불호가 많이 갈리는것같은데 전 너무 재미있게봤습니다  
1,뭔말을하는지도모르겟고 징그럽고잔인하고 스트레스를 돈주고산느낌 중간에나갈뻔ㅋ  
8,첨부터 끝까지 긴장감이 장난아니네요 ㅎㅎ반전도 있고 ㅎㅎ 재밌습니다  
10,"무엇을 보든 절대현혹되지마라...진짜 최근래 한국영화중 단연최고다 그몰입감, 음악, 카메라워킹, 플롯, 미장셴, 연기까지...모든게 탄탄한 영화  "
10,최근본것중 젤 재밋져!!!!  
9,걍 평점 신경쓰지말고 보세요  
8,조연으로 대부분 나오시던 곽도원씨의 연기가 정말 몰입감을 주었구요~말로 표현하지않아도 믿고보는 황정민씨의 연기가 뒷받쳐줘서 완성도를 더 높인 영화네요. 특수효과 퀄리티가 워킹데드 저리가라인 영화ㅋ 천우희씨는 대반전이네요ㅎ 근데 끝부분이 좀 아쉬웠어요  
10,보고나면 나른해져요..화장실 갔다영화보세요  
10,살면서 보는 내내 이렇게 몸이떨리고 공포스럽고 스릴있었던 영화는 처음이였던것 같아요...곡성 정말 짱 156분 내내 몰아치는 영화엿어요~  
10,신박하다.  생각에생각을요하는영화ㅋㅋ 끝나고곱씹으며해석하는재미!  
10,처음부터 끝까지 긴장을 늦출수가 없어요!!!!졸잼!!  
6,기대만큼은 아니고 이야기가 너무 길다  
2,보고나면 머리아픈영화  
8,영화관에서 밤에 혼자 보고 나오는데 정말 너무너무너무 무서웠습니다. 그리고 계속 잔상이 남습니다. 던지고자 하는 메세지를 가장 한국적인 배경으로 강하게 던지는 영화인 것 같습니다. 중간중간 나오는 절경이 매우 아름답습니다. 그런데 너무 무서워요ㅎㄷㄷ  
10,최고의 영화 추천합니다!  
4,사운드랑 편집이 좋고요 내용의 중심적인 게 많이 흐트러진 느낌.. 의심에서 시작된 모든 것?  
10,소름 돋는다 호불호는 갈리겠지만 전 개인적으로 극호였어요 한번으로는 부족하고 두번 이상 보고싶은 영화입니다  
6,걍 만들다만 공포영화느낌  
8,열린해석.  불친절하지만 볼만한 영화.  
9,긴시간이 지루하지않았어요재밌어요 !  
8,기대보단아니였다...  
10,완전 심장 쫄깃쫄깃 재미있게 잘 봤어요  
9,해석좀해주세요 이해가잘안가요  
6,음 제취향은 아니에요 피가많이나와서 징글  
10,"올해 개봉된 국내,외 영화 중 최고의 영화였던 것 같습니다ㅎㅎ 돈주고 영화관에서 한번 더 봐야겠네요^^ 실력파 배우들의 연기력을 보고 소름돋았어요  "
10,한번 보고 두번 보고 자꾸만 보고 싶네  
2,코메디 영화인줄. 뭐냐대체ㅎㅎ...  
7,스토리가 별루 없어요순간순간 긴장되고 무서운정도나쁘진 않지만 큰재미는 기대하기어려워요갈수록 스토리부족으로 좀 지루해지기도 해요  
5,졸라 잔인하고 악마씌인듯한 컨셉은 리얼리티 쩌는데 이해안되는거 천지에 다가 마지막에 반전이랍시고 던진건 난해함  
10,"한국의 오컬트/공포 영화는 ""곡성"" 이전과 이후로 나뉜다  "
10,꿀잼 보고나면 왜 무서운 영화인지 알게됨근데 좀 어려운 영화기도 하네요보는내내 초집중.그리고 긴장한 영화연출과 배우들의 연기모두 출중합니다^^  
10,"곡할노릇. 진짜 영화 잘 만들었다, 연기는 두말할필요없고 몰입도 최고에 감독이 들었다놨다한 느낌. 자연풍광이 감탄을 자아내고 굿하는 장면은 진짜 연기가 아닌 실제같은 느낌, 곽도원이 된듯 혼란에 빠지고 계속 생각나게 한 영화 몸이 떨리더라  "
10,인간의 의심이라는 추악한 감정을 악마와 엑소시즘이라는 몰입력 있고 가장 잘 전달될 수 있는 소재를 활용하여 풀어낸 굉장한 걸작.  
5,범인이 누구냐 두마리냐  
6,솔직히 이건 감독만의 영화다 몰입도 떨어지고  내용은진짜 어이없고 연결이 하나같이 부드럽지도 않고 아무리보는관점이 틀리다해도 별만점 주는건 진짜 이해긴 안된다한마디로 보고나면 피식하고 어이없네다.  
4,평점으로 말하겟습니다  
2,돈주고 3시간동안 극장에 갇혀서 이걸 봤다는 사실이 너무나도 끔찍하고 통탄스러워서 곡성이 터짐 (별점은 곽도원/황정민 연기에 각 1개씩 드림)  
2,빈깡통이 요란하다라는 말이 떠오름  
1,아...영 좋지아니하네요  
10,분위기에 압도...ㅎㄷㄷ  
3,징그럽지만 보고나서 여운이 남을정도로 무섭진 않다. 비현실적이다고 생각이 들어서 그런가 . 엄청 보고싶어서 보았기에 후회는 안되지만 재미는 정말 없다  
4,내용이 알차지 못하고 작품성도 없구 무슨내용인지 너무 재미없다  
10,개인적으론  살인의추억이후 최고의 한국영화 .호불호갈려 재미없다곤할수있어도 못만든졸작이라는사람은 없을듯  
10,2시간 반 동안 초집중하고 봤네요 좋습니다!  
4,영화보고나서 잠잘때마다 영화장면들이 계속 생각난다..  
5,네이버페이포인트500원  
10,무서웠어요 잔인하고  원래는19금에서 15세로 바뀌었다던데  다시 바꿔야할듯  
10,불친절하지만 매력적이다  
6,골룸과 한국좀비에 콜라보  
9,보이는 것을 그대로 믿는다는 것. 그 믿음이 주는 공포. 구원되지않는 세상.  
10,잠못자겠네요..연출이나 각본이나 뛰어나네요..배우들이 버스탔네요  
10,이해하기엔 머리아픈 내용 ...연기는 기가막힘 숨막히게 봄  
10,진짜 재밌다 황정민 최고요  
10,개조음 진짜 개재미있음  
10,나홍진은 이제 거장의 반열로 가는구나 이전작이 일품요리였다면 이번은 풀코스 디너일듯  
7,첨엔 좋았는데 뒤로 갈수록 그저그랬음  
4,이 영화에 대해 완벽 이해 한 사람의 설명을 듣지 않고선 보는 동안은 내용도 잘 모르겠고 무엇보다 사운드가 너무 거슬려서 돈 내고 영화 보는 내내 신경 곤두서도 너무 피곤했음  
10,나홍진의 미친 연출력!!  
8,"재미 반 안 재미 반. 눈으로 보는 건 괜찮은데 스토리, 짜임새, 연결 이런 부분까지 감싱힉기에는 부족. 연결이 뚝뚝 끊어지고 이야기에 필요한 장면인가 하는 것들이 불편했음.  "
7,시작은 창대하지만 네 끝은 미약하리라.  
6,난해한 재미들..하지만 말그대로난해  
1,ㅎㅎ 코믹영화 잘봣어요 나름재밋엇어요  
3,너무 잔인하다..보는내내..무섭고.뭐지...이런생각만들었다  
10,얻어맞은거 같아요...아직도 멍함  
1,일기야이기야삼기야사기야오기야육기야나전칠기야  
10,홍길동 알바풀었냐? 영화 본사람이라면 1점은 줄수가없다... 억지스러운 말로 1점준 알바들  돈때문에 자기 양심 깎아먹는거 부끄럽지도않냐???  
4,안 무서움. 길고 지겹다.  
7,훌륭한 귀신 영화. 과학적 접근은 헛발질. 등장인물들 역시 귀신 영화에 최적화된 멍청한 캐릭터들. 일본인이 사는 산속 집에서 사진들과 신발을 보고도 아무 조치를 하지 않는 경찰을 보고 분노한 사람은 나 뿐인가.  
2,영화 장르가 뭐엿는지싶음;;;;연기는 존나잘하는데 진짜 그게끝ㅋㅋㅋㅋ배우가 아깝. 뒤통수만 젼나맞음ㅎㅎ!!  
4,내용이 딱 떨어지질 않구  이해가 좀 않되네요ㅠㅠ좀  기대를 많이해서 그런지 아쉽네요 50점  
10,미친영화.. 2시간반동안 진 다빠져서 미치겠다 ..  
6,솔직히 ☆로...였다  
10,이영화를 보고 암이 나았습니다  
3,불편하고 긴영화 삐급 좀비물  
1,최악의 영화. 에이~~~나오려다 참았음.  
10,확실한건 내생에 두시간반이 이렇게 빨리 지나간 영화는 처음이라는거...전반적인 내용이해야 차후로쳐도 그 분위기는 진짜 어마어마하더라  
10,진짜 집중해서 본 영화... 연기들이 다들 장난아니다 정말 너무 재밌게봤어요...심지어 범인이 누군지 알고봐도 재밌는영화ㅠㅠ  
10,반전의 반전의 반전이 있었던 영화  
3,스토리와 개연성을 모두 불태운 영화. 맥거핀을 너무 남발하였다. 건질만한건 배우의 연기??  
6,취향에 안맞나봐요. 반전부분도 그냥저냥 봤네요  
1,개같은영화 10자제한  
10,한국영화는 곡성 이전과 이후로 나뉜다  
5,생각보다 너무 별로였다  
3,아니 이건 근데 진심 야이 OO 황정민님 이런영화를 나오다니요ㅜ 이건 아님ㄹㅇ 걍오바임  
1,쓰레기.  보면 귀신씌일거같음 잔인함. 그러나 결말이 무엇을 말하는건지 모르겟다 돈이아깝다. 도대체 뭘말하는거지  
1,개노잼  십자십자 다신 한국영화안봐  
10,"진짜 말도 안되게 재밌습니다...적당한 웃음거리,엄청난 몰입도,영화관에 만석이였는데 보는 내내 혼자있는 기분...  "
1,진짜 재미없어서 중간에 나왓어요 돈이너무아깝네요 실망입니다  
10,재밌어요 스릴넘치네요  
10,후덜덜하더만 황정민의 소름 돋는 연기  
8,끝에머지...ㅎㅎㅆ  
7,시간이 지나 찬찬히 정리를 해야 하겠네요.. 아.... 그런내용이었구나하고요..  
9,볼수록 빠져들어가는 영화  
10,반전이 정말 인상적입니다  
10,쿠니무라 준 찾아봐야지  
8,무섭네요...밤에 잠좀설쳤어요 ㅠ  
7,"설명이 너무 불친절하나, 몰입도가 최상이어서 7점  "
9,한번봐서는 이해는 안되지만 끝까지 집중을 흐트러 놓지 않는 영화  
10,가족들과 함께 봤는데 정말 재밋고 무서웠어요  
10,재밋엇습니다 역시 황정민나오는 영화가 재밋습니다  
10,"무슨 내용인지는 이해하지 못 해도 엄청나다는 느낌은 확실히 받을 수 있었다. 영화를 본 후 해석을 찾아보고, 다시 한 번 봐야 할 것 같은 영화. 그래도 돈 아깝다는 느낌은 들지 않는 재밌는 영화.  "
7,"사건뱔단 과정은 좋았는데결말이 좀 허무하게 끝나버려서 아쉬움이  남습니다,..  "
7,긴장감있게 재밌게봤어요 긴시간 영환데 지루하지도 않았구요 근데 마지막이 어설퍼요 급하게 끝맺는거같기도 하고 뭔가 메세지가 있는거같은데 아직 뭔진 몰겠네요ㅎ  
8,아역까지 연기 최고였어요!  
10,무슨 말이 필요한가 직접 두눈으로 확인하길  
10,보면 볼수록 숨겨진 디테일이 드러나는 영화  
10,정말 잘 만들어진 영화이나 정신건강에 안좋을수도  
10,미쳤음  많은 생각을 하게 하는 영롸  
7,재미가 있었읍니다..  
4,참 이상한 영화네요..  
10,무서워서 반은 가리고 봤지만 어려운 영화같ㅇ어요  
7,상상력은 좋았으나 인셉션처럼 더 짜임새 있고 설득력있는 구성은 아니었다  
10,영화를 보고 끈임없이 생각 하게 만든다 하지만 이영화를 보고 사람들이 말하는 찝찝함은 어떤 기분인줄 알겠다끝까지 결말을 숨겨 앤딩 크레딧이 올라갈때까지 긴장하게한 연출에 찬사를 보낸다 개인적으로 본 영화중 최고다 앞으로 나홍진 감독영화는 꼭 봐야겠다  
10,앞전에 봤던 다른 영화보다 색다른 뭔가를 느낄거에여 ~!~  
10,재미있었음 볼만했음 나쁘지않았음  
10,완전 재미있게 봤네요 ㅎㅎㅎㅎ  
10,배우들의 연기력이 정말 대단하네요. 내용은 너무 어렵고요.  
8,연기력은 좋았는데 좀 어렵다고해야하나  그랬어요 결말은 허무하고  나름 잼있었네요  
10,최고임. 긴장감 최고조에 연기도 짱짱 정말 재밋게봄  
8,사전지식 없이 보기엔 내용이 조금 이해가 안가는 부분이 있지만 그래도 집중하면서 볼 수 있어서 좋았습니디  
10,넘나무서운것겨니바유욷  
9,"영화에 속았다고 생각하지 마시고, 피해자 체험을 했다고 생각해 보십시오.  "
8,뭔가 2프로 아쉬운 영화  
8,취향타는거 같지만 전 재밌게 봤어요.  
8,여운이 많이 남네요 좋은영화입니다  
10,너무 재미났어요 연기짱  
8,끝에 좀 이해가 안되는ㅈ부분은 있었지만 무서우면서도 재밌게봣어요!(호불호가 심해서 고민했찌만 전 후회없어용)  
8,너무 어렵다 보고나서 블로그 꼭봐라 ㅋㅋ  
9,이해는 사람하기 나름인영화  
7,몰입해서 보고 나오긴 했는데 막 다시보고싶고 궁금하고 그러진 않네요 무섭거나 공포스러운 부분은 없었구요 여자애가 연기를 너무 잘하고 고생했겠다 싶네요  
10,무서운데 볼만하고 괜찮다.  
9,잔인한 장면이나 굿 장면이 싫어하시는 분들은 비추입니다.저또한 굿 장면은 치가 떨리도록 싫어하는 편이지만서도9점을 줘야하는 이유는 그만큼 점수의 값을 하는 영화라 판단되어 주는 겁니다. 탄탄한 스토리와 실화같은 이야기때문이지요.배우들의 연기도..  
8,"독특한 영화, 개연성이 떨어진다고 느껴지기도 하는데, 그것을 관람객이 스스로 생각해보는것도 하나의 재미일수도 있겠다. 엔딩 크레딧이 올라가고 영화관을 나와도, 아직 끝나지 않은 영화.  "
9,너무 무서워요ㅠㅠ그런대 재미있어요  
9,모든게 이해 됐지만 무명은 무슨 존재인지 모르곘다.  
10,완전재밌음 다시보러갈꺼예요 흥해라  
10,스릴넘쳐서 제대로 현혹되고왔습니다ㅠㅜ  
7,즐기지 않는  장르라 벌점을 많이 못주겠음. 나야말로 미끼를 잘 물은 관객인것같은 느낌...  
9,정말 끝나고도 생각 많이하게 해준 영화였습니다. 재밌게 봤습니다.  
7,기대를 너무 가졌나 싶음. 재미있는지 잘 모르겠음  
9,마직막 이쫌....그래도 볼만했음  
10,"오랜가뭄에 단비같은 한국영화가 나왔다, 두번 봤음 최고  "
9,초중반 좀 루즈하다고 느낀 장면이 좀 있었지만 영화는 정말 최고  
10,이런류 영화 좋아하는 사람으로써 처음부터 끝까지 몰입할 수 있는 얼마 안되는 영화 중 하나. 왜들 그렇게 곡성.곡성 거렸는지 알만한 영화. 밤에 보고 집가서 잘때까지 온몸을 감싼 한기가 사라지지 않았다.  
7,헷갈린다.의심스럽다.복잡하다.  
10,ㄴ어우아우어누넝ㄴ무무버놈  
7,뒷부분이 좀 아쉬웠음 그래도 나름 볼만함  
10,무서우ㅕ여다신안볼꺼에여 ㅠㅠㅠ  
9,반전 짱!..    생각하게 만드는 영화 굿  
9,재밋어요!스릴있어요!!!넘나재밋는것  
8,자식 이기는 부모없구나 더느낌ㅎㅎ  
9,간만에 영화답고 스토리 짜임있는  한국 영화를 관람 하였다.  
10,반전에 반전... 한국의 좀비영화네요ㅎㅎ  
8,스토리가 난감하여 네이버 검색한 영화  
8,개연성이 약간 모자란감  
7,몰입도는 최고 근데 다보고 나면 찝찝함..  
9,자극적으로 재밌었다 근데 생각은 안남  
10,재밌긴하지만 결말이 뭔지 모르겠네요ㅜㅜ  
8,못도모르고봣울때는 그랫는데 보고나서 해석이나이런글들보니까 아저장면이그래서 이런생각이들더라고요 곡성은 한번봐서는 묘미를몰를거같아요  
7,보는내내긴장감이있어좋은데끝부분이애메하네요  
6,아무도믿지마라.생각은 너의 몫이다.  
7,주여 시험에 들게 하지 마시옵소서  
7,너무 무서움..ㅠㅠ 중간중간 놀래키는 것도 많아여  
10,눈을 뗄 수 없게 긴장감 최고 ~~  
10,징그러운 장면도 있지만 재미있게 봤습니다  
10,반전에 반전을 거듭한 오컬트적인 아주 재밋는영화였습니다  
10,반정쩔어요 진짜볼만랍니아  
10,해석이 필요한 영화 .. 중간에 좀 어이없었지만 ..다시 보고 싶다  
8,뭔지 모를 찝찝함과 어지러움  
7,연기내용모두좋았습니다  
10,시간 가는줄 모르게 봤어요  
10,야간근무하고와서 보는거라 잠올줄알았는데졸 틈도없이 재미지게봤네요  
10,계속해서 의심을 갖고 영화에 집중하였습니다  
10,스릴만점.잼있게봤습니다.  
7,난해함. 어려운 영화다  
9,계속 생각나게끔 하는 영화. 비오는 날 밤 보고 나오는데 왠지 모르게 소름이 돋았었다.  
7,오랫만에재미잇게봣어요~  
10,관객마다 결말이 다 다르니 매우 흥미롭군요  
8,영화의 줄거리는 긴장감있게 봤으나 애매하게 끝나는 불친절함.  
10,검은사제들을 시작으로 한국 공포물의 부활을 제대로 선전포고하는 영화  
8,굿굿!! 미끼에 낚여 또 보러 갑니다  
8,상영이 끝난 후에도 해석이 쉽지 않은 난해한 영화  
10,보고나서 몇일을 무서움과 두려움에 떨게만든영화입니다꼭보세요  
10,진짜 꿀잼 꼭 추천하겠습니다 졸라 재미있어요  
10,한번더 봐야 하는 영화 ㅋㅋ  
9,스토리도 탄탄 배우도탄탄 다만 보고나서 기분이 좀 찜찜  영화가 끝나고도 많은 이야기를 나누게 하는 영화였던고 같아요  
7,찝찝찝집찝찝찝찝집찝찝찝  
10,반전나나러거거타나아아카ㅏㄴ나ㅏ아  
10,이해하기 힘든 부분은 있었지만 작품성은 좋은것같습니다.이해안되는 부분은 한번더 볼 예정이에요  
9,나쁘지 않은 영화였다.  
9,가나다라마바사아자차카  
7,끝까지 긴장감은 넘쳤지만 화장실 갔다가 마무리를 하지 못한 찝찝한 느낌 ㅠㅠ  
8,평이 호불호라.. 기대반 걱정반 봤는데 전 괜찮게긴장하며봤습니다.  
8,내용이 너무 난해함 중간중간 무서븜  
7,소름끼치고 무서운 장면들이 많았어요재우들 연기도 잘하구뇨  
8,음... 그냥  너무 질질끌면서 어렵게 만들어  놨네 영화를...볼만했음  
7,재미있지도 재미없지도 않..네  
7,웃기고 무섭고 황당한대 재밌다  
8,재미있네요. 잘 만든 영화 같습니다.  
8,마지막이좀찝찝하긴했는데 재밌네요ㅋㅋㅋ  
5,"흥미진진한 소재, 훌륭한 연출, 그리고 잡탕밥.  "
