star,comment
7,음... 사람들 해석 안보면 7점... 중간에 b급영화적 요소도 있고  감독이 자기만족을 위해 만든 영화같다는 느낌이 강했어요.혼자 장황하게 만들어놓고 반전 유도를 전혀 못하게 한다음에 반전이라치고 내보낸것 같은 느낌 관객이해를 중요치 않게 상각한듯  
5,지루하고 내돈내놔요~~  
8,재밋게봤습니다 또봐도재밋을듯  
10,소름의 연속 반전에 반전 최고  
6,15세   관람가가  아닌  영화같았고  생각보다  징그러운  부분과  놀라는  부분이  많아서  별로였다  단지  과학으로  풀  수  없는  무속의  세계를  보고  싶었는데  말이다  
8,이정도면 수작입니다.. 뻔한 한국영화의 틀을 깨준 영화  
10,봤던 한국영화중에 요런느낌의 영화는 처음이였어요  
1,정말무서워서지금잠도못자요  
10,최근 본 영화중 최고 짱짱  
8,오랜만에 나온 대박 한국영화  
8,런닝 타임은 길지만 집중이 되는 영화  
9,난 미끼를 물어 버렸고..  
10,너무재밌네요 이런평가가 뭐시중헌디  
5,황정민의 연기는 좋았다 하지만 감독의 해석 없이는 이해하기 힘든 영화이다  
9,결말알고 봤는데도 재밌어요  
3,너무 무섭고 징그러워요  
5,하나도 안 무섭다 새로운 소재여서 신선했으나 무슨 얘기를 하려고 하는지 모르겠다. 하지만 배우들연기는 너무 잘한다  
9,이건 한번 봐서는 다 이해할 수 없는 영화 같아요.기회되면 한번 더 볼 예정입니다.^^  
10,그동안 한국영화는 그냥 오락영화고 세계적이다라는 말은 못들었을듯 곡성은 뭔가 우리나라영화 같지 않은...세계적으로도 손꼽히는 미스터리 수작 영화일듯  
10,별점이 뭣이 중헌디 뭐시 중허냐고  
5,괜히봤어 돈아깝고 시간아깝고  
4,저는 결말이 별로예요~  
9,짜증나게 재밌었어요 무삭제판 안나오려나ㅠㅠ  
5,배우들의 연기력..특히 효진이역인 아역배우가 잘했으나스토리는 다소....  
10, 나홍진 감독은 OO 천재다!!!그냥 역대급이다 진짜... 두시간째 와이프와 토론중..극장가서 3번봐도 될만한 영화임  
9,유일하게 아쉬운점은 관객의 상상력을 너무 극대화하고자 한 나머지 이어지지않는 부분이 잇엇는데 이건 스토리의문제가아니라 연출로인한 통편집임을 알고 그냥 편집을 하지않앗으면 어떨까 하는 아쉬움에 1점을 내렷다  
2,그냥 .. 별로 였어요  그랬어요  
2,영화의 80% : 큰 소리와 갑작스러운 스크린 무빙으로 사람들 놀래키기/ 영화의 10% : 배우들의 연기력으로 내용의 엉뚱함과 빈곤함을 그나마 커버/ 영화의 마지막 10% : '앞뒤 전개가 하나도 안 맞는 이게 도대체 무슨 내용일까?'를 생각하며 감상  
9,다들 나올때 한숨쉬면서 나오던데 저도 마찬가지임 진짜 더럽게 재미있는 영화였음 중간에 숨은 쉬게 해주세요 물먹기도 미안할정도였음  
4,그냥 뭘 본건지 모르겠다...  
3,개연성 부족으로 영화 끝나면서 부터 머릿속이 퍼즐맞추기로 바빠지는 영화...  
5, 그냥 평범.. 전설의고향 보는느낌...  
5,뭐가그렇게 재밌던가요 전모르겠네요  
6,이도저도아닌  그저피비린내만 내고끝을내다니..믿는대로 생각한대로..  
6,결말이 뭔가 부족하다 그리고 내용전개도 부족  
4,후기보면 아...그렇구나 싶은데 보는내내 찝찝한기분을 지울수가없음  
5,그냥 자극적인 장면들을 총 집합해 놓았다는 느낌이랄까 무엇을 나타내려고 했는지 감독의 의도가 뭔지 모르겠다  
6,스토리가 이해가 안되고 살짝 지루함  
3,쿠니무라준 연기력이 좋아서 진짜 후하게 3점 드립니다  
3,"별로네요, 스토리도 이상하고 결론이 없어요  "
5,연기력은 좋은데..별로였음..좀 지루..  
6,내용이 잘 이해되지 않는다.  
3,보고나서 기분이 별로 좋지 않은 영화네요..  
3,인기많은데 개인적으로 그닥. .  
5,너무 찝찝했습니다 먼저 던져준 떡밥도 결과고 너무 답답합니다  
4,무작정 소리만 지르는 걸 요즘은 '열연' 이라 표현하는가보다  
10,부모님이 2번보신 영화  
2,무서워요 잔인해요 눈가리고 아무것도 못봤네요 ㅠㅠ  
7,결론도없고내용도  부실한   영화 입니다  
2,무슨내용인지 이해가 잘안되네  
4,음.... 뭐지?? ㅋㅋㅋㅋ 연기력은인정  
5,흠...생각의 여지가 많지만 연결고리가 뭔가 맞지않는 느낌입니다. 독특한 소재는 나름 신선했고 악마는 종교적 신앙에 대한 우리마음의 거울을 비추는것같습니다.여튼 주인공 좀 짜증남  
6,이해가안가는 부분이많았음  
7,대체적으로 긴장감과  결론의해석을  암시를  찾아보는  재미에  간만에 푹 느꼈네요 . 꼬맹이  연기에  소름이돋기도하고 주먹도 불끈 지게하네요 ㅎㅎ 좀비가 갑짜기나타나  당황도했습니다 이것이 마이너스가 아닐까??생각합니다잘 봤습니다  
8,"감동은 없으나 여운이 남는 영화.개별적인 배우들의 연기는 훌륭하지만, 뭔가 배역들이 다소 아쉬운 느낌.  "
5,나는재미없었어요..  
10,어떤영화인지 모르고봤다 이해가 안가는부분도있고 보고난 후 결말해석 보시면 깔끔할듯  
10,이해만 한다면 정말 재밌는 영화인듯하다  
8,여운은계속남는대 이해하기가쉽지만은않네요  
2,기승전결중 기가 없다....주제가 뭔지 모르겠음  
3,잘 만든 영화입니다. 연기도 흠잡을 데 없어요. 하지만 보진 마세요. 정신건강에 해롭습니다.  
5,그냥 애매합니다 처음에는 재밌다가 그좀비씬에서 노잼되고 마지막에 정체밝히는과정이 집중안되고 너무심오해요  
7,어린아이의 연기가 정말 인상깊었음  
5,답이 안나오는 영화 한단어로 노답  
8,정말뭘말하려고하는지모르겟어요...  
5,감독이 겉멋들어 스토리망친케이스  
7,집중도는 최고. 의심 갈등 반전 소름.  
8,잼있습니당 심장 쫄깃쫄깃  
10,종홍나 무서웤ㅅ어요 시봥 진짜 잠을 못자겠네 시봐 아오 ㅅ바 ㅈㄴ짜 욕나올정도로 무서움 ㅠㅠ  
10,谷城이 아니라 哭聲. 개봉일에 보고 여태까지 생각남. 잘 만든 영화.  
2,마지막 마무리가 마음에안드네요..ㅎㅎ  
6,배우들연기늠좋았닷 하지만 내용이 그리탄탄하진않음  
10,뭘 봤는지 모르겠다. 한 두번 더 봐야할듯.   근데 뭔가 지금 헬조선과 비슷한 분위기.  누가 선인가. 진정 내편은 누구인가. 왜 이런 일이 일어났는지도 모르겠지만 어떻게 해야 살아남는가.  
10,사진기 귀신 황정민 짜세  
5,믿어라. 교훈이고 남는건 배우들 연기네요. 엔딩크레딧 올라가고나니 왠지 감독한테 우롱당한 느낌 때문에 찝찝하네요.  
2,"뭔가 성서 구절을 통해 말하고 싶은게 있었던 것 같았는데, 벌려 놓기만하고 회수하지 않은 혹은 방치한 복선들 때문에 집중하기 힘들었다. 무엇보다 인과관계에 굉장히 비약이 많고 과장과 산만함 때문에 보기 힘들었다  "
5,영화는 영화니까 비현실적이긴 하지만 중간에 차에서는... 꼭 그장면이 필요했으까 싶네요...  
9,시작부터 끝까지 긴장감을 놓칠수 없었던 영화.  
10,전혀 지루하지 않은...!  
10,오랜만에 끝까지집중한영화..  
4,몇년만에 영화관서 본 영화인데... 소문만 듣고 내용 모르고 갔다가 .. 된통 당함. 나는 별로였음. 별로임. 만드신다고 고생은 하셨겠고 재미도없는건 아니지만..보는내내 스트레스...  
8,알아보면재밋는영화!!!  
10,영화가 끝나도 계속 머리에 맴도는 영화  
10,영화는 탄탄하고 재미있는데 해석하느라 머리가 아파요..  
10,무섭뭡섭 ㅠㅠㅠㅠ정마류  
9,다들 연기력이 소름돋네요 내용전개가 2프로가 아쉽습니다  
8,몰입도는 좋았는데 두번은 봐야 이해 할수있을거같다 ㅡㅡㅋ  
10,의문이들어요  어려워요  
9,"계속되는 긴장감,그리고 반전~강추합니다.  "
9,으 더티더티해 하지만 볼만함  
7,어렵긴 하지만 생각하는 재미가 있네요  
9,천우희예쁘다!!!!  
9,마지막에 결말 이해 잘안되찌만 생각하면서 결말이 이해되는 뭔가 천재스러운 영화같음ㅋㅋㅋ  
8,재미있었는데 결말이 조금 이해가 안됐어요 ..ㅠ  
9,재미있게 잘봤어요~~^^  
9,진짜 오랜만에 영화 처음부터 끝까지 집중하면서 봤습니다b  
7,끝까지 몰입하게 만드는 전개 그리고 필요없는 잔인함  
8,진짜재밌었어요!강추!  
9,징그러운 장면이 너무 많이 나와서 보기가 힘들었지만 내용은 반전도 있고 재미있었어요ㅎㅎㅎㅎ  
7,도무지 결말이 뭔지??  
8,간만에 스릴러 꿀잼...  
8,호불호가 갈릴 수 있단 이야긴 들었지만 걱정했던거 보다 더 재밌게 봤습니다  
8,재미있으나 지인에게 추천해주고 싶지는 않은영화  
10,몰입도 장난아니에요!!  
10,짱이다유짱이다유~~~~  
10,긴장감을 늦출 수 없고 지루할 틈이 었었다.한국에 맞는 소재의 호러 어드벤쳐영화로 신선하고 새로웠다.  
10,"""'의심'하지마라...""   영화가 끝나고 마지막 부제의 모습이 마치 자신을 보는거 같았다 영화를 보는 내내 아니겠지, 아닐거야, 설마, 하면서 한편으로는 점점 의심을 믿고있는 내가 있었다  "
10,좀 이해하기 어렵지만 잼나영  
8,결말을 알기에는 좀난해하지만 재밌네요  
3,이상이상....ㅏㅏ  
10,생각 많아지게 하는 그언 영화네요. 정말 재미있게 봤습니다.  
8,연기력 짱~ 정말 신들린연기~ 근데 좀비는 뭐죠?  
7,한국영화에 이런 스릴러가 나왔다는거에 감탄했다 배우들도 역할에 맞게 다양한 연기를 잘 소화하여 몰입도가 좋았다 하지만 관객들이 이해하기에 쉽지않은 내용이었던것 같다  
9,내용이 심오하고 조금 어렵지만  한국영화에비해  최고인듯 ㅎ 재밋게잘봣습니당  
8,한번봐서는 이해가 힘든영화 또 봐야지  
7,무섭다. 찝찝하다. 어렵다.  
10,역시 나홍진호불호 갈린댔지만 보는내내 긴장감과 스릴 최고  
6,애매모호. . . 연기력들은 죽임..  
6,가나다라마바사아자차카타파하  
5,음 뭔가 결말이 상당히 아쉬운거 같네요긴장되고 스릴 장면이 몇 있기는 햇는데. 결말에서 다 깎아 먹은듯한. 허무함으로 끝난 영화입니다.  
8,쩔었음....천우희가 돌던지는거 미끼물지말라고....도망가라고ㅠ.ㅠ  
6,상영시간이 너무 길어서 힘들었음 결말도 너무 마무리가 안된느낌 ㅜㅜ  
10,한국판 좀비~~ㅋ마무리가 애매했지만 꿀잼~~~  
2,지루하고 너무 오바하는듯한느낌..  
5,내용을 이해하기 어력고 재미 업서요  
7,마무리가 왠지 허전해요  
7,"15세 관 람인데  애들하구 보기엔 아닌거 같네요,내용도 잘 몰겧구.?  "
9,페북에 막 노잼이라고 막 그래서 솔직히 기대안했는데전 개인적으로 너무 재미있었어요 연기자분들의 연기는 뭐 말할필요도 없었고 진짜 그냥 최고 근데 별로 무섭지는 않던데요..  
4,그저 그런영화.. 너무 꼬다가 본연의 스토리를 잃은듯 하네요  
10,계속 곱씹게 되는 영화! 엄지척  
10,여운이 남네요~ 몰입도최강입니다  
9,결말이 아쉬웠지만 역시는 역시입니다!  
10,"또하나의 최고의 영화!, 보는 시각에 따라 결말이 달라짐  "
9,장난아니네여 해석하는재미입니다  
9,재밌게 봤습니다ㅎㅎㅎ  
10,반전이네요 재밌어요ㅎ  
9,재미나요여러번 곱씹으며 봐야  
9,심리전 최고..하지만 보고 나니 마음이 무거워지네요ㅠ  
9,처음부터 너무 스릴있고 무서워요 마지막까지..  
10,완전 몰입도짱 보는내내 추리하느라시간가는줄몰랐음다들욕해대서기대를안해서그런지핵잼  
9,개봉하자마자 평점이 뚝 떨어지길래 .. 낚일까봐 보지 않으려다가 오늘 여친과 가서 보고왔습니다! 영화가 끝날때까지 결말을 도통 알 수 없었다가 후기찾아보고 깜짝 놀랐습니다.. 반전에 반전 ! 몰입도 높은 배우들의 연기 ! 전 너무나 재미있게 봤습니다  
6,무겁고 무섭고 무시무시하고.. 연기력은 믿고보는 배우 황정민  
5,자극적인 소재..두시간내내 정신적으로 스트레스 받음 ㅠㅠ..특히 하필 또 아이가 빙의된 장면은 ㅠㅠ소재는 신선하긴했으나.. 너무 자극적이라서 정신건강에 안좋음 ..  
9,기분나쁘게 재밌는 영화  
6,"더폰, 시간이탈자 같이 항암걸리는 영화하지말라는거만 골라서 함  "
5,잔인한장면일때 잠깐무서웠던거말고 그다지 흥미는없던....  
10,재밋엇어요 ㅎㅎ연기 너무 잘함 아역배우까지 완벽  
10,곽도원 최고입니다 연기력 굿  
9,너무 단정지어 보지마시길 바랍니다~  
10,마무리가 생각을 많이 하게 만듭니다  
10,생각을 거듭할 수록 대단한 영화  
10,정말 재밌게 잘 봤습니다....!!!  
5,생각보다 결말이 허무하게 끝난거같아 너무 아쉽습니다  
10,재미있게 봤습니다 한번더  
6,진짜 영화 끝나고 뭔가싶다..  
10,영화 내내 긴장감을 늦출 수 없는 스릴넘치는 잘품입니다  
10,나약하고 또 나약한 인간  
9,와우 개스럴였어요  오래만에 영화다운영화  
5,보고나면 뭔가 어리둥절한 영화  
5,부족한 개연성과 등장인물들의 답답한 전개를 제외한 나머지는 없구나...  
10,정말최고의영화입니다  
10,반전반전반전반전반존  
10,최고입니다 시빌워보다 더  
10,미치도록 재밋다 내생애 최고  
6,기대보다 별로.. 좀비가뜬금없었음.  
5,ㅅㅂ 기분개잡침 ㅡㅡ 이렇게 기분더러운건 오랜만이네  
5,소오름 이해 엑스....  
6,"첨엔 좀 무서웠는데, 갈수록 그냥 좀비물 같아지네요...  "
4,흠.. 머라말할게..  그냥 잔잔한웃음에 결말을 이해할수가없는..  
7,솔직히 무슨내용인지 잘모르겠어요  
9,긴장감있게 잘봤네요 ... 꼬맹이가 연기를 너무잘해서 놀랐어요 ㅋㅋ  
9,결말에 대해 관객들이 좀 더 이해하기 쉽게 표현했으면 좋았을텐데 ㅠ 그래도 리얼 명작☆☆  
9,진짜소름이다 꼭봤으면  
9,완젼 잘 봐씀?혼자서?긴장감이 엄청나네요  
9,15세 맞나요ㅡㅋㅋ 연기력 굿ㅋ  
8,사람의 믿음이라는것 무섭다는걸.보여주는영화넹?  
9,재밌었어요~~~굿잡  
9,숨막힘..흥미진진 약간 열린 결말...?..  
9,2시간 40분이 너무 빨리 지나 감~~  
5,연가자들의 연기는 볼만하나 내용을 이해하기는 좀 어려움. 다본후 이건뭐지? 라는 의문점이 너무 많이 드네요.  
8,사람은 의심하면 안도ㅐ  
8,"영화와 감독의 의도를 이해한다고 해도, 호불호가 갈릴수 있는 영화라는것도 이해하셔야됩니다. 긴 러닝타임동안 엄청난 긴장감이 이어지는건 확실.  "
2,넘 잼없어요  돈아까워 ㅠㅠ  
3,어린 아역이  연기하기에는  참 힘들었겠다는 생각이 ..  
8,고생한티나는 영화평론가들이 좋아하는 영화같음  
7,찜찜한기분...그래서무슨이야길하고싶은건지잘모르겠어요...  
7,내용이 뒤죽박죽 정리가 안되네요감독은 뭘 말하고 싶었던걸까요영화는 시간가는줄 모르고 봤네요 ㅣ  
5,무서운거보다 깜짝 놀라는게 많고 스토리의 결말이 찜찜하고 무서운거를 중간에 이상하게 끊는 희극적요소가 있어 그리 추천은 안한다  
9,몽롱하다 진짜 집에 가는 길 무섭네용ㅋㅋ  
9,무서워서 별 하나 뺍니다...  
10,두번은 봐야 이해될거같은 영화  
10,3시간 러닝 타임이 안끝나길 바랬음  
10,진짜 얼마나 집중하고 봤는지 어깨가 결릴지경! 끝난줄 알았는데 반전이! 또 끝난줄 알았는데 또 반전이! 배우들 연기 소름돋았음 !  
10,간만에 닭살 돋음을 느끼면서 본 호러물이네요 재밌게 잘봤습니다!  
10,영화가 끝나고 극장을 나설때 더 소름끼치는 영화!!  
7,잘이해안되는부분이 있는데 재밌게는 본거같아요 마지막이 이해가잘안됨  
10,한번보고 두번보고 자꾸만보니 10점  
10,막 찬양할 정도는 아니고 잼있긴함.  시간 금방가고ㅎㅎ  
10,연기매우좋음 생각보다재밌음  
9,이 영화 미쳤다. 10자  
8,소문은 사실! 좀더 미쳤으면 좋겠다는생각은 했지만 정말 재미있게봤습니다  
9,보는 동안 계속해서.귀신에 홀린듯한기분?  
9,재밌다재밌다재밌다재밌다  
10,누구도 믿지마셈 무명 열광  외지인  
7,집중하고 봤지만 끝이...뭐지?라는 말밖에..  
10,대단합니다 대단해요 의심치마세요  
5,내가 생각했던 영화가 아니라서 실망했지만 충격과 공포 만큼은 인정할만하다 지금도 심장이 벌렁벌렁 하니까 근데 다신 안볼끄야ㅠㅠㅠ 반전은 무슨 까놓고 보면 되게 별 것 없는 영화이고 연기는 다들 참 잘한다..  
7,이해가안간다 정말 ㅜㅜ  
5,"결국 주인공이 귀신에게 놀아난 이야기. 미묘하다. 일본인 외지인이 곡성 땅에 온 이유는 중요하지 않지만, 마지막에 주인공이 겪는 상황에서 와 닿는 논리적으로든 장르적으로든 정합성을 찾기 어려웠다. 그냥 어 그랬어? 이런 느낌만 남는다.  "
7,제발 이영화 해석좀 나와줘  
8,청불안되려했나.  수준이 좀 그렇고. 음향이 저화가 안맞는지.  전라도사투리랑 썩여 좀 뭔말인지 이해가 좀.  
9,말로설명할수 없는 생전 첨보는 장르  
7,"초중반까진 코믹,스릴 겹쳐 재밌다 싶었지만 후반부엔 과다설정으로 인한 지루함 때문에 7점!!  "
10,무서워서 계속 눈가리면서 봤어요...  
10,저는 정말 재밌게봤어요호불호가 확실히 갈리겠지만징그러운부분빼면 내용해석하는자체로 정말 흥미로운영화인듯!  
6,결말이 찝찝..하지만 생각할건 많은영화  
1,뭔냐영인지도모르겠고 왜본지도모르겠고 이거보고 여자친구 사겼는데 3잏만에 그냥 헤어짐 진짜노잼  
3,영화표 값이 아까웠습니다.  
10,"연기자들 연기 그리고 처음부터 끝까지 집중하게 만드는 영화...너무 잘 만들었다. 재미있는 미국드라마,영화을 본 듯하다.이게 재미 없다는 사람은 그저그런 항상 똑같은 레파토리의 한국 유치한 드라마나 영화에 심취해 있는 듯.  최고의 영화 굿!!  "
9,여자애  연기 정말 볼만하다  
2,제발 범죄는 공포물이아닌데말이지...  
9,진짜 개쩌는 영화지만 마무리가 극혐수준... ㄹㅇ욕나왔음  
9,처음부터끝까지..초집중하게만듬..소~오~름  
10,미끼를 물 수 밖에 없었다...  
10,두번에 걸쳐 나오는 사진찍는 장면이 넘나 소름끼쳤어... 최근 본 한국영화 중에선 정말 최고의 작품이었다.  
9,한국영화가 이렇게까지 발전햇구나 라는 생각이 들게 한 영화. 하지만 감독이 반전의 트릭으로 내놓은 미끼들이 명확히 회수되지 않아 끝맛이 조금 찜찜한 느낌  
9,재미있네요 보고나서 복선정리 한번더 읽으시면 꿀ㅋ잼ㅋ  
10, 끝날때까지 긴장하면서 봤던 영화  
10,"멘붕에 멘붕, 몰입도 최고  "
6,개봉하기전부터 많은 기대를 안고 나온 영화인데 너무 기대했나봐요ㅠ 전 잘 모르겠네요  
7,영화가 너무 어두워 잘 안보이는 장면이 많음.. 햇빛따윈 사치인건지.. 다시 본다면 모를까 아직 다 이해를 못하겠음.. 몰입은 됐는지 긴시간이라 느끼진 않았네요..  
5,갠적으로 안보았으면좋았을것을ㅠㅠ계속 생각이 나고잠자리도 불편하다그냥 단순한스릴러물인줄 알고봤다가 낭패!!!!감독이 무섭다어떻게 저런 영화를 만들지...  
5,후훔...  결말이나  스토리좀  정리좀....  
10,20세기에서 참여한건 다 이유가 있다.  
7,결말이 아쉽긴  하지만 나홍진 감독의 연출력과 배우들의 연기력은 최고!!  
10,으아 진짜 빅재미입니다 감독님 머리 넘 좋음  
6,안무서울꺼라고 얕봤는데 헐 팝콘통으로 가리면서봤다 결말이찝찝하긴하지만 모 나름 재밌었당 깜짝깜짝놀래고 반전도있고 근데황정민아저씨 넘늦게나옴ㅋㅋ  
10,꿀잼!!!.@.@  
10,오랜만에 재밌는 영화. 명불허전 나감독!  
8,재밌어요 무서워요 그냥그래요  
7,예고는 엄청난 기대감을 가지게 만드는데 실제 영화를 보면 기대에 미치지 못한 느낌이네요 생각도 많이 하게 만들고 중간중간 나오는 요소요소들이 영화의 집중을 흐트러뜨리는 부분도 많아요  
10,괜츈 해요 볼만합다 ㅎㅎㅎ  
10,뻔하지 않은 스토리 잔잔하게 흘러가지만 몰입도도 좋고 끝나고 나서도 계속 생각나게 되네요 굿  
10,개인적으로 재밌었습니다  
10,영화시간이 꽤길지만 한순간도 지루하지않았습니다  
2,태어나서처음평점쓰는데초반너무지루하구끝까지너무재미없다  
10,아역배우분 연기가 무서워....  
10,소름!! 재밌고 무서움 ㅠ  
10,최고임 감독판나옴 또볼거임요  
10,난 진짜 내용결말에 반전까지! 대박!ㅋㅋ재밋엇당ㅎ  
9,생각하게 만드는 공포영화는 오랜만이네요  
7,처음부터 끝까지 긴장을 놓치지 못할만큼 스릴있지만 내용을 이해하기 어려워요  
7,감독의 의도를 쉽게 확인하기 어려웠고 전체 흐름이 산만하게 느껴짐  
2,잔인하게 표현 됌에 비해 전체적 내용은  긴박함과 공포가 부족하다  
10,나홍진감독님 사랑합니다  
10,소오름.!!!!꺅ㅋㅋㅋ찝찝하네요  
10,한국영화증에 이렇게 수작은 정말 오랫만에 봅니다  
10,간만에 좀볼만한영화엿어요  
2,다보고나서 뭐지?이생각듬  
5,그냥 반전을 위한 반전영화... 확실히 공포영화는 아님  
9,"한국적 괴담의 농밀한 공간감 위에서 추격자에서 보여주었던 교차편집의 스릴을 령을 갖고 탄다. 한마디로 무섭다. 동양과 서양의 서로다른 공포감을 묘하게 뒤섞은 새로운 시도로도, 시각적공포를 강요하지 않고 이 런 공포감을 만든것으로도 존중받아야할 영화  "
8,보는내내심장이쫄깃함결말이애매하긴하나충분히이해가능결론은괜찮음  
10,어느순간 하나하나 놓치면 안되는 씬들과 영화의 메세지~감동입니다~  
5,그다지.. 기대이하였어요  
2,솔직히 왜 이영화가 재밌다고 하는지 의문이 드네요..; 많이 기대하고 봐서 그런지 더 실망 했습니다. 그 긴 영화시간동안 뭘 말하려는지도 모르겟네욬ㅋㅋㅋ  
6,너무 관객을 속이려고한것같아서 짜증났음  
10,범인을 스포당하고도 긴장감이 끊이지않던 영화는 이번이 처음이었음  
3,비오는날 보니까 현장감이 더욱살아났지만 반전의 연속이여서 보다가 어이가 없었습니다 악의 영화 집합체라고 볼수있네요  
6,개연성이 없네요. 연기는 좋았습니다.  
9,재밌는데 결말이 비오는날 비다맞고 집가는기분임  
5,스토리 전개가 억지로 흘러간다.무섭게 할려고만 했지 끝나고나서 무슨내용인지잘 모르겠다.  
10,최고최고최고최고최고최고최고최고최고  
10,이 영화를보고 1점을 줄 수 있는 그대들의 베베꼬인 속이 곡성이다  
10,내가 본 한국영화 중에 가장 뛰어난 영화입니다  
4,뭡니까이거~짜증지대로네~수준이 넘 높아서인지 내가 잘못된건지 도무지 이해할수가 없네~이게 어째서 15세이상 관람인지~딸애랑 보기 민망해서리~  
5,편집이많아서 이해하기어려운부분도있음  
5,멘탈..이 안돌아옵니다..  
10,재밋어요 시간가는줄 모르고 봄  
4,보는내내 징그러웠어요 병맛이에요  
9,미스터리한 영화 감독님 짱이십니다  
5,생각 보다재미 없네요. 실망이에요  
10,감독은 미끼를 던졌고 관람객들은 미끼를 물었지  
4,의미없는결말....  
10,모든 연기자들 연기가 소름 돋을 정도로 좋았습니다.  
8,몰입도도 좋고 사투리도 찰지고 영화내의 분위기나 스토리도 좋고 반전도 좋았다. 다만 이게 15금이라는데에 의문이생긴다. 왠만한 멘탈로는 이 영화 못볼듯. 복선이 많아서 다시 한번 보고싶다. 뒤에 쿠키영상으로 조금 해설해주면 좋았을텐데 그게 아쉽다.  
8,빈틈없는 시나리오 쉴틈없이 몰아치는 영화 여운이 많이 남는다  
9,영화보는 내내 내 생각이 감독의 의도를 한번이라도 앞서간적이 없었다.  
6,멀까  영화가  말하고 싶은게정말 알고싶다.감독님 말씀 해주세요  
9,어디로 흘러가는지 모르게 흐르다 마지막에 휘몰아치며 끝난다  
10,저의 심장을 쫄긋쫄깃하게 만든 영화였어요...마지막이 약간 열린결말이라 아쉽지만요...ㅠㅠ참 스릴있고 무섭네요...반전의반전ㅎㅎ  
5,어렸을때   할아버지한테 귀신얘기들은것 같은느낌  
6,호러+스릴러+좀비+코믹  
9,처음부터 끝까지 의심을 가지게 하는 영화  
1,하..곡성 그래요 곡성 그렇죠 곡성..  
8,호불호가 너무 갈려지는 영화라 좀 주저하다 봤는데 결론적으로 그럭저럭 볼만했습니다.다소 이해하기난해한 것도 있지만 이런 장르의 영화가 자꾸만들어져야 발전하지않을까 하는 생각과 배우들의 연기는 정말 훌륭했어요  
3,결말이없어. . 쫌. . 아쉬운듯  
6,끝맺음이.좀흐지부지하게끝났내요.뭔가2편이나올것같은예감이ㅡㅡ결과가.정확하게나오지않아.저에게는.그냥저냥한영화였내요.  
10,영화 구성 분위기 배우들의 연기력까지 어디하나 나무랄곳 없는 영화입니다. 영화를 보는 내내 소름. 영화 관람 후에 다가오는 그동안 영화안에서 나타내던 복선들. 간만에 아주 흥미로운 영화였습니다.!  
10,감독의 연출이 기가 막혀서 별 5개  
7,연출 굿 관객을 몰입하게하는 연쇄 사건들의 범인 색출과정  좋았다. 다만 열린결말이라고 하기엔 숨기려고한듯하나 너무 흑과백이 확실히나타나고 이왕 결말을 그렇게 보여줄거였으면 마자막에 백의 노력과 흑의 속이려는 과정을 자세히 보여주는게 깔끔했을거라 생각  
10,여름에  보면 더좋을듯 연기장난아닌듯너무재미^^  
10,보는내내 너무 긴장하고 봐서 그런지 어깨랑 허리가 쪼그라듬. 취향에 따라 호불호가 갈리겠지만... 우선 한국에서 보지못한 영화임에는 분명!  
10,대박... 주말까지 기다릴 수가 없어서 부득부득 빠르게 본 영화. 그 만큼의 기대 이상. 상상 이상!!! 배우들 연기는 정말 대박... 특히 황정민 아저씨 ㅠㅠㅠ 온몸에 소름!!!  
8,정말 가슴이 콩콩 뛰면서 봤습니다. 무서워서 옆 사람에게 안길 뻔했습니다  
8,반전에 반전...소오름...  
10,연기자들 연기력 대박~~~  
10,최고의영화 정말대박...탄탄한스토리와 연기력으로 승부하는 배우들.가장기억에남는영화네요그리고 네이버이용해서 구매햇는데 편리하고좋네요 앞으로도 네이버로 예매해야겠어요  
8,신경쇠약 걸리는줄 ㅋㅋㅋ  
5,시작은 좋았으나 갈수록 으잉? 하게되는 영화  
9,너무 무서워요 ㄷㄷ ㅜㅜ  
10,아역의 연기가 돋보이고 열린결말 꿀잼  
10,무섭기도 했지만 정말 재밌음  
8,영화의 재미 유무를 떠나서 주변인들한테 추천하고싶어요  
8,몰입감은 있었으나 다본후 찝찝함  
10,런닝타임 내내 절대 긴장을 늦출수 없는 영화  당신이 기독교인 이라면 영화속 상징을 더 잘 이해할수 있을것 같다 관람 후 나홍진감독의 인터뷰를 꼭 챙겨보길 귄합니다  
8,배우들연기가살아있네요  
10,최고의 영화입니다....  
1,억지로 짜맞추려는 전개.. 성경말씀을 거기에 끼워넣으려는 시도는 이런 사류도 아닌 오류영화에 막장을 보여주는듯..  이봐 감독양반~! 영화는 당신 즐길라고 만드는게 아니고 공감하하기위해 만드는거라는거 꼭 되새겼음 좋겠네요  
1,전반적으로 연기자들 각자의 연기력이 뛰어나긴 한데~...배경과 영상에서 질퍽하고 끈적이고 이런 지저분함이 불편함이 있으며 내용의 이해가 어려운 아쉬움이 남습니다~.  
10,범인 알고봤지만 다른반전도있었고 몰입도 최고네요.. 넋놓고 봤습니다 저는 얼마 전에 본 시빌워보다 재밌네용  
5,유머도 있고 잘 만들었다 싶었는데 끝나고보니 아무 내용도없고  마무리도없고  기냥 사람 만 정신없이 죽여대다 삼천포로 빠진영화  
10,이해안간다고하는 사람들은 개빠가다  
10,몰입도 최고 결말은 불진절하지만 집에와서도 진하게여운이 남아있던 영화... 배우들의 명연기가 빛을발한다  
