ORDER_NBR,ORDER_LINE_NBR,CUSTOMER_NBR,PRODUCT_ID,ORDER_DATE,ORDER_TIME
284357,1,456339,55626,2012-10-29 0:00,13:28:01
284359,2,4511,29196,2012-10-29 0:00,13:28:13
284359,1,4511,29196,2012-10-29 0:00,13:28:13
284360,1,440014,10452,2012-10-29 0:00,13:28:18
284373,6,380688,56156,2012-10-29 0:00,13:29:26
284373,2,380688,56120,2012-10-29 0:00,13:29:26
284373,5,380688,56156,2012-10-29 0:00,13:29:26
284373,8,380688,56156,2012-10-29 0:00,13:29:26
284373,1,380688,56120,2012-10-29 0:00,13:29:26
284373,4,380688,56120,2012-10-29 0:00,13:29:26
284373,3,380688,56120,2012-10-29 0:00,13:29:26
284373,7,380688,56156,2012-10-29 0:00,13:29:26
284376,1,513104,18737,2012-10-29 0:00,13:29:48
284377,1,43624,55798,2012-10-29 0:00,13:29:52
284390,1,13687,10939,2012-10-29 0:00,13:30:44
284399,1,576862,4286,2012-10-29 0:00,13:31:30
284406,1,634338,18880,2012-10-29 0:00,13:32:16
284413,1,436023,7386,2012-10-29 0:00,13:32:53
284419,1,150679,10452,2012-10-29 0:00,13:33:30
284420,1,263080,13829,2012-10-29 0:00,13:33:36
284430,4,14876,18737,2012-10-29 0:00,13:34:28
284430,2,14876,20581,2012-10-29 0:00,13:34:28
284430,3,14876,18737,2012-10-29 0:00,13:34:28
284430,1,14876,20581,2012-10-29 0:00,13:34:28
284431,1,365345,6608,2012-10-29 0:00,13:34:29
284434,1,426037,1458,2012-10-29 0:00,13:35:12
284441,1,578810,3123,2012-10-29 0:00,13:36:06
284449,1,324677,18880,2012-10-29 0:00,13:36:26
284450,1,535559,7098,2012-10-29 0:00,13:36:37
284452,1,141465,16173,2012-10-29 0:00,13:36:41
284452,2,141465,16168,2012-10-29 0:00,13:36:41
284456,1,324993,20503,2012-10-29 0:00,13:36:55
284466,3,297371,18880,2012-10-29 0:00,13:38:19
284466,1,297371,8139,2012-10-29 0:00,13:38:19
284466,2,297371,1,2012-10-29 0:00,13:38:19
284471,1,185690,18705,2012-10-29 0:00,13:38:38
284486,1,295772,2228,2012-10-29 0:00,13:40:33
284499,1,12572,10452,2012-10-29 0:00,13:41:34
284499,2,12572,5649,2012-10-29 0:00,13:41:34
284500,1,12572,18652,2012-10-29 0:00,13:41:33
284511,1,54964,10452,2012-10-29 0:00,13:43:01
284531,1,7330,19350,2012-10-29 0:00,13:44:45
284542,2,7337,18737,2012-10-29 0:00,13:45:30
284542,1,7337,18737,2012-10-29 0:00,13:45:30
284549,1,427572,18737,2012-10-29 0:00,13:46:08
284549,2,427572,18737,2012-10-29 0:00,13:46:08
284562,1,39689,31454,2012-10-29 0:00,13:47:36
284563,2,39689,31124,2012-10-29 0:00,13:47:36
284563,1,39689,32944,2012-10-29 0:00,13:47:36
284574,3,58937,18737,2012-10-29 0:00,13:48:21
284574,2,58937,18737,2012-10-29 0:00,13:48:21
284574,1,58937,18737,2012-10-29 0:00,13:48:21
284603,1,553161,56092,2012-10-29 0:00,13:50:46
284607,1,489005,55754,2012-10-29 0:00,13:51:30
284617,7,136651,18737,2012-10-29 0:00,13:53:28
284617,6,136651,18737,2012-10-29 0:00,13:53:28
284617,5,136651,18737,2012-10-29 0:00,13:53:28
284617,4,136651,18737,2012-10-29 0:00,13:53:28
284617,3,136651,18737,2012-10-29 0:00,13:53:28
284617,1,136651,18737,2012-10-29 0:00,13:53:28
284617,2,136651,18737,2012-10-29 0:00,13:53:28
284618,3,380688,5981,2012-10-29 0:00,13:53:43
284618,4,380688,5981,2012-10-29 0:00,13:53:43
284618,2,380688,5981,2012-10-29 0:00,13:53:43
284618,1,380688,11021,2012-10-29 0:00,13:53:43
284630,2,70197,834,2012-10-29 0:00,13:54:58
284630,1,70197,834,2012-10-29 0:00,13:54:58
284644,1,245732,10452,2012-10-29 0:00,13:56:05
284648,1,29488,1458,2012-10-29 0:00,13:56:16
284651,1,333110,61776,2012-10-29 0:00,13:57:21
284651,2,333110,32510,2012-10-29 0:00,13:57:21
284654,1,61485,10452,2012-10-29 0:00,13:57:24
284657,1,359383,11916,2012-10-29 0:00,13:57:43
284658,1,359383,11916,2012-10-29 0:00,13:57:43
284659,1,670878,10452,2012-10-29 0:00,13:57:49
284666,1,646998,28164,2012-10-28 0:00,13:58:24
284669,7,39532,9762,2012-10-29 0:00,13:58:34
284669,2,39532,3622,2012-10-29 0:00,13:58:34
284669,6,39532,7722,2012-10-29 0:00,13:58:34
284669,5,39532,7722,2012-10-29 0:00,13:58:34
284669,1,39532,3622,2012-10-29 0:00,13:58:34
284669,4,39532,18737,2012-10-29 0:00,13:58:34
284669,3,39532,3622,2012-10-29 0:00,13:58:34
284669,8,39532,3417,2012-10-29 0:00,13:58:34
284677,1,514334,10452,2012-10-29 0:00,13:59:05
284678,1,448155,10452,2012-10-29 0:00,13:59:07
284680,1,194927,11949,2012-10-29 0:00,13:59:12
284688,2,631141,30001,2012-10-29 0:00,14:00:12
284688,1,631141,55838,2012-10-29 0:00,14:00:12
284694,1,86487,10452,2012-10-29 0:00,14:00:26
284695,1,553161,61100,2012-10-29 0:00,14:00:29
284700,2,114089,10452,2012-10-29 0:00,14:01:00
284700,1,114089,10452,2012-10-29 0:00,14:01:00
284701,1,112507,3618,2012-10-29 0:00,14:01:07
284710,1,420848,10452,2012-10-29 0:00,14:02:17
284710,2,420848,32809,2012-10-29 0:00,14:02:17
284713,1,283830,10452,2012-10-29 0:00,14:02:30
284715,1,46003,19388,2012-10-29 0:00,14:02:52
284716,1,616127,55906,2012-10-29 0:00,14:02:54
284716,2,616127,56009,2012-10-29 0:00,14:02:54
284716,3,616127,55874,2012-10-29 0:00,14:02:54
284716,4,616127,56249,2012-10-29 0:00,14:02:54
284718,1,14743,40867,2012-10-29 0:00,14:03:03
284722,1,350008,32992,2012-10-29 0:00,14:03:17
284722,2,350008,31260,2012-10-29 0:00,14:03:17
284723,1,369843,6571,2012-10-29 0:00,14:03:19
284746,1,335232,20575,2012-10-29 0:00,14:04:58
284755,1,184272,22528,2012-10-29 0:00,14:05:28
284757,1,90627,20299,2012-10-29 0:00,14:05:31
284765,1,235849,6501,2012-10-29 0:00,14:06:02
284780,1,335232,1372,2012-10-29 0:00,14:07:44
284781,1,338144,170,2012-10-29 0:00,14:07:45
284785,2,631119,32510,2012-10-29 0:00,14:08:22
284785,1,631119,32510,2012-10-29 0:00,14:08:22
284794,1,656692,10276,2012-10-29 0:00,14:08:50
284802,1,578746,10769,2012-10-29 0:00,14:09:24
284820,1,689000,10452,2012-10-29 0:00,14:11:33
284820,2,689000,10452,2012-10-29 0:00,14:11:33
284827,1,51159,18737,2012-10-29 0:00,14:12:12
284827,2,51159,18737,2012-10-29 0:00,14:12:12
284829,1,422620,18652,2012-10-29 0:00,14:12:19
284830,3,273126,18737,2012-10-29 0:00,14:12:34
284830,1,273126,18737,2012-10-29 0:00,14:12:34
284830,2,273126,18737,2012-10-29 0:00,14:12:34
284865,1,39672,11135,2012-10-29 0:00,14:16:45
284866,2,360820,20704,2012-10-29 0:00,14:16:57
284866,1,360820,10765,2012-10-29 0:00,14:16:57
284866,3,360820,20704,2012-10-29 0:00,14:16:57
284873,1,421355,25292,2012-10-29 0:00,14:18:38
284894,1,719840,32809,2012-10-29 0:00,14:20:47
284902,2,480493,37617,2012-10-29 0:00,14:21:42
284902,1,480493,45971,2012-10-29 0:00,14:21:42
284909,1,382223,10452,2012-10-29 0:00,14:22:22
284919,1,328983,30676,2012-10-29 0:00,14:23:18
284924,1,463438,11523,2012-10-29 0:00,14:24:06
284924,2,463438,11523,2012-10-29 0:00,14:24:06
284927,1,292064,55838,2012-10-29 0:00,14:24:21
284928,1,273126,12363,2012-10-29 0:00,14:24:23
284936,2,83072,10495,2012-10-29 0:00,14:25:10
284936,3,83072,10542,2012-10-29 0:00,14:25:10
284936,4,83072,6521,2012-10-29 0:00,14:25:10
284936,1,83072,3106,2012-10-29 0:00,14:25:10
284937,1,706439,10452,2012-10-29 0:00,14:25:16
284937,2,706439,59005,2012-10-29 0:00,14:25:16
284941,2,678571,10452,2012-10-29 0:00,14:25:26
284941,1,678571,10452,2012-10-29 0:00,14:25:26
284945,1,509583,20187,2012-10-29 0:00,14:25:36
284949,1,574216,50801,2012-10-29 0:00,14:26:12
284952,1,203216,10452,2012-10-29 0:00,14:27:00
284961,1,724757,2253,2012-10-29 0:00,14:28:24
284961,2,724757,2454,2012-10-29 0:00,14:28:24
284965,2,88481,170,2012-10-29 0:00,14:28:33
284965,1,88481,170,2012-10-29 0:00,14:28:33
284973,2,63227,3202,2012-10-29 0:00,14:29:42
284973,1,63227,3202,2012-10-29 0:00,14:29:42
284976,1,31249,18737,2012-10-29 0:00,14:29:43
284977,1,733382,18631,2012-10-29 0:00,14:29:53
284977,3,733382,18631,2012-10-29 0:00,14:29:53
284977,2,733382,18631,2012-10-29 0:00,14:29:53
284984,1,326241,170,2012-10-29 0:00,14:30:47
284988,4,190647,221,2012-10-29 0:00,14:31:16
284988,3,190647,221,2012-10-29 0:00,14:31:16
284988,2,190647,221,2012-10-29 0:00,14:31:16
284988,5,190647,221,2012-10-29 0:00,14:31:16
284988,1,190647,221,2012-10-29 0:00,14:31:16
284999,1,461631,10452,2012-10-29 0:00,14:32:32
285001,2,17465,18799,2012-10-29 0:00,14:32:43
285001,1,17465,18737,2012-10-29 0:00,14:32:43
285013,2,14581,9885,2012-10-29 0:00,14:34:23
285013,1,14581,15922,2012-10-29 0:00,14:34:23
285014,1,14581,8557,2012-10-29 0:00,14:34:23
285034,2,254163,338,2012-10-29 0:00,14:37:01
285034,1,254163,10452,2012-10-29 0:00,14:37:01
285035,1,254163,2776,2012-10-29 0:00,14:37:01
285044,1,640533,43212,2012-10-29 0:00,14:38:02
285046,4,114248,11220,2012-10-29 0:00,14:38:11
285046,1,114248,10452,2012-10-29 0:00,14:38:11
285046,5,114248,11220,2012-10-29 0:00,14:38:11
285046,2,114248,3131,2012-10-29 0:00,14:38:11
285046,3,114248,3131,2012-10-29 0:00,14:38:11
285062,1,337932,13077,2012-10-29 0:00,14:40:59
285070,1,629246,1376,2012-10-29 0:00,14:42:28
285100,7,376926,10939,2012-10-29 0:00,14:47:42
285100,4,376926,10955,2012-10-29 0:00,14:47:42
285100,8,376926,9565,2012-10-29 0:00,14:47:42
285100,5,376926,20305,2012-10-29 0:00,14:47:42
285100,2,376926,10520,2012-10-29 0:00,14:47:42
285100,3,376926,10520,2012-10-29 0:00,14:47:42
285100,6,376926,1413,2012-10-29 0:00,14:47:42
285100,1,376926,10283,2012-10-29 0:00,14:47:42
285100,9,376926,20163,2012-10-29 0:00,14:47:42
285112,1,298319,170,2012-10-29 0:00,14:49:41
285123,2,292044,3495,2012-10-29 0:00,14:51:21
285123,1,292044,3495,2012-10-29 0:00,14:51:21
285132,1,475184,26797,2012-10-29 0:00,14:52:29
285132,2,475184,26798,2012-10-29 0:00,14:52:29
285133,3,565183,52251,2012-10-29 0:00,14:52:30
285133,5,565183,52254,2012-10-29 0:00,14:52:30
285133,4,565183,52250,2012-10-29 0:00,14:52:30
285133,1,565183,52252,2012-10-29 0:00,14:52:30
285133,2,565183,52252,2012-10-29 0:00,14:52:30
285136,2,539084,53106,2012-10-29 0:00,14:53:14
285136,3,539084,53106,2012-10-29 0:00,14:53:14
285136,1,539084,31893,2012-10-29 0:00,14:53:14
285137,1,113653,25048,2012-10-29 0:00,14:53:20
285144,1,330590,31212,2012-10-29 0:00,14:54:46
285144,2,330590,31741,2012-10-29 0:00,14:54:46
285145,1,370765,32809,2012-10-29 0:00,14:55:04
285147,1,68740,43390,2012-10-29 0:00,14:55:39
285150,1,88481,43390,2012-10-29 0:00,14:55:54
285154,1,529944,8774,2012-10-29 0:00,14:56:22
285167,1,614436,10452,2012-10-29 0:00,14:59:00
285173,1,143055,61102,2012-10-29 0:00,14:59:19
285176,1,531938,29627,2012-10-29 0:00,14:59:33
285185,1,513026,45782,2012-10-29 0:00,15:00:07
285200,1,731678,8489,2012-10-29 0:00,15:02:19
285203,1,2903,10452,2012-10-29 0:00,15:02:47
285215,1,273525,33116,2012-10-29 0:00,15:04:05
285222,2,616955,43390,2012-10-29 0:00,15:04:26
285222,4,616955,40600,2012-10-29 0:00,15:04:26
285222,1,616955,43390,2012-10-29 0:00,15:04:26
285222,3,616955,43390,2012-10-29 0:00,15:04:26
285223,1,342633,2384,2012-10-29 0:00,15:04:26
285230,1,204357,13069,2012-10-29 0:00,15:05:13
285231,1,273525,33116,2012-10-29 0:00,15:05:20
285245,1,626999,37857,2012-10-29 0:00,15:07:33
285251,1,102072,34716,2012-10-29 0:00,15:08:11
285252,1,676905,26725,2012-10-29 0:00,15:08:21
285254,1,64925,61571,2012-10-29 0:00,15:08:51
285255,1,413929,43390,2012-10-29 0:00,15:09:13
285260,1,98466,40600,2012-10-29 0:00,15:09:44
285263,1,45447,19239,2012-10-29 0:00,15:09:51
285268,1,59930,3904,2012-10-29 0:00,15:10:35
285276,1,556195,61650,2012-10-29 0:00,15:12:49
285285,1,413929,20566,2012-10-29 0:00,15:14:42
285306,2,614650,170,2012-10-29 0:00,15:17:24
285306,3,614650,170,2012-10-29 0:00,15:17:24
285306,1,614650,20575,2012-10-29 0:00,15:17:24
285321,1,333464,21345,2012-10-29 0:00,15:19:48
285339,1,88481,41040,2012-10-29 0:00,15:22:42
285341,1,706444,10452,2012-10-29 0:00,15:22:51
285343,1,307582,8734,2012-10-29 0:00,15:22:56
285347,1,66513,45700,2012-10-29 0:00,15:23:59
285371,1,579760,6254,2012-10-29 0:00,15:26:40
285375,1,43178,33329,2012-10-29 0:00,15:27:45
285376,1,43178,33329,2012-10-29 0:00,15:27:45
285382,1,109048,10452,2012-10-29 0:00,15:29:15
285383,1,624951,12917,2012-10-29 0:00,15:29:23
285398,1,443590,40600,2012-10-29 0:00,15:33:06
285398,2,443590,44984,2012-10-29 0:00,15:33:06
285415,2,366043,10452,2012-10-29 0:00,15:36:57
285415,1,366043,10452,2012-10-29 0:00,15:36:57
285434,2,68351,2306,2012-10-29 0:00,15:39:26
285434,1,68351,18835,2012-10-29 0:00,15:39:26
285440,2,480493,42221,2012-10-29 0:00,15:40:47
285440,1,480493,39924,2012-10-29 0:00,15:40:47
285442,2,413562,54507,2012-10-29 0:00,15:41:01
285442,1,413562,56413,2012-10-29 0:00,15:41:01
285443,2,100926,39480,2012-10-29 0:00,15:41:06
285443,1,100926,38986,2012-10-29 0:00,15:41:06
285458,1,477738,42960,2012-10-29 0:00,15:43:19
285461,1,616853,10145,2012-10-29 0:00,15:44:21
285466,1,233907,33318,2012-10-29 0:00,15:45:18
285474,1,317521,1192,2012-10-29 0:00,15:46:05
285477,1,442114,1192,2012-10-29 0:00,15:46:21
285480,1,628472,6602,2012-10-29 0:00,15:47:00
285481,1,317521,53106,2012-10-29 0:00,15:47:12
285481,2,317521,53106,2012-10-29 0:00,15:47:12
285482,1,478065,7905,2012-10-29 0:00,15:47:19
285494,1,317521,40597,2012-10-29 0:00,15:48:22
285507,2,340349,2296,2012-10-28 0:00,15:50:21
285507,1,340349,6069,2012-10-28 0:00,15:50:21
285508,1,340349,18652,2012-10-29 0:00,15:50:21
285519,1,100926,38985,2012-10-29 0:00,15:51:33
285520,1,141454,61043,2012-10-29 0:00,15:51:42
285522,1,657008,10452,2012-10-29 0:00,15:52:02
285524,1,579049,32809,2012-10-29 0:00,15:52:15
285528,1,317521,170,2012-10-29 0:00,15:52:32
285529,1,350258,3245,2012-10-29 0:00,15:52:38
285540,1,110024,65,2012-10-29 0:00,15:54:09
285553,1,448405,42221,2012-10-29 0:00,15:56:33
285556,1,478528,31454,2012-10-29 0:00,15:57:00
285585,2,611168,18880,2012-10-29 0:00,16:00:16
285585,3,611168,7156,2012-10-29 0:00,16:00:16
285585,1,611168,2464,2012-10-29 0:00,16:00:16
285586,1,530023,40598,2012-10-29 0:00,16:00:36
285597,1,205348,61511,2012-10-29 0:00,16:02:21
285601,1,459571,170,2012-10-29 0:00,16:02:38
285605,1,324490,60315,2012-10-29 0:00,16:03:06
285610,1,562179,61068,2012-10-29 0:00,16:03:58
285624,1,87117,43390,2012-10-29 0:00,16:06:01
285656,1,370202,10452,2012-10-29 0:00,16:11:12
285663,1,410482,58843,2012-10-29 0:00,16:12:04
285666,1,31906,10452,2012-10-29 0:00,16:12:21
285675,1,256581,40600,2012-10-29 0:00,16:13:26
285677,2,611168,10246,2012-10-29 0:00,16:13:50
285677,1,611168,10089,2012-10-29 0:00,16:13:50
285687,1,535653,19238,2012-10-29 0:00,16:14:39
285688,1,535653,10400,2012-10-29 0:00,16:14:39
285693,1,141416,20315,2012-10-29 0:00,16:15:01
285693,3,141416,10452,2012-10-29 0:00,16:15:01
285693,2,141416,20315,2012-10-29 0:00,16:15:01
285696,2,32128,65,2012-10-29 0:00,16:15:16
285696,1,32128,15718,2012-10-29 0:00,16:15:16
285697,1,32128,3464,2012-10-29 0:00,16:15:16
285704,2,570740,10452,2012-10-29 0:00,16:16:19
285704,1,570740,10452,2012-10-29 0:00,16:16:19
285712,1,471113,10452,2012-10-29 0:00,16:16:57
285720,1,68399,34727,2012-10-29 0:00,16:18:20
285725,1,458543,17437,2012-10-29 0:00,16:18:47
285733,1,245968,32172,2012-10-29 0:00,16:19:41
285735,3,9047,40592,2012-10-29 0:00,16:19:59
285735,7,9047,11467,2012-10-29 0:00,16:19:59
285735,4,9047,11467,2012-10-29 0:00,16:19:59
285735,1,9047,9809,2012-10-29 0:00,16:19:59
285735,5,9047,43390,2012-10-29 0:00,16:19:59
285735,2,9047,40592,2012-10-29 0:00,16:19:59
285735,6,9047,43390,2012-10-29 0:00,16:19:59
285747,1,447485,61051,2012-10-29 0:00,16:21:43
285756,1,40125,15659,2012-10-29 0:00,16:23:41
285757,1,338009,5604,2012-10-29 0:00,16:23:43
285758,1,317521,2414,2012-10-29 0:00,16:23:55
285770,1,317521,7664,2012-10-29 0:00,16:25:25
285772,1,331979,54446,2012-10-29 0:00,16:25:37
285773,1,129450,7012,2012-10-29 0:00,16:25:40
285787,1,317521,7664,2012-10-29 0:00,16:26:28
285793,1,549378,19056,2012-10-29 0:00,16:26:37
285795,1,141477,7706,2012-10-29 0:00,16:26:44
285801,1,612061,10452,2012-10-29 0:00,16:27:14
285801,2,612061,10452,2012-10-29 0:00,16:27:14
285809,1,202523,45650,2012-10-29 0:00,16:28:48
285825,1,291240,7664,2012-10-29 0:00,16:31:12
285826,1,291240,20238,2012-10-29 0:00,16:31:11
285833,1,509929,19366,2012-10-29 0:00,16:31:54
285843,1,725697,24059,2012-10-29 0:00,16:33:26
285845,2,14742,32258,2012-10-29 0:00,16:33:42
285845,1,14742,32258,2012-10-29 0:00,16:33:42
285852,1,623045,3131,2012-10-29 0:00,16:36:35
285852,2,623045,3131,2012-10-29 0:00,16:36:35
285859,1,644563,1752,2012-10-29 0:00,16:37:26
285861,3,319708,11135,2012-10-29 0:00,16:37:41
285861,1,319708,18880,2012-10-29 0:00,16:37:41
285861,2,319708,18880,2012-10-29 0:00,16:37:41
285865,1,317521,5730,2012-10-29 0:00,16:37:53
285868,1,205348,50436,2012-10-29 0:00,16:38:07
285872,1,656626,10452,2012-10-29 0:00,16:39:06
285878,1,657112,5730,2012-10-29 0:00,16:40:36
285878,2,657112,5730,2012-10-29 0:00,16:40:36
285885,1,134182,20575,2012-10-29 0:00,16:41:53
285887,1,580942,22555,2012-10-29 0:00,16:42:20
285887,2,580942,22588,2012-10-29 0:00,16:42:20
285894,1,722424,3417,2012-10-29 0:00,16:43:03
285901,1,710062,7664,2012-10-29 0:00,16:44:15
285907,1,623045,7300,2012-10-29 0:00,16:45:05
285916,1,505684,11438,2012-10-29 0:00,16:46:25
285951,1,317521,7664,2012-10-29 0:00,16:52:00
285960,1,323450,6018,2012-10-29 0:00,16:52:43
285983,1,2012,10452,2012-10-29 0:00,16:54:57
285983,2,2012,10452,2012-10-29 0:00,16:54:57
285996,1,186550,42646,2012-10-29 0:00,16:56:31
285998,2,31125,3131,2012-10-29 0:00,16:57:06
285998,1,31125,3131,2012-10-29 0:00,16:57:06
285999,1,484146,44754,2012-10-29 0:00,16:57:17
286015,2,143573,3131,2012-10-29 0:00,16:59:00
286015,1,143573,3131,2012-10-29 0:00,16:59:00
286017,1,464712,3131,2012-10-29 0:00,16:59:03
286027,1,648215,10452,2012-10-29 0:00,17:00:19
286031,1,23746,3131,2012-10-29 0:00,17:01:05
286031,2,23746,3131,2012-10-29 0:00,17:01:05
286048,1,650049,10452,2012-10-29 0:00,17:03:33
286063,1,221798,61043,2012-10-29 0:00,17:05:50
286066,1,188675,9595,2012-10-29 0:00,17:06:09
286074,1,705947,10452,2012-10-29 0:00,17:06:34
286084,1,128654,32191,2012-10-29 0:00,17:07:36
286088,1,657989,10452,2012-10-29 0:00,17:08:19
286102,1,177347,10452,2012-10-29 0:00,17:10:09
286111,1,252869,10452,2012-10-29 0:00,17:11:53
286112,1,308620,61043,2012-10-29 0:00,17:12:03
286135,1,25705,61511,2012-10-29 0:00,17:15:01
286141,1,462898,61717,2012-10-29 0:00,17:15:46
286152,2,241902,7664,2012-10-29 0:00,17:16:42
286152,1,241902,7664,2012-10-29 0:00,17:16:42
286153,1,632820,61047,2012-10-29 0:00,17:16:48
286161,1,295716,54119,2012-10-29 0:00,17:17:48
286171,1,24420,61043,2012-10-29 0:00,17:18:27
286182,1,532567,7206,2012-10-29 0:00,17:18:58
286189,1,584881,61511,2012-10-29 0:00,17:19:20
286195,3,559338,20127,2012-10-29 0:00,17:19:53
286195,2,559338,5485,2012-10-29 0:00,17:19:53
286195,1,559338,55810,2012-10-29 0:00,17:19:53
286196,1,541932,844,2012-10-29 0:00,17:20:03
286196,2,541932,7664,2012-10-29 0:00,17:20:03
286209,1,653494,61511,2012-10-29 0:00,17:20:21
286213,2,436400,61043,2012-10-29 0:00,17:20:56
286213,1,436400,61043,2012-10-29 0:00,17:20:56
286217,1,640119,38889,2012-10-29 0:00,17:21:13
286225,1,456499,61511,2012-10-29 0:00,17:21:49
286236,1,361673,61511,2012-10-29 0:00,17:22:32
286245,2,580894,6829,2012-10-29 0:00,17:23:20
286245,1,580894,10452,2012-10-29 0:00,17:23:20
286272,2,4511,43390,2012-10-29 0:00,17:24:57
286272,1,4511,3131,2012-10-29 0:00,17:24:57
286289,1,60017,2451,2012-10-29 0:00,17:27:00
286297,1,459201,61043,2012-10-29 0:00,17:28:23
286302,1,713559,10452,2012-10-29 0:00,17:29:33
286308,1,67429,11730,2012-10-29 0:00,17:29:32
286309,1,105325,19673,2012-10-29 0:00,17:29:36
286336,1,580939,61043,2012-10-29 0:00,17:32:45
286343,1,615889,11843,2012-10-29 0:00,17:33:17
286346,1,183708,10452,2012-10-29 0:00,17:33:49
286361,1,721523,60341,2012-10-29 0:00,17:35:12
286365,1,269258,6910,2012-10-29 0:00,17:36:22
286371,2,340349,10452,2012-10-29 0:00,17:37:10
286371,3,340349,6898,2012-10-29 0:00,17:37:10
286382,1,513230,61711,2012-10-29 0:00,17:39:14
286387,2,188808,55846,2012-10-29 0:00,17:39:48
286387,1,188808,61540,2012-10-29 0:00,17:39:48
286390,1,378000,10452,2012-10-29 0:00,17:40:19
286391,1,378000,10452,2012-10-29 0:00,17:40:19
286415,1,622559,55615,2012-10-29 0:00,17:43:40
286426,1,262515,10145,2012-10-29 0:00,17:44:26
286458,1,577462,29304,2012-10-29 0:00,17:47:47
286461,1,621147,2414,2012-10-29 0:00,17:47:50
286467,1,484040,56171,2012-10-29 0:00,17:48:21
286467,2,484040,54620,2012-10-29 0:00,17:48:21
286480,2,114290,31961,2012-10-29 0:00,17:49:58
286480,1,114290,32258,2012-10-29 0:00,17:49:58
286486,2,192797,6214,2012-10-29 0:00,17:50:40
286486,1,192797,6214,2012-10-29 0:00,17:50:40
286493,1,551292,10452,2012-10-29 0:00,17:51:45
286495,1,484141,61646,2012-10-29 0:00,17:51:55
286495,2,484141,23189,2012-10-29 0:00,17:51:55
286497,1,627544,10452,2012-10-29 0:00,17:51:59
286518,1,578402,11974,2012-10-29 0:00,17:53:52
286520,2,122690,22619,2012-10-29 0:00,17:54:15
286520,1,122690,22637,2012-10-29 0:00,17:54:15
286521,1,433489,10452,2012-10-29 0:00,17:54:34
286527,1,77268,61597,2012-10-29 0:00,17:55:27
286531,1,440233,10452,2012-10-29 0:00,17:55:36
286536,1,713559,10452,2012-10-29 0:00,17:56:18
286537,1,226520,110,2012-10-29 0:00,17:56:20
286538,1,230552,55694,2012-10-29 0:00,17:56:24
286542,1,637575,10452,2012-10-29 0:00,17:56:50
286542,2,637575,10452,2012-10-29 0:00,17:56:50
286571,1,287497,10452,2012-10-29 0:00,17:59:52
286577,1,14764,9880,2012-10-29 0:00,18:01:00
286584,1,270922,10452,2012-10-29 0:00,18:01:54
286586,1,480493,10452,2012-10-29 0:00,18:02:00
286592,2,397150,2414,2012-10-29 0:00,18:02:30
286592,1,397150,2414,2012-10-29 0:00,18:02:30
286594,1,188834,18994,2012-10-29 0:00,18:02:45
286594,2,188834,18994,2012-10-29 0:00,18:02:45
286597,1,245293,19053,2012-10-29 0:00,18:03:25
286613,1,662444,6685,2012-10-28 0:00,18:04:58
286614,3,662444,5913,2012-10-29 0:00,18:04:58
286614,1,662444,4754,2012-10-29 0:00,18:04:58
286614,2,662444,4754,2012-10-29 0:00,18:04:58
286617,1,321069,11735,2012-10-29 0:00,18:05:46
286627,1,389536,54620,2012-10-29 0:00,18:07:23
286633,1,105272,13644,2012-10-29 0:00,18:08:24
286648,1,348743,6863,2012-10-29 0:00,18:11:03
286648,2,348743,6864,2012-10-29 0:00,18:11:03
286650,1,587136,32765,2012-10-29 0:00,18:11:32
286662,1,671462,10452,2012-10-29 0:00,18:13:25
286670,1,425384,10452,2012-10-29 0:00,18:14:39
286679,2,258117,22588,2012-10-29 0:00,18:17:31
286679,3,258117,22560,2012-10-29 0:00,18:17:31
286679,1,258117,22560,2012-10-29 0:00,18:17:31
286687,1,741889,208,2012-10-29 0:00,18:18:58
286690,1,282371,56141,2012-10-29 0:00,18:19:14
286694,1,374245,10452,2012-10-29 0:00,18:19:46
286708,1,686525,10811,2012-10-29 0:00,18:22:33
286716,1,536293,10452,2012-10-29 0:00,18:23:52
286729,2,648915,2302,2012-10-29 0:00,18:25:20
286729,1,648915,10452,2012-10-29 0:00,18:25:20
286729,3,648915,2302,2012-10-29 0:00,18:25:20
286730,1,424876,10452,2012-10-29 0:00,18:25:45
286731,1,94503,26725,2012-10-29 0:00,18:25:53
286746,2,119975,18737,2012-10-29 0:00,18:28:32
286746,1,119975,6254,2012-10-29 0:00,18:28:32
286746,3,119975,5730,2012-10-29 0:00,18:28:32
286758,4,711025,61498,2012-10-29 0:00,18:29:58
286758,2,711025,61498,2012-10-29 0:00,18:29:58
286758,3,711025,61498,2012-10-29 0:00,18:29:58
286758,1,711025,61498,2012-10-29 0:00,18:29:58
286759,1,20539,33115,2012-10-29 0:00,18:30:07
286773,1,140484,61570,2012-10-29 0:00,18:33:01
286784,3,580868,9286,2012-10-29 0:00,18:34:38
286784,1,580868,10665,2012-10-29 0:00,18:34:38
286784,2,580868,10665,2012-10-29 0:00,18:34:38
286789,1,20539,33115,2012-10-29 0:00,18:36:36
286796,1,53254,10170,2012-10-29 0:00,18:37:51
286803,1,483958,24874,2012-10-29 0:00,18:39:56
286807,1,718714,44442,2012-10-29 0:00,18:40:22
286822,1,387417,5536,2012-10-29 0:00,18:43:15
286833,1,319171,11532,2012-10-29 0:00,18:45:29
286837,2,112760,810,2012-10-29 0:00,18:46:34
286837,1,112760,6732,2012-10-29 0:00,18:46:34
