"STATE","ZIP_CODE","CUSTOMER_NBR","SHOPPER_SEGMENT_CODE","city","latitude","longitude","timezone"
"TX","78261",708191,4,"San Antonio",29.698045,-98.42624,"CST"
"TX","79109",587525,0,"Amarillo",35.171903,-101.87581,"CST"
"TX","79109",339975,2,"Amarillo",35.171903,-101.87581,"CST"
"TX","79109",359850,3,"Amarillo",35.171903,-101.87581,"CST"
"TX","79109",94505,1,"Amarillo",35.171903,-101.87581,"CST"
"TX","79109",384443,0,"Amarillo",35.171903,-101.87581,"CST"
"TX","79109",234954,3,"Amarillo",35.171903,-101.87581,"CST"
"TX","79109",706636,4,"Amarillo",35.171903,-101.87581,"CST"
"TX","79110",614608,5,"Amarillo",35.157403,-101.86114,"CST"
"TX","79110",585050,0,"Amarillo",35.157403,-101.86114,"CST"
"TX","79110",33782,2,"Amarillo",35.157403,-101.86114,"CST"
"TX","79110",350788,3,"Amarillo",35.157403,-101.86114,"CST"
"TX","79118",326726,1,"Amarillo",35.100501,-101.80606,"CST"
"TX","79118",151871,1,"Amarillo",35.100501,-101.80606,"CST"
"TX","79118",470781,0,"Amarillo",35.100501,-101.80606,"CST"
"TX","79118",20726,4,"Amarillo",35.100501,-101.80606,"CST"
"TX","79118",366029,0,"Amarillo",35.100501,-101.80606,"CST"
"TX","79119",45450,4,"Amarillo",35.097488,-101.98105,"CST"
"TX","78148",729051,1,"Universal City",29.550223,-98.29936,"CST"
"TX","78148",180067,0,"Universal City",29.550223,-98.29936,"CST"
"TX","78148",238201,4,"Universal City",29.550223,-98.29936,"CST"
"TX","75948",686342,0,"Hemphill",31.332569,-93.75338,"CST"
"TX","78152",250558,2,"Saint Hedwig",29.432262,-98.20151,"CST"
"TX","78154",148967,1,"Schertz",29.577359,-98.2787,"CST"
"TX","78640",709914,4,"Kyle",29.996916,-97.84756,"CST"
"TX","78641",442589,4,"Leander",30.547001,-97.87006,"CST"
"TX","77578",276745,5,"Manvel",29.487395,-95.35807,"CST"
"TX","78154",664326,2,"Schertz",29.577359,-98.2787,"CST"
"TX","78154",393745,2,"Schertz",29.577359,-98.2787,"CST"
"TX","78154",52990,1,"Schertz",29.577359,-98.2787,"CST"
"TX","78154",455446,1,"Schertz",29.577359,-98.2787,"CST"
"TX","78154",566251,3,"Schertz",29.577359,-98.2787,"CST"
"TX","75154",393638,0,"Red Oak",32.526123,-96.82325,"CST"
"TX","75154",432515,1,"Red Oak",32.526123,-96.82325,"CST"
"TX","78363",163553,0,"Kingsville",27.496472,-97.86808,"CST"
"TX","78155",337476,1,"Seguin",29.56478,-97.96283,"CST"
"TX","78155",447571,2,"Seguin",29.56478,-97.96283,"CST"
"TX","75156",396815,0,"Gun Barrel City",32.290819,-96.114108,"CST"
"TX","75160",442095,3,"Terrell",32.747747,-96.28923,"CST"
"TX","75160",646532,1,"Terrell",32.747747,-96.28923,"CST"
"TX","77095",159720,0,"Houston",29.896656,-95.64842,"CST"
"TX","75965",696081,1,"Nacogdoches",31.649582,-94.638278,"CST"
"TX","75965",56733,4,"Nacogdoches",31.649582,-94.638278,"CST"
"TX","79252",436756,2,"Quanah",34.297126,-99.77713,"CST"
"TX","75968",624090,2,"Pineland",31.234368,-93.94399,"CST"
"TX","75972",486646,0,"San Augustine",31.514959,-94.16169,"CST"
"TX","75972",218645,1,"San Augustine",31.514959,-94.16169,"CST"
"TX","78201",89017,0,"San Antonio",29.466781,-98.52519,"CST"
"TX","78201",617480,1,"San Antonio",29.466781,-98.52519,"CST"
"TX","78201",735995,0,"San Antonio",29.466781,-98.52519,"CST"
"TX","75977",477213,0,"Wiergate",31.038417,-93.80057,"CST"
"TX","75979",196535,3,"Woodville",30.768601,-94.40671,"CST"
"TX","75979",187043,3,"Woodville",30.768601,-94.40671,"CST"
"TX","76001",442255,1,"Arlington",32.634203,-97.14403,"CST"
"TX","76001",322021,1,"Arlington",32.634203,-97.14403,"CST"
"TX","76001",543752,4,"Arlington",32.634203,-97.14403,"CST"
"TX","76001",229574,3,"Arlington",32.634203,-97.14403,"CST"
"TX","76001",499330,1,"Arlington",32.634203,-97.14403,"CST"
"TX","79316",366923,4,"Brownfield",33.153528,-102.29568,"CST"
"TX","76002",74890,2,"Arlington",32.632349,-97.0963,"CST"
"TX","76002",130335,1,"Arlington",32.632349,-97.0963,"CST"
"TX","75203",284514,0,"Dallas",32.745831,-96.80672,"CST"
"TX","75203",286733,1,"Dallas",32.745831,-96.80672,"CST"
"TX","76002",287849,0,"Arlington",32.632349,-97.0963,"CST"
"TX","79323",685899,0,"Denver City",32.976623,-102.84661,"CST"
"TX","79329",721752,3,"Idalou",33.701827,-101.69093,"CST"
"TX","78210",300615,0,"San Antonio",29.397934,-98.46669,"CST"
"TX","78212",452129,1,"San Antonio",29.460381,-98.49649,"CST"
"TX","76008",313356,5,"Aledo",32.690922,-97.64013,"CST"
"TX","76008",444267,3,"Aledo",32.690922,-97.64013,"CST"
"TX","76009",684306,0,"Alvarado",32.408183,-97.20956,"CST"
"TX","78660",692884,0,"Pflugerville",30.450122,-97.623,"CST"
"TX","78660",558874,1,"Pflugerville",30.450122,-97.623,"CST"
"TX","78213",253873,1,"San Antonio",29.510562,-98.52203,"CST"
"TX","75209",507866,3,"Dallas",32.845978,-96.82552,"CST"
"TX","78213",604481,2,"San Antonio",29.510562,-98.52203,"CST"
"TX","78213",167583,2,"San Antonio",29.510562,-98.52203,"CST"
"TX","77004",218001,1,"Houston",29.728779,-95.3657,"CST"
"TX","78660",549988,3,"Pflugerville",30.450122,-97.623,"CST"
"TX","78662",42039,0,"Red Rock",29.950887,-97.42728,"CST"
"TX","75043",690023,0,"Garland",32.854893,-96.60211,"CST"
"TX","75043",519424,3,"Garland",32.854893,-96.60211,"CST"
"TX","78664",615519,1,"Round Rock",30.514401,-97.65549,"CST"
"TX","76010",611616,2,"Arlington",32.723382,-97.08498,"CST"
"TX","76010",693257,0,"Arlington",32.723382,-97.08498,"CST"
"TX","76011",303292,1,"Arlington",32.753672,-97.08706,"CST"
"TX","76011",139017,0,"Arlington",32.753672,-97.08706,"CST"
"TX","76011",421348,1,"Arlington",32.753672,-97.08706,"CST"
"TX","78664",653527,4,"Round Rock",30.514401,-97.65549,"CST"
"TX","78664",184808,0,"Round Rock",30.514401,-97.65549,"CST"
"TX","78664",166434,2,"Round Rock",30.514401,-97.65549,"CST"
"TX","76012",31320,3,"Arlington",32.752048,-97.13514,"CST"
"TX","78216",745979,0,"San Antonio",29.528515,-98.49219,"CST"
"TX","76013",595333,0,"Arlington",32.721632,-97.14698,"CST"
"TX","76013",398673,1,"Arlington",32.721632,-97.14698,"CST"
"TX","76013",340091,3,"Arlington",32.721632,-97.14698,"CST"
"TX","76013",535930,3,"Arlington",32.721632,-97.14698,"CST"
"TX","76013",650775,3,"Arlington",32.721632,-97.14698,"CST"
"TX","78217",685684,0,"San Antonio",29.543865,-98.41755,"CST"
"TX","78217",310974,1,"San Antonio",29.543865,-98.41755,"CST"
"TX","78217",57286,1,"San Antonio",29.543865,-98.41755,"CST"
"TX","76014",381483,1,"Arlington",32.694666,-97.08748,"CST"
"TX","76014",182457,0,"Arlington",32.694666,-97.08748,"CST"
"TX","76015",152560,0,"Arlington",32.691393,-97.13546,"CST"
"TX","76016",341756,1,"Arlington",32.686863,-97.19234,"CST"
"TX","76016",93347,3,"Arlington",32.686863,-97.19234,"CST"
"TX","76016",611456,5,"Arlington",32.686863,-97.19234,"CST"
"TX","76016",136686,0,"Arlington",32.686863,-97.19234,"CST"
"TX","76016",712144,4,"Arlington",32.686863,-97.19234,"CST"
"TX","76016",186147,3,"Arlington",32.686863,-97.19234,"CST"
"TX","76016",148576,0,"Arlington",32.686863,-97.19234,"CST"
"TX","79423",29886,4,"Lubbock",33.496603,-101.86923,"CST"
"TX","78220",610149,1,"San Antonio",29.411583,-98.41833,"CST"
"TX","78220",663644,3,"San Antonio",29.411583,-98.41833,"CST"
"TX","76017",69501,1,"Arlington",32.659277,-97.16435,"CST"
"TX","78220",101544,0,"San Antonio",29.411583,-98.41833,"CST"
"TX","78221",318299,4,"San Antonio",29.326586,-98.50217,"CST"
"TX","78221",494182,2,"San Antonio",29.326586,-98.50217,"CST"
"TX","78221",66706,0,"San Antonio",29.326586,-98.50217,"CST"
"TX","78221",302271,0,"San Antonio",29.326586,-98.50217,"CST"
"TX","78221",389460,0,"San Antonio",29.326586,-98.50217,"CST"
"TX","78221",494857,1,"San Antonio",29.326586,-98.50217,"CST"
"TX","78221",599807,1,"San Antonio",29.326586,-98.50217,"CST"
"TX","78221",297339,1,"San Antonio",29.326586,-98.50217,"CST"
"TX","78221",284812,5,"San Antonio",29.326586,-98.50217,"CST"
"TX","78221",92469,5,"San Antonio",29.326586,-98.50217,"CST"
"TX","76018",194625,1,"Arlington",32.65392,-97.08724,"CST"
"TX","76018",405468,0,"Arlington",32.65392,-97.08724,"CST"
"TX","76018",400190,1,"Arlington",32.65392,-97.08724,"CST"
"TX","75230",243188,2,"Dallas",32.901176,-96.79054,"CST"
"TX","77705",325344,3,"Beaumont",30.009609,-94.11401,"CST"
"TX","78223",139454,0,"San Antonio",29.352352,-98.43215,"CST"
"TX","78223",508371,1,"San Antonio",29.352352,-98.43215,"CST"
"TX","78223",206388,1,"San Antonio",29.352352,-98.43215,"CST"
"TX","78223",567579,0,"San Antonio",29.352352,-98.43215,"CST"
"TX","78223",402480,0,"San Antonio",29.352352,-98.43215,"CST"
"TX","78223",67933,4,"San Antonio",29.352352,-98.43215,"CST"
"TX","78223",389551,0,"San Antonio",29.352352,-98.43215,"CST"
"TX","75234",473139,1,"Dallas",32.925975,-96.88322,"CST"
"TX","78224",208031,0,"San Antonio",29.333436,-98.53934,"CST"
"TX","78224",102530,0,"San Antonio",29.333436,-98.53934,"CST"
"TX","75235",152412,0,"Dallas",32.828128,-96.84612,"CST"
"TX","78426",140679,0,"Corpus Christi",27.777,-97.463213,"CST"
"TX","78427",452320,2,"Corpus Christi",27.777,-97.463213,"CST"
"TX","75061",630672,3,"Irving",32.826729,-96.9614,"CST"
"TX","77708",129868,3,"Beaumont",30.141361,-94.16488,"CST"
"TX","78227",705817,3,"San Antonio",29.405424,-98.63832,"CST"
"TX","78227",498256,1,"San Antonio",29.405424,-98.63832,"CST"
"TX","78227",645983,3,"San Antonio",29.405424,-98.63832,"CST"
"TX","78227",348834,3,"San Antonio",29.405424,-98.63832,"CST"
"TX","78227",484967,0,"San Antonio",29.405424,-98.63832,"CST"
"TX","78227",354630,0,"San Antonio",29.405424,-98.63832,"CST"
"TX","78227",447123,0,"San Antonio",29.405424,-98.63832,"CST"
"TX","78228",286502,0,"San Antonio",29.457281,-98.5665,"CST"
"TX","78228",649086,0,"San Antonio",29.457281,-98.5665,"CST"
"TX","79556",420939,3,"Sweetwater",32.465621,-100.39814,"CST"
"TX","78228",662944,3,"San Antonio",29.457281,-98.5665,"CST"
"TX","78228",525205,3,"San Antonio",29.457281,-98.5665,"CST"
"TX","78228",152848,0,"San Antonio",29.457281,-98.5665,"CST"
"TX","78228",109260,1,"San Antonio",29.457281,-98.5665,"CST"
"TX","77802",254132,1,"Bryan",30.655348,-96.34056,"CST"
"TX","78727",218915,1,"Austin",30.425652,-97.71419,"CST"
"TX","78229",541988,0,"San Antonio",29.499454,-98.57166,"CST"
"TX","78229",156361,0,"San Antonio",29.499454,-98.57166,"CST"
"TX","78229",611447,3,"San Antonio",29.499454,-98.57166,"CST"
"TX","77802",632365,4,"Bryan",30.655348,-96.34056,"CST"
"TX","75067",395343,0,"Lewisville",33.020118,-97.00771,"CST"
"TX","75067",322454,0,"Lewisville",33.020118,-97.00771,"CST"
"TX","75067",479546,0,"Lewisville",33.020118,-97.00771,"CST"
"TX","75067",599873,2,"Lewisville",33.020118,-97.00771,"CST"
"TX","78501",446921,0,"Mcallen",26.213105,-98.23579,"CST"
"TX","75252",40999,1,"Dallas",32.998132,-96.79088,"CST"
"TX","78230",252089,1,"San Antonio",29.539562,-98.55253,"CST"
"TX","78230",703306,1,"San Antonio",29.539562,-98.55253,"CST"
"TX","78230",680457,0,"San Antonio",29.539562,-98.55253,"CST"
"TX","78230",241748,5,"San Antonio",29.539562,-98.55253,"CST"
"TX","78230",118412,0,"San Antonio",29.539562,-98.55253,"CST"
"TX","78230",532112,3,"San Antonio",29.539562,-98.55253,"CST"
"TX","78230",726078,4,"San Antonio",29.539562,-98.55253,"CST"
"TX","78230",127883,1,"San Antonio",29.539562,-98.55253,"CST"
"TX","78231",22988,2,"San Antonio",29.574677,-98.53946,"CST"
"TX","79603",352670,3,"Abilene",32.466724,-99.76927,"CST"
"TX","78231",489792,0,"San Antonio",29.574677,-98.53946,"CST"
"TX","78232",56344,0,"San Antonio",29.584698,-98.46987,"CST"
"TX","76049",643595,3,"Granbury",32.440376,-97.72002,"CST"
"TX","76049",421038,0,"Granbury",32.440376,-97.72002,"CST"
"TX","76049",134470,0,"Granbury",32.440376,-97.72002,"CST"
"TX","76049",280301,1,"Granbury",32.440376,-97.72002,"CST"
"TX","78233",584893,3,"San Antonio",29.552128,-98.36775,"CST"
"TX","78233",539460,1,"San Antonio",29.552128,-98.36775,"CST"
"TX","76050",545372,4,"Grandview",32.27442,-97.19282,"CST"
"TX","77861",721464,1,"Iola",30.752599,-96.09691,"CST"
"TX","77873",22113,4,"Richards",30.56335,-95.8337,"CST"
"TX","77901",160352,1,"Victoria",28.806417,-96.99356,"CST"
"TX","77901",383702,1,"Victoria",28.806417,-96.99356,"CST"
"TX","77901",174503,1,"Victoria",28.806417,-96.99356,"CST"
"TX","77901",384909,3,"Victoria",28.806417,-96.99356,"CST"
"TX","76051",222090,3,"Grapevine",32.93195,-97.08498,"CST"
"TX","78238",405022,0,"San Antonio",29.479874,-98.61509,"CST"
"TX","78238",598822,1,"San Antonio",29.479874,-98.61509,"CST"
"TX","78238",78947,1,"San Antonio",29.479874,-98.61509,"CST"
"TX","78238",97285,3,"San Antonio",29.479874,-98.61509,"CST"
"TX","78238",286195,2,"San Antonio",29.479874,-98.61509,"CST"
"TX","78238",381167,0,"San Antonio",29.479874,-98.61509,"CST"
"TX","78238",218594,1,"San Antonio",29.479874,-98.61509,"CST"
"TX","78238",731780,1,"San Antonio",29.479874,-98.61509,"CST"
"TX","78238",77713,3,"San Antonio",29.479874,-98.61509,"CST"
"TX","79701",214725,0,"Midland",31.995623,-102.08108,"CST"
"TX","77957",415211,3,"Edna",28.966755,-96.65939,"CST"
"TX","77957",178996,3,"Edna",28.966755,-96.65939,"CST"
"TX","76060",546231,3,"Kennedale",32.645257,-97.21458,"CST"
"TX","76063",491626,0,"Mansfield",32.57701,-97.13485,"CST"
"TX","77963",516567,1,"Goliad",28.685027,-97.40221,"CST"
"TX","77963",65024,4,"Goliad",28.685027,-97.40221,"CST"
"TX","77979",595538,1,"Port Lavaca",28.604717,-96.63023,"CST"
"TX","77979",525464,3,"Port Lavaca",28.604717,-96.63023,"CST"
"TX","78539",184050,0,"Edinburg",26.344128,-98.18011,"CST"
"TX","76063",616052,3,"Mansfield",32.57701,-97.13485,"CST"
"TX","76063",581425,0,"Mansfield",32.57701,-97.13485,"CST"
"TX","78240",413052,0,"San Antonio",29.518413,-98.60869,"CST"
"TX","78240",382590,4,"San Antonio",29.518413,-98.60869,"CST"
"TX","78240",525350,2,"San Antonio",29.518413,-98.60869,"CST"
"TX","78242",537097,3,"San Antonio",29.353735,-98.61423,"CST"
"TX","78242",363066,1,"San Antonio",29.353735,-98.61423,"CST"
"TX","78242",466700,4,"San Antonio",29.353735,-98.61423,"CST"
"TX","78244",499684,0,"San Antonio",29.475598,-98.35434,"CST"
"TX","76063",600225,2,"Mansfield",32.57701,-97.13485,"CST"
"TX","76064",64606,1,"Maypearl",32.307456,-97.02761,"CST"
"TX","76064",147244,0,"Maypearl",32.307456,-97.02761,"CST"
"TX","76065",358805,1,"Midlothian",32.484094,-96.98672,"CST"
"TX","78245",262556,2,"San Antonio",29.412338,-98.70484,"CST"
"TX","78245",375039,1,"San Antonio",29.412338,-98.70484,"CST"
"TX","78245",353933,1,"San Antonio",29.412338,-98.70484,"CST"
"TX","78245",186595,3,"San Antonio",29.412338,-98.70484,"CST"
"TX","78245",609113,0,"San Antonio",29.412338,-98.70484,"CST"
"TX","78245",573820,0,"San Antonio",29.412338,-98.70484,"CST"
"TX","78245",368260,0,"San Antonio",29.412338,-98.70484,"CST"
"TX","78245",122468,0,"San Antonio",29.412338,-98.70484,"CST"
"TX","78245",288814,0,"San Antonio",29.412338,-98.70484,"CST"
"TX","78245",159241,0,"San Antonio",29.412338,-98.70484,"CST"
"TX","78245",694431,1,"San Antonio",29.412338,-98.70484,"CST"
"TX","75601",621240,1,"Longview",32.505248,-94.73172,"CST"
"TX","75601",589713,0,"Longview",32.505248,-94.73172,"CST"
"TX","78757",317279,3,"Austin",30.349455,-97.73328,"CST"
"TX","78758",50466,5,"Austin",30.384204,-97.70392,"CST"
"TX","78758",337364,0,"Austin",30.384204,-97.70392,"CST"
"TX","78758",728527,4,"Austin",30.384204,-97.70392,"CST"
"TX","78247",608500,3,"San Antonio",29.581304,-98.40889,"CST"
"TX","78247",412961,2,"San Antonio",29.581304,-98.40889,"CST"
"TX","78247",736657,4,"San Antonio",29.581304,-98.40889,"CST"
"TX","78759",423834,1,"Austin",30.406169,-97.75743,"CST"
"TX","75605",143384,0,"Longview",32.557684,-94.74353,"CST"
"TX","79735",546227,1,"Fort Stockton",30.877528,-102.852,"CST"
"TX","76086",705395,1,"Weatherford",32.77516,-97.77987,"CST"
"TX","76086",215054,0,"Weatherford",32.77516,-97.77987,"CST"
"TX","78247",237478,0,"San Antonio",29.581304,-98.40889,"CST"
"TX","78247",495442,1,"San Antonio",29.581304,-98.40889,"CST"
"TX","78247",287234,1,"San Antonio",29.581304,-98.40889,"CST"
"TX","78248",181866,3,"San Antonio",29.589826,-98.52524,"CST"
"TX","78248",339126,3,"San Antonio",29.589826,-98.52524,"CST"
"TX","78248",194229,5,"San Antonio",29.589826,-98.52524,"CST"
"TX","76092",220266,3,"Southlake",32.946678,-97.14523,"CST"
"TX","76092",313736,5,"Southlake",32.946678,-97.14523,"CST"
"TX","76092",25931,3,"Southlake",32.946678,-97.14523,"CST"
"TX","76096",126665,0,"Arlington",32.771419,-97.291484,"CST"
"TX","78249",480096,0,"San Antonio",29.569934,-98.61282,"CST"
"TX","78249",276814,5,"San Antonio",29.569934,-98.61282,"CST"
"TX","78249",310000,0,"San Antonio",29.569934,-98.61282,"CST"
"TX","78249",716120,1,"San Antonio",29.569934,-98.61282,"CST"
"TX","76104",154599,0,"Fort Worth",32.730265,-97.32002,"CST"
"TX","76105",642693,3,"Fort Worth",32.724831,-97.26992,"CST"
"TX","78832",540981,1,"Brackettville",29.313559,-100.42452,"CST"
"TX","78250",368667,3,"San Antonio",29.510204,-98.66784,"CST"
"TX","78250",717314,0,"San Antonio",29.510204,-98.66784,"CST"
"TX","78250",353000,3,"San Antonio",29.510204,-98.66784,"CST"
"TX","78250",162693,0,"San Antonio",29.510204,-98.66784,"CST"
"TX","78250",555092,3,"San Antonio",29.510204,-98.66784,"CST"
"TX","78250",513458,4,"San Antonio",29.510204,-98.66784,"CST"
"TX","78250",36409,3,"San Antonio",29.510204,-98.66784,"CST"
"TX","79762",705742,5,"Odessa",31.890374,-102.35398,"CST"
"TX","79762",279046,1,"Odessa",31.890374,-102.35398,"CST"
"TX","76109",357750,4,"Fort Worth",32.699565,-97.37808,"CST"
"TX","78250",733738,0,"San Antonio",29.510204,-98.66784,"CST"
"TX","78250",480204,0,"San Antonio",29.510204,-98.66784,"CST"
"TX","76111",482712,3,"Fort Worth",32.778479,-97.30099,"CST"
"TX","76112",543323,1,"Fort Worth",32.744032,-97.21957,"CST"
"TX","78250",738015,1,"San Antonio",29.510204,-98.66784,"CST"
"TX","78250",459382,4,"San Antonio",29.510204,-98.66784,"CST"
"TX","78250",511307,2,"San Antonio",29.510204,-98.66784,"CST"
"TX","78250",540764,4,"San Antonio",29.510204,-98.66784,"CST"
"TX","78250",561849,3,"San Antonio",29.510204,-98.66784,"CST"
"TX","78250",399586,1,"San Antonio",29.510204,-98.66784,"CST"
"TX","76114",183524,3,"Fort Worth",32.781329,-97.40099,"CST"
"TX","76114",412117,3,"Fort Worth",32.781329,-97.40099,"CST"
"TX","76115",486242,0,"Fort Worth",32.680333,-97.33579,"CST"
"TX","76116",673629,2,"Fort Worth",32.72228,-97.44409,"CST"
"TX","76116",734193,1,"Fort Worth",32.72228,-97.44409,"CST"
"TX","76116",126394,1,"Fort Worth",32.72228,-97.44409,"CST"
"TX","76117",235911,1,"Haltom City",32.805379,-97.27036,"CST"
"TX","78251",570172,1,"San Antonio",29.466061,-98.67004,"CST"
"TX","78251",226974,5,"San Antonio",29.466061,-98.67004,"CST"
"TX","78251",140429,3,"San Antonio",29.466061,-98.67004,"CST"
"TX","78251",263928,1,"San Antonio",29.466061,-98.67004,"CST"
"TX","75002",612391,0,"Allen",33.092846,-96.62447,"CST"
"TX","75002",687665,0,"Allen",33.092846,-96.62447,"CST"
"TX","75002",153980,0,"Allen",33.092846,-96.62447,"CST"
"TX","75002",733501,3,"Allen",33.092846,-96.62447,"CST"
"TX","78253",529068,3,"San Antonio",29.461353,-98.75976,"CST"
"TX","78253",657541,3,"San Antonio",29.461353,-98.75976,"CST"
"TX","78253",112618,0,"San Antonio",29.461353,-98.75976,"CST"
"TX","78253",277193,0,"San Antonio",29.461353,-98.75976,"CST"
"TX","78253",330385,4,"San Antonio",29.461353,-98.75976,"CST"
"TX","78253",69542,3,"San Antonio",29.461353,-98.75976,"CST"
"TX","78253",430833,3,"San Antonio",29.461353,-98.75976,"CST"
"TX","78102",252087,3,"Beeville",28.426202,-97.74806,"CST"
"TX","75707",396923,2,"Tyler",32.292394,-95.20749,"CST"
"TX","78254",721195,0,"San Antonio",29.523294,-98.74504,"CST"
"TX","78254",374446,3,"San Antonio",29.523294,-98.74504,"CST"
"TX","78254",383056,5,"San Antonio",29.523294,-98.74504,"CST"
"TX","75006",8827,0,"Carrollton",32.960374,-96.89163,"CST"
"TX","75006",616788,1,"Carrollton",32.960374,-96.89163,"CST"
"TX","78254",47555,5,"San Antonio",29.523294,-98.74504,"CST"
"TX","78254",634372,4,"San Antonio",29.523294,-98.74504,"CST"
"TX","75006",308504,1,"Carrollton",32.960374,-96.89163,"CST"
"TX","79042",59050,5,"Happy",34.759887,-101.83116,"CST"
"TX","75007",340954,3,"Carrollton",33.00542,-96.89773,"CST"
"TX","75007",480950,0,"Carrollton",33.00542,-96.89773,"CST"
"TX","75007",374507,0,"Carrollton",33.00542,-96.89773,"CST"
"TX","78254",233050,4,"San Antonio",29.523294,-98.74504,"CST"
"TX","78254",179970,0,"San Antonio",29.523294,-98.74504,"CST"
"TX","78254",78313,0,"San Antonio",29.523294,-98.74504,"CST"
"TX","78254",683786,0,"San Antonio",29.523294,-98.74504,"CST"
"TX","78255",207529,0,"San Antonio",29.665822,-98.66812,"CST"
"TX","78255",176616,2,"San Antonio",29.665822,-98.66812,"CST"
"TX","78255",601654,3,"San Antonio",29.665822,-98.66812,"CST"
"TX","78257",712094,3,"San Antonio",29.646618,-98.6099,"CST"
"TX","78257",220956,1,"San Antonio",29.646618,-98.6099,"CST"
"TX","78258",498208,0,"San Antonio",29.649797,-98.50406,"CST"
"TX","78258",241259,3,"San Antonio",29.649797,-98.50406,"CST"
"TX","78258",581018,3,"San Antonio",29.649797,-98.50406,"CST"
"TX","78258",357261,3,"San Antonio",29.649797,-98.50406,"CST"
"TX","78258",479240,0,"San Antonio",29.649797,-98.50406,"CST"
"TX","78258",108182,1,"San Antonio",29.649797,-98.50406,"CST"
"TX","79912",83872,0,"El Paso",31.848055,-106.54487,"CST"
"TX","79912",385665,0,"El Paso",31.848055,-106.54487,"CST"
"TX","79915",705064,1,"El Paso",31.743038,-106.36957,"CST"
"TX","79915",468070,2,"El Paso",31.743038,-106.36957,"CST"
"TX","78258",361705,3,"San Antonio",29.649797,-98.50406,"CST"
"TX","78258",427011,3,"San Antonio",29.649797,-98.50406,"CST"
"TX","79924",207827,2,"El Paso",31.901737,-106.41827,"CST"
"TX","79924",77698,4,"El Paso",31.901737,-106.41827,"CST"
"TX","79924",267908,1,"El Paso",31.901737,-106.41827,"CST"
"TX","79924",348636,1,"El Paso",31.901737,-106.41827,"CST"
"TX","79924",402205,2,"El Paso",31.901737,-106.41827,"CST"
"TX","79924",495149,0,"El Paso",31.901737,-106.41827,"CST"
"TX","79924",431208,2,"El Paso",31.901737,-106.41827,"CST"
"TX","79924",342751,3,"El Paso",31.901737,-106.41827,"CST"
"TX","79924",673577,1,"El Paso",31.901737,-106.41827,"CST"
"TX","79925",564232,3,"El Paso",31.782408,-106.36353,"CST"
"TX","79925",68985,1,"El Paso",31.782408,-106.36353,"CST"
"TX","79925",394668,4,"El Paso",31.782408,-106.36353,"CST"
"TX","79925",388697,0,"El Paso",31.782408,-106.36353,"CST"
"TX","79925",625258,5,"El Paso",31.782408,-106.36353,"CST"
"TX","79109",90251,0,"Amarillo",35.171903,-101.87581,"CST"
"TX","79109",317891,3,"Amarillo",35.171903,-101.87581,"CST"
"TX","79927",208814,1,"El Paso",31.684338,-106.20788,"CST"
"TX","79927",346187,3,"El Paso",31.684338,-106.20788,"CST"
"TX","79927",561203,1,"El Paso",31.684338,-106.20788,"CST"
"TX","79928",565968,1,"El Paso",31.674736,-106.197528,"CST"
"TX","79928",259845,4,"El Paso",31.674736,-106.197528,"CST"
"TX","79928",171704,5,"El Paso",31.674736,-106.197528,"CST"
"TX","79928",481816,0,"El Paso",31.674736,-106.197528,"CST"
"TX","79928",209516,0,"El Paso",31.674736,-106.197528,"CST"
"TX","79928",353692,1,"El Paso",31.674736,-106.197528,"CST"
"TX","79928",298517,1,"El Paso",31.674736,-106.197528,"CST"
"TX","79932",101838,0,"El Paso",31.865696,-106.59982,"CST"
"TX","76180",663801,1,"North Richland Hills",32.855666,-97.21818,"CST"
"TX","76180",167863,1,"North Richland Hills",32.855666,-97.21818,"CST"
"TX","76180",100293,2,"North Richland Hills",32.855666,-97.21818,"CST"
"TX","76180",601869,1,"North Richland Hills",32.855666,-97.21818,"CST"
"TX","76182",68981,5,"North Richland Hills",32.771419,-97.291484,"CST"
"TX","76182",235237,4,"North Richland Hills",32.771419,-97.291484,"CST"
"TX","76182",524237,5,"North Richland Hills",32.771419,-97.291484,"CST"
"TX","76182",411185,1,"North Richland Hills",32.771419,-97.291484,"CST"
"TX","76182",155986,1,"North Richland Hills",32.771419,-97.291484,"CST"
"TX","76182",589692,0,"North Richland Hills",32.771419,-97.291484,"CST"
"TX","76182",478544,0,"North Richland Hills",32.771419,-97.291484,"CST"
"TX","76182",491435,0,"North Richland Hills",32.771419,-97.291484,"CST"
"TX","75032",350740,3,"Rockwall",32.867103,-96.44129,"CST"
"TX","79934",501845,1,"El Paso",31.943633,-106.42402,"CST"
"TX","79935",444467,4,"El Paso",31.784541,-106.33705,"CST"
"TX","79935",696496,3,"El Paso",31.784541,-106.33705,"CST"
"TX","79936",717798,3,"El Paso",31.766355,-106.29828,"CST"
"TX","79936",678498,0,"El Paso",31.766355,-106.29828,"CST"
"TX","79936",427798,2,"El Paso",31.766355,-106.29828,"CST"
"TX","79936",220693,1,"El Paso",31.766355,-106.29828,"CST"
"TX","79936",448362,0,"El Paso",31.766355,-106.29828,"CST"
"TX","79936",1834,0,"El Paso",31.766355,-106.29828,"CST"
"TX","79936",540372,1,"El Paso",31.766355,-106.29828,"CST"
"TX","79936",38088,1,"El Paso",31.766355,-106.29828,"CST"
"TX","79936",28344,3,"El Paso",31.766355,-106.29828,"CST"
