회계연도, 소관명, 회계명, 계정명, 분야명, 부문명, 프로그램명, 단위사업명, 금년도예산(천원), 추경정부안(천원), 추경국회확정(천원),
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 탈세대응강화, 역외탈세대응활동,7566000,7566000,7566000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 탈세대응강화, 법무심사지원,7341000,7341000,7341000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 탈세대응강화, FIU정보통합분석시스템(FOCAS)운영(정보화),1005000,1005000,1005000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 탈세대응강화, 납세조합법정교부금,3175000,3175000,3175000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 체납·징수관리, 공매수수료 지급(수입대체경비),572000,572000,572000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 체납·징수관리, 체납정리지원,5576000,5576000,5576000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 체납·징수관리, 납세고지서 등 발송,37178000,37178000,37178000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 성실납세 및 민생지원, 조세박물관 운영,1465000,1465000,1465000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 성실납세 및 민생지원, 납세안내 및 세금교육 지원,3285000,3285000,3285000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 성실납세 및 민생지원, 납세자 권익보호 및 성실납세지원,213000,213000,213000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 성실납세 및 민생지원, 취업후학자금 상환제도 운영지원,377000,377000,377000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 국세행정지원, 본부 인건비,1065670739,1065670739,1065670739,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 국세행정지원, 본부 기본경비,41455000,41455000,41455000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 국세행정지원, 소속기관 기본경비,7989000,7989000,7989000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 국세행정지원, 지방국세청 기본경비,107083000,107083000,107083000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 국세행정지원, 직장어린이집 운영,1708000,1708000,1708000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 국세행정지원, 국세행정 전산화(정보화),54099000,54099000,54099000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 국세행정지원, 국세통합시스템 운영관리(정보화),6086000,6086000,6086000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 국세행정지원, 취업후학자금상환 전산시스템 운영(정보화),2747000,2747000,2747000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 국세행정지원, 차세대 국세행정시스템 전면 개편(정보화),27935000,27935000,27935000,
2015, 국세청, 일반회계, , 일반·지방행정, 재정·금융, 국세행정지원, 청사확보 및 환경개선,28691000,28691000,28691000,
2015, 국세청, 혁신도시건설특별회계, , 일반·지방행정, 재정·금융, 국세행정지원, 공공기관 지방이전,52199000,52199000,52199000,
2015, 관세청, 일반회계, , 일반·지방행정, 재정·금융, 수출입통관, 수출입통관및물류촉진지원,13872000,13872000,13872000,
2015, 관세청, 일반회계, , 일반·지방행정, 재정·금융, 수출입통관, FTA이행,5814000,5814000,5814000,
2015, 관세청, 일반회계, , 일반·지방행정, 재정·금융, 관세심사, 관세탈루심사지원,4344000,4344000,4344000,
2015, 관세청, 일반회계, , 일반·지방행정, 재정·금융, 밀수감시단속, 밀수단속지원,5104000,5104000,5104000,
2015, 관세청, 일반회계, , 일반·지방행정, 재정·금융, 밀수감시단속, 조사감시선진화,25685000,25685000,25685000,
2015, 관세청, 일반회계, , 일반·지방행정, 재정·금융, 정보화및국제협력, 국제교역협력,6351000,6351000,6351000,
2015, 관세청, 일반회계, , 일반·지방행정, 재정·금융, 정보화및국제협력, 관세행정정보화,63762000,63762000,63762000,
2015, 관세청, 일반회계, , 일반·지방행정, 재정·금융, 관세행정지원, 본청인건비,42118163,42118163,42118163,
2015, 관세청, 일반회계, , 일반·지방행정, 재정·금융, 관세행정지원, 소속기관인건비,233507760,233507760,233507760,
2015, 관세청, 일반회계, , 일반·지방행정, 재정·금융, 관세행정지원, 본청기본경비,9298499,9298499,9298499,
2015, 관세청, 일반회계, , 일반·지방행정, 재정·금융, 관세행정지원, 소속기관기본경비,19404000,19404000,19404000,
2015, 관세청, 일반회계, , 일반·지방행정, 재정·금융, 관세행정지원, 관세정책지원,26318000,26318000,26318000,
2015, 관세청, 일반회계, , 일반·지방행정, 재정·금융, 관세행정지원, 청사확보 및 시설개선,22361000,22361000,22361000,
2015, 관세청, 일반회계, , 일반·지방행정, 재정·금융, 관세행정지원, 관세국경관리연수원,3447000,3447000,3447000,
2015, 조달청, 조달특별회계, 손익계정, 일반·지방행정, 일반행정, 전자조달 및 국유재산 관리, 조달정보화,19639000,19639000,19639000,
2015, 조달청, 조달특별회계, 손익계정, 일반·지방행정, 일반행정, 전자조달 및 국유재산 관리, 국유재산 조사 및 관리,1172000,1172000,1172000,
2015, 조달청, 조달특별회계, 손익계정, 일반·지방행정, 일반행정, 조달사업 운영, 정부조달 국제협력체제 구축,679000,679000,679000,
2015, 조달청, 조달특별회계, 손익계정, 일반·지방행정, 일반행정, 조달사업 운영, 정부물품 구매지원,2546000,2546000,2546000,
2015, 조달청, 조달특별회계, 손익계정, 일반·지방행정, 일반행정, 조달사업 운영, 공사발주 및 사업관리 지원,2625000,2625000,2625000,
2015, 조달청, 조달특별회계, 손익계정, 일반·지방행정, 일반행정, 조달행정지원, 인건비,61185573,61185573,61185573,
2015, 조달청, 조달특별회계, 손익계정, 일반·지방행정, 일반행정, 조달행정지원, 기본경비,12430910,12430910,12430910,
2015, 조달청, 조달특별회계, 손익계정, 일반·지방행정, 일반행정, 조달행정지원, 공공조달 정책개발 및 효율화,968000,968000,968000,
2015, 조달청, 조달특별회계, 손익계정, 일반·지방행정, 일반행정, 조달행정지원, 조달행정 역량강화,2287000,2287000,2287000,
2015, 조달청, 조달특별회계, 손익계정, 일반·지방행정, 일반행정, 조달행정지원, 청사이전 지원,149000,149000,149000,
2015, 조달청, 조달특별회계, 손익계정, 일반·지방행정, 일반행정, 조달행정지원, 조달전문교육 운영,1070000,1070000,1070000,
2015, 조달청, 조달특별회계, 손익계정, 일반·지방행정, 일반행정, 조달행정지원, 법정부담금,1932000,1932000,1932000,
2015, 조달청, 조달특별회계, 손익계정, 일반·지방행정, 일반행정, 계정간거래, 타계정 전출금,100333000,100333000,100333000,
2015, 조달청, 조달특별회계, 손익계정, 일반·지방행정, 일반행정, 회계기금간 거래, 공무원 연금부담금,7266000,7266000,7266000,
2015, 조달청, 조달특별회계, 자본계정, 일반·지방행정, 일반행정, 조달사업 운영, 조달물자 품질검사 및 관리(자본),190000,190000,190000,
2015, 조달청, 조달특별회계, 자본계정, 일반·지방행정, 일반행정, 조달행정지원, 기본경비(자본),621090,621090,621090,
2015, 조달청, 조달특별회계, 자본계정, 일반·지방행정, 일반행정, 조달행정지원, 전산장비 운영,794000,794000,794000,
2015, 조달청, 조달특별회계, 자본계정, 일반·지방행정, 일반행정, 조달행정지원, 청사확보 및 시설개선,11253000,11253000,11253000,
2015, 조달청, 조달특별회계, 자본계정, 일반·지방행정, 일반행정, 회계간거래, 일반회계 전출금,83087000,83087000,83087000,
2015, 조달청, 조달특별회계, 자본계정, 일반·지방행정, 일반행정, 여유자금운용, 기타여유자금운용,25000000,25000000,25000000,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 통계제도정비 및 통계전문교육, 국가통계정책추진,2763000,2763000,2763000,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 통계제도정비 및 통계전문교육, 통계전문교육,11046000,11046000,11046000,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 통계정보확충 및 서비스체계 개선, 통계자료관리,875000,875000,875000,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 통계정보확충 및 서비스체계 개선, 통계정보화,20981000,20981000,20981000,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 국가기본통계생산 및 지원, 경제통계작성,11667000,11667000,11667000,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 국가기본통계생산 및 지원, 사회농어업통계작성,13740000,13740000,13740000,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 국가기본통계생산 및 지원, 경제총조사,2382000,2382000,2382000,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 국가기본통계생산 및 지원, 인구주택총조사,106124000,106124000,106124000,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 국가기본통계생산 및 지원, 농림어업총조사,20699000,20699000,20699000,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 국가기본통계생산 및 지원, 통계생산대행 수입대체경비,2100000,2100000,2100000,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 국가기본통계생산 및 지원, 통계조사지원,15433000,15433000,15433000,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 국가기본통계생산 및 지원, 행정자료통합관리,3860000,3860000,3860000,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 성과중심 책임운영기관운영, 통계개발원,3831634,3831634,3831634,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 성과중심 책임운영기관운영, 경인지방통계청,28930581,28930581,28930581,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 성과중심 책임운영기관운영, 동북지방통계청,23171363,23171363,23171363,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 성과중심 책임운영기관운영, 호남지방통계청,28935795,28935795,28935795,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 성과중심 책임운영기관운영, 동남지방통계청,18755501,18755501,18755501,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 성과중심 책임운영기관운영, 충청지방통계청,19275060,19275060,19275060,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 통계행정지원, 본부 인건비,40891779,40891779,40891779,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 통계행정지원, 본부 기본경비,5590000,5590000,5590000,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 통계행정지원, 대내외협력강화,2823000,2823000,2823000,
2015, 통계청, 일반회계, , 일반·지방행정, 일반행정, 통계행정지원, 청사시설 환경개선,3334000,3334000,3334000,
2015, 병무청, 일반회계, , 국방, 병무행정, 병역자원선발, 선병활동,8775000,8775000,8775000,
2015, 병무청, 일반회계, , 국방, 병무행정, 병역자원충원, 충원활동,2204000,2204000,2204000,
2015, 병무청, 일반회계, , 국방, 병무행정, 보충역복무지원, 보충역복무제도운영,11719000,11719000,11719000,
2015, 병무청, 일반회계, , 국방, 병무행정, 병무행정지원, 인건비,110391488,110391488,110391488,
2015, 병무청, 일반회계, , 국방, 병무행정, 병무행정지원, 기본경비,10310000,10310000,10310000,
2015, 병무청, 일반회계, , 국방, 병무행정, 병무행정지원, 운영지원,14325000,14325000,14325000,
2015, 병무청, 일반회계, , 국방, 병무행정, 병무행정지원, 병역의무자지원,28492000,28492000,28492000,
2015, 병무청, 일반회계, , 국방, 병무행정, 병무행정지원, 청사확보 및 시설관리,2870000,2870000,2870000,
2015, 병무청, 일반회계, , 국방, 병무행정, 병무행정지원, 직원교육훈련,155000,155000,155000,
2015, 병무청, 일반회계, , 국방, 병무행정, 병무행정지원, 병무행정정보화,10815000,10815000,10815000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 지휘통제통신사업, C4I 체계 사업,4118000,4118000,4118000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 지휘통제통신사업, 전술통제통신 사업,42637000,42637000,42637000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 지휘통제통신사업, 위성/무선통신장비사업,32561000,32561000,32561000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 기동전력사업, 기갑사업,591301000,591301000,591301000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 기동전력사업, 기동사업,205975000,205975000,205975000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 기동전력사업, 부대개편사업(육군),110383000,110383000,110383000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 기동전력사업, 화생방 사업,70551000,70551000,70551000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 함정사업, 전투함 사업,457234000,457234000,457234000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 함정사업, 상륙/지원함 사업,517631000,517631000,517631000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 함정사업, 잠수함 사업,455948000,455948000,455948000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 함정사업, 부대시설사업(해군),348017000,348017000,348017000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 항공기사업, 전투기 사업,392665000,392665000,392665000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 항공기사업, 지원/특수기 사업,652959000,652959000,652959000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 항공기사업, 탑재장비 사업,71383000,71383000,71383000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 항공기사업, 부대시설사업(공군),48132000,48132000,48132000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 화력탄약사업, 포병전력사업,1098354000,1098354000,1098354000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 화력탄약사업, 편제장비보강사업,99953000,99953000,99953000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 화력탄약사업, 전투예비탄약,409472000,409472000,409472000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 화력탄약사업, 기타 화력탄약사업,49662000,49662000,49662000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 감시정찰정보전자전사업, 감시/정찰/정보사업,145624000,145624000,145624000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 감시정찰정보전자전사업, 전자전장비 사업,70624000,70624000,70624000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 감시정찰정보전자전사업, 레이더장비 사업,49429000,49429000,49429000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 정밀타격/신특수무기사업, 저고도유도무기 사업,73442000,73442000,73442000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 정밀타격/신특수무기사업, 중·고고도유도무기 사업,282729000,282729000,282729000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 정밀타격/신특수무기사업, 대공포 사업,37406000,37406000,37406000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 정밀타격/신특수무기사업, 해상유도무기 사업,142103000,142103000,142103000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 정밀타격/신특수무기사업, 항공유도무기사업,204599000,204599000,204599000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 정밀타격/신특수무기사업, M&S 사업,36542000,36542000,36542000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 정밀타격/신특수무기사업, 방호시설사업,50904000,50904000,50904000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 국방연구개발사업, 국방기술개발,834529000,834529000,834529000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 국방연구개발사업, 업체주관 연구개발,86910000,86910000,86910000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 국방연구개발사업, 국책 연구개발 사업,142142000,142142000,142142000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 국방연구개발사업, 국방과학연구소 운영,257274000,257274000,257274000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 국방연구개발사업, 국과연연구개발,420252000,420252000,420252000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 국방연구개발사업, 기술기획/품질경영,61334000,61334000,61334000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 국방연구개발사업, 국방기술품질원운영,56498000,56498000,56498000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 성능개량사업, 양산구매 성능개량,254271000,254271000,254271000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 성능개량사업, 연구개발 성능개량,576577000,576577000,576577000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 대정부국외획득사업, 항공사업(FMS),1035016000,1035016000,1035016000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 대정부국외획득사업, 감시정찰정보전자전사업(FMS),28779000,28779000,28779000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 대정부국외획득사업, 신특수/유도무기사업(FMS),242697000,242697000,242697000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 대정부국외획득사업, 성능개량사업(FMS),116046000,116046000,116046000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 방위사업 종합지원, 인건비,52854508,52854508,52854508,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 방위사업 종합지원, 기본경비,9293000,9293000,9293000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 방위사업 종합지원, 건강보험부담금,1681000,1681000,1681000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 방위사업 종합지원, 획득지원,16205000,16205000,16205000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 방위사업 종합지원, 방위산업 진흥(일반),24240000,24240000,24240000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 방위사업 종합지원, 방위사업 정보화,17038000,17038000,17038000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 방위사업 종합지원, 행정지원,21775000,21775000,21775000,
2015, 방위사업청, 일반회계, , 국방, 방위력개선, 내부거래지출, 회계기금간 거래(일반회계),6213000,6213000,6213000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 범죄예방및사회적약자보호, 범죄예방,23223000,23223000,23223000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 범죄예방및사회적약자보호, 여성청소년보호활동,14727000,14727000,14727000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 범죄수사활동, 범죄수사,113304000,113304000,113304000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 범죄수사활동, 첨단과학수사,19021000,19021000,19021000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 범죄수사활동, 사이버수사,6715000,6715000,6715000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 교통안전·소통확보, 교통사고예방,258339000,258339000,258339000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 교통안전·소통확보, 교통행정전산화(정보화),3129000,3129000,3129000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 사회질서유지, 경비경찰역량강화,184586000,184586000,184586000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 사회질서유지, 치안정보활동,37331000,37331000,37331000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 국가안보확보, 보안경찰활동,34814000,34814000,34814000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 국가안보확보, 외사경찰활동,15290944,15290944,15290944,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 국가안보확보, 국제교류협력활동,2975208,2975208,2975208,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 국가안보확보, 대테러상황관리,6086000,6086000,6086000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 전문경찰양성, 경찰대학운영,10385000,10385000,10385000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 전문경찰양성, 경찰보수교육,8503000,8503000,8503000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 전문경찰양성, 신임순경교육,28510000,28510000,28510000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 전문경찰양성, 수사경찰전문교육,2493000,2493000,2493000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 전문경찰양성, 우수인재확보및능력개발,7215000,7215000,7215000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 치안인프라구축, 경찰장비현대화,239004000,239004000,239004000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 치안인프라구축, 헬기운용 및 현대화,24538047,24538047,24538047,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 치안인프라구축, 경찰유무선망개선,65226000,65226000,65226000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 치안인프라구축, 경찰정보화기반고도화(정보화),52826000,52826000,52826000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 치안인프라구축, 정책연구개발(R&D),2200000,2200000,2200000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 경찰행정지원, 본부인건비,7053896781,7053896781,7053896781,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 경찰행정지원, 소속기관인건비,84148652,84148652,84148652,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 경찰행정지원, 본부기본경비,381108589,381108589,381108589,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 경찰행정지원, 소속기관기본경비,11423670,11423670,11423670,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 경찰행정지원, 일반행정업무지원,485697000,485697000,485697000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 경찰행정지원, 행정효율성증진및능력개발,2936000,2936000,2936000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 경찰행정지원, 감사·인권보호활동,3083000,3083000,3083000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 경찰행정지원, 대국민치안정책제공,919000,919000,919000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 경찰행정지원, 경찰복지증진,11481000,11481000,11481000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 회계간거래(전출금), 회계간전출금(책특병원손익계정),33368000,33368000,33368000,
2015, 경찰청, 일반회계, , 공공질서및안전, 경찰, 회계간거래(전출금), 회계간전출금(책특병원자본계정),3183000,3183000,3183000,
2015, 경찰청, 일반회계, , 사회복지, 취약계층지원, 범죄예방및사회적약자보호, 여성청소년보호활동,24009000,24009000,24009000,
2015, 경찰청, 혁신도시건설특별회계, , 공공질서및안전, 경찰, 경찰행정지원, 혁신도시건설,79942000,79942000,79942000,
2015, 경찰청, 지역발전특별회계, 경제발전계정, 공공질서및안전, 경찰, 교통안전·소통확보, 광역교통관리체계개선,15116000,15116000,15116000,
2015, 경찰청, 지역발전특별회계, 제주특별자치도계정, 공공질서및안전, 경찰, 경찰행정지원, 제주이관인력지원,3547000,3547000,3547000,
2015, 경찰청, 지역발전특별회계, 세종특별자치시계정, 공공질서및안전, 경찰, 교통안전·소통확보, 광역교통관리체계개선,572000,572000,572000,
2015, 경찰청, 경찰병원, 손익계정, 공공질서및안전, 경찰, 경찰병원운영, 경찰병원인건비,32674669,32674669,32674669,
2015, 경찰청, 경찰병원, 손익계정, 공공질서및안전, 경찰, 경찰병원운영, 경찰병원기본경비,3691740,3691740,3691740,
2015, 경찰청, 경찰병원, 손익계정, 공공질서및안전, 경찰, 경찰병원운영, 진료업무지원,26081000,26081000,26081000,
2015, 경찰청, 경찰병원, 손익계정, 공공질서및안전, 경찰, 경찰병원운영, 장례식장운영,1621000,1621000,1621000,
2015, 경찰청, 경찰병원, 손익계정, 공공질서및안전, 경찰, 계정간거래(전출금), 감가상각비(경찰병원계정),1000,1000,1000,
2015, 경찰청, 경찰병원, 손익계정, 공공질서및안전, 경찰, 계정간거래(전출금), 당기순이익(경찰병원계정),1000,1000,1000,
2015, 경찰청, 경찰병원, 손익계정, 공공질서및안전, 경찰, 회계기금간거래(공무원연금부담금), 공무원연금부담금(경찰병원계정),2899000,2899000,2899000,
2015, 경찰청, 경찰병원, 자본계정, 공공질서및안전, 경찰, 경찰병원운영, 경찰병원기본경비,151000,151000,151000,
2015, 경찰청, 경찰병원, 자본계정, 공공질서및안전, 경찰, 경찰병원운영, 자산취득,3051000,3051000,3051000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 재난ㆍ민방위대응, 재난예방안전관리강화,2248000,2248000,2248000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 재난ㆍ민방위대응, 민방위사태대응능력강화,10408000,10408000,10408000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 재난ㆍ민방위대응, 국민재난안전의식개선,1048000,1048000,1048000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 소방정책관리, 자율소방안전관리강화,2444000,2444000,2444000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 소방정책관리, 소방보조인력운영,18796000,18796000,18796000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 소방정책관리, 소방시설장비지원,122010000,122010000,122010000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 소방정책관리, 소방제도기술선진화,683000,683000,683000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 소방정책관리, 소방교육강화,4174000,4174000,4174000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 소방정책관리, 중앙119구조본부역량강화,37240000,37240000,37240000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 방재관리, 방재인프라조성,3550000,3550000,3550000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 방재관리, 재해위험ㆍ취약지역정비,473553000,473553000,473553000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 방재관리, 재해경감활성화,21133000,21133000,21133000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 방재관리, 방재교육운영,1357000,1357000,1357000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 방재관리, 재해대책예비비,30480000,30480000,30480000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 소방방재기술개발, 재난안전기술개발,36411000,36411000,36411000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 재난정보화, 통합지휘무선통신망운영(정보화),2836000,2836000,2836000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 재난정보화, 국가재난관리정보시스템구축(정보화),4978000,4978000,4978000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 재난정보화, 소방정보시스템구축(정보화),5829000,5829000,5829000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 재난정보화, 재난행정정보화(정보화),129000,129000,129000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 소방방재행정지원, 본부인건비,27625934,27625934,27625934,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 소방방재행정지원, 소속기관인건비,19294452,19294452,19294452,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 소방방재행정지원, 본부기본경비,6980000,6980000,6980000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 소방방재행정지원, 소속기관기본경비,4907000,4907000,4907000,
2015, 소방방재청, 일반회계, , 공공질서및안전, 재난관리, 소방방재행정지원, 소방방재역량강화,2181000,2181000,2181000,
2015, 소방방재청, 지역발전특별회계, 생활기반계정, 공공질서및안전, 재난관리, 방재관리, 소하천정비,220642000,220642000,220642000,
2015, 소방방재청, 지역발전특별회계, 제주특별자치도계정, 공공질서및안전, 재난관리, 소방정책관리, 119시설장비현대화(제주),722000,722000,722000,
2015, 소방방재청, 지역발전특별회계, 제주특별자치도계정, 공공질서및안전, 재난관리, 방재관리, 소하천정비,7838000,7838000,7838000,
2015, 소방방재청, 지역발전특별회계, 세종특별자치시계정, 공공질서및안전, 재난관리, 방재관리, 소하천정비,6000000,6000000,6000000,
2015, 소방방재청, 지역발전특별회계, 세종특별자치시계정, 공공질서및안전, 재난관리, 방재관리, 재해위험지역정비,4227000,4227000,4227000,
2015, 문화재청, 일반회계, , 문화및관광, 문화재, 문화재정책기반구축, 문화재보호행정기반조성,2351000,2351000,2351000,
