"CUSTOMER_NBR","STATE","ZIP_CODE","SHOPPER_SEGMENT_CODE","city","latitude","longitude","timezone","cluster"
602936,"MD",21774,1,"New Market",39.408627,-77.28676,"EST",8
602966,"AR",72034,4,"Conway",35.074617,-92.444426,"CST",8
603010,"NC",27349,1,"Snow Camp",35.897155,-79.42344,"EST",8
603046,"KS",66083,4,"Spring Hill",38.736692,-94.83362,"CST",8
603161,"AZ",85303,0,"Glendale",33.528166,-112.22189,"MST",8
603184,"IN",47203,4,"Columbus",39.232235,-85.86356,"EST",8
603292,"OH",45150,4,"Milford",39.168818,-84.24995,"EST",8
603337,"WA",98908,4,"Yakima",46.605303,-120.61762,"PST",8
603345,"CO",80007,4,"Arvada",39.833442,-105.18591,"MST",8
603384,"TX",75704,4,"Tyler",32.388631,-95.41373,"CST",8
603448,"NY",13078,1,"Jamesville",42.973991,-76.07493,"EST",8
603451,"NY",12533,0,"Hopewell Junction",41.573253,-73.79347,"EST",8
603532,"ND",58327,4,"Crary",48.088486,-98.56277,"CST",8
603546,"VA",20186,1,"Warrenton",38.707135,-77.8145,"EST",8
603600,"CA",94545,4,"Hayward",37.635582,-122.10418,"PST",8
603617,"NJ",8824,4,"Kendall Park",40.423055,-74.55352,"EST",8
603648,"AR",72450,1,"Paragould",36.065711,-90.5102,"CST",8
603728,"IL",62095,4,"Wood River",38.860447,-90.09418,"CST",8
603896,"NY",10001,4,"New York",40.750742,-73.99653,"EST",8
603980,"VA",24244,1,"Duffield",36.70122,-82.79538,"EST",8
603985,"WV",25311,2,"Charleston",38.351204,-81.58198,"EST",8
604128,"KY",41143,4,"Grayson",38.323106,-82.94997,"EST",8
604282,"TX",75048,4,"Garland",32.975723,-96.58661,"CST",8
604355,"OH",45176,4,"Williamsburg",39.081436,-84.02906,"EST",8
604365,"KY",41465,3,"Salyersville",37.736751,-83.08652,"EST",8
604660,"NY",11756,4,"Levittown",40.724883,-73.51739,"EST",8
604746,"CT",6385,4,"Waterford",41.347948,-72.14762,"EST",8
604818,"MD",20816,3,"Bethesda",38.958377,-77.11425,"EST",8
604830,"GA",30019,4,"Dacula",33.981721,-83.88302,"EST",8
604879,"TX",78654,1,"Marble Falls",30.566681,-98.30756,"CST",8
604944,"GA",30341,3,"Atlanta",33.888102,-84.29321,"EST",8
604983,"PA",19061,4,"Marcus Hook",39.832762,-75.44063,"EST",8
605011,"OK",73071,2,"Norman",35.225702,-97.42394,"CST",8
605043,"WI",53038,4,"Johnson Creek",43.075784,-88.77595,"CST",8
605089,"VA",22172,1,"Triangle",38.557527,-77.35726,"EST",8
605107,"MD",21804,4,"Salisbury",38.359332,-75.56931,"EST",8
605113,"NY",10314,4,"Staten Island",40.606337,-74.14513,"EST",8
605123,"TN",38344,1,"Huntingdon",35.995802,-88.41385,"CST",8
605144,"OK",74137,4,"Tulsa",36.025405,-95.92953,"CST",8
605198,"CT",6002,4,"Bloomfield",41.832798,-72.72642,"EST",8
605208,"WA",98199,4,"Seattle",47.64767,-122.39758,"PST",8
605263,"OR",97007,0,"Beaverton",45.469079,-122.85602,"PST",8
605299,"UT",84041,1,"Layton",41.07221,-111.97625,"MST",8
605382,"UT",84106,4,"Salt Lake City",40.706246,-111.85657,"MST",8
605475,"MD",21075,4,"Elkridge",39.197119,-76.75178,"EST",8
605515,"OH",43062,0,"Pataskala",39.994001,-82.67652,"EST",8
605548,"OR",97006,1,"Beaverton",45.517695,-122.85826,"PST",8
605598,"AL",35811,4,"Huntsville",34.78108,-86.53163,"CST",8
605639,"ID",83336,4,"Heyburn",42.562839,-113.7864,"MST",8
605683,"KY",40475,0,"Richmond",37.745999,-84.28433,"EST",8
605756,"NJ",8322,5,"Franklinville",39.618222,-75.0618,"EST",8
605863,"OR",97038,0,"Molalla",45.10799,-122.56555,"PST",8
605949,"PA",15905,4,"Johnstown",40.302374,-78.93802,"EST",8
606036,"TX",76248,1,"Keller",32.92704,-97.2506,"CST",8
606112,"CA",92054,2,"Oceanside",33.202463,-117.36077,"PST",8
606178,"WA",98503,3,"Lacey",47.027082,-122.80359,"PST",8
606188,"ID",83221,4,"Blackfoot",43.211238,-112.39454,"MST",8
606218,"NY",11790,5,"Stony Brook",40.906174,-73.12748,"EST",8
606251,"NY",14850,0,"Ithaca",42.449454,-76.49685,"EST",8
606345,"CA",92584,0,"Menifee",33.66035,-117.18987,"PST",8
606477,"FL",33308,5,"Fort Lauderdale",26.191111,-80.10846,"EST",8
606504,"MO",63135,3,"Saint Louis",38.74785,-90.30258,"CST",8
606591,"LA",70503,4,"Lafayette",30.185867,-92.04706,"CST",8
606673,"MA",1876,4,"Tewksbury",42.601684,-71.22071,"EST",8
606681,"MN",56136,1,"Hendricks",44.512114,-96.41157,"CST",8
606776,"DE",19713,0,"Newark",39.669211,-75.71796,"EST",8
606859,"MD",21154,0,"Street",39.661905,-76.35166,"EST",8
606866,"AL",35212,0,"Birmingham",33.542004,-86.74896,"CST",8
607062,"IL",61401,1,"Galesburg",40.948073,-90.36871,"CST",8
607284,"MO",64756,4,"Jerico Springs",37.621338,-94.01643,"CST",8
607289,"CA",95624,2,"Elk Grove",38.421068,-121.36059,"PST",8
607512,"IN",46176,4,"Shelbyville",39.523797,-85.77208,"EST",8
607522,"IN",46614,4,"South Bend",41.626588,-86.24804,"EST",8
607674,"IL",61108,4,"Rockford",42.254087,-89.01776,"CST",8
607686,"MI",48239,4,"Redford",42.379436,-83.29105,"EST",8
607786,"KY",42141,4,"Glasgow",36.970776,-85.91232,"EST",8
607831,"CA",95134,4,"San Jose",37.412539,-121.94461,"PST",8
607922,"FL",33409,1,"West Palm Beach",26.709575,-80.09443,"EST",8
608011,"IN",46259,1,"Indianapolis",39.651145,-85.98073,"EST",8
608071,"IA",50014,4,"Ames",42.033235,-93.66741,"CST",8
608217,"CA",90606,1,"Whittier",33.978312,-118.06778,"PST",8
608374,"MN",55072,3,"Sandstone",46.131798,-92.71377,"CST",8
608401,"KS",66607,4,"Topeka",39.044056,-95.64804,"CST",8
608465,"CT",6850,4,"Norwalk",41.124546,-73.43658,"EST",8
608524,"FL",34771,1,"Saint Cloud",28.271939,-81.19645,"EST",8
608548,"MD",20879,4,"Gaithersburg",39.168656,-77.18716,"EST",8
608579,"IA",51350,1,"Melvin",43.30288,-95.59597,"CST",8
608764,"VA",22657,0,"Strasburg",39.00127,-78.36485,"EST",8
608780,"MT",59221,1,"Fairview",47.900376,-104.13403,"MST",8
608842,"CA",90278,0,"Redondo Beach",33.871214,-118.37177,"PST",8
608858,"HI",96741,4,"Kalaheo",21.999721,-159.4776,"US/Hawaii",8
608873,"CA",92064,4,"Poway",32.973645,-117.03701,"PST",8
608900,"OK",73119,4,"Oklahoma City",35.42306,-97.56051,"CST",8
608941,"IL",60423,2,"Frankfort",41.501178,-87.83875,"CST",8
608957,"WA",98034,4,"Kirkland",47.71828,-122.19702,"PST",8
608990,"MN",56649,0,"International Falls",48.579947,-93.38142,"CST",8
609258,"PA",15101,0,"Allison Park",40.570915,-79.96033,"EST",8
609377,"OH",43221,2,"Columbus",40.02063,-83.07655,"EST",8
609414,"GA",30519,0,"Buford",34.089419,-83.94701,"EST",8
609419,"PA",17243,3,"Orbisonia",40.242121,-77.87139,"EST",8
609451,"CA",91316,5,"Encino",34.168753,-118.51636,"PST",8
609632,"MT",59601,4,"Helena",46.588803,-112.04193,"MST",8
609640,"NV",89503,4,"Reno",39.53636,-119.8373,"PST",8
609853,"OK",74745,4,"Idabel",33.883578,-94.83154,"CST",8
609923,"MA",2333,1,"East Bridgewater",42.029083,-70.95227,"EST",8
609981,"PA",17050,0,"Mechanicsburg",40.249543,-77.002296,"EST",8
610012,"IL",60148,4,"Lombard",41.875429,-88.01723,"CST",8
610149,"TX",78220,1,"San Antonio",29.411583,-98.41833,"CST",8
610175,"SC",29902,3,"Beaufort",32.421594,-80.67505,"EST",8
610190,"NY",10801,4,"New Rochelle",40.915845,-73.78643,"EST",8
610256,"PA",16648,4,"Hollidaysburg",40.439272,-78.37421,"EST",8
610307,"VA",22153,1,"Springfield",38.745164,-77.23535,"EST",8
610374,"MI",48038,5,"Clinton Township",42.603172,-82.94459,"EST",8
610386,"NC",27265,4,"High Point",36.017647,-80.00628,"EST",8
610498,"PA",17702,4,"Williamsport",41.222128,-77.02267,"EST",8
610550,"NC",28546,3,"Jacksonville",34.781212,-77.3756,"EST",8
610567,"AR",72301,0,"West Memphis",35.150009,-90.17636,"CST",8
610780,"CA",95060,1,"Santa Cruz",36.980556,-122.04603,"PST",8
611013,"AL",35763,3,"Owens Cross Roads",34.624533,-86.47069,"CST",8
611034,"TX",75070,2,"McKinney",33.212203,-96.67522,"CST",8
611157,"PA",18017,4,"Bethlehem",40.645665,-75.36926,"EST",8
611168,"OK",74008,4,"Bixby",35.951402,-95.88361,"CST",8
611245,"PA",16323,0,"Franklin",41.407366,-79.83921,"EST",8
611378,"AL",35673,2,"Trinity",34.581591,-87.11884,"CST",8
611383,"FL",32162,4,"The Villages",28.945246,-81.987609,"EST",8
611477,"TN",38016,1,"Memphis",35.177475,-89.776835,"CST",8
611492,"NC",28405,3,"Wilmington",34.254235,-77.87251,"EST",8
611566,"GA",30043,2,"Lawrenceville",34.001159,-84.01487,"EST",8
611576,"CT",6611,4,"Trumbull",41.256129,-73.21227,"EST",8
611590,"CA",93405,3,"San Luis Obispo",35.277189,-120.70305,"PST",8
611616,"TX",76010,2,"Arlington",32.723382,-97.08498,"CST",8
611656,"NY",13152,4,"Skaneateles",42.897167,-76.38963,"EST",8
611667,"OH",44408,4,"Columbiana",40.884299,-80.68652,"EST",8
611718,"NY",10012,4,"New York",40.72596,-73.99834,"EST",8
611723,"IL",60609,1,"Chicago",41.814283,-87.65282,"CST",8
611840,"CT",6074,4,"South Windsor",41.836665,-72.56076,"EST",8
611876,"NJ",8240,4,"Pomona",39.487717,-74.554334,"EST",8
612004,"PA",15009,4,"Beaver",40.695281,-80.3299,"EST",8
612005,"NY",10305,4,"Staten Island",40.599021,-74.07503,"EST",8
612131,"UT",84070,2,"Sandy",40.581595,-111.88821,"MST",8
612220,"WI",53140,4,"Kenosha",42.60217,-87.82979,"CST",8
612272,"GA",30096,3,"Duluth",33.979401,-84.15118,"EST",8
612279,"KY",41230,0,"Louisa",38.071237,-82.64062,"EST",8
612454,"NJ",7110,4,"Nutley",40.8196,-74.15877,"EST",8
612460,"CA",92825,4,"Anaheim",33.640302,-117.769442,"PST",8
612525,"MS",38834,1,"Corinth",34.928325,-88.52856,"CST",8
612549,"NY",11232,4,"Brooklyn",40.655481,-74.00424,"EST",8
612574,"NC",27530,1,"Goldsboro",35.384344,-78.00893,"EST",8
612580,"PA",19147,5,"Philadelphia",39.936562,-75.15409,"EST",8
612598,"CA",93313,3,"Bakersfield",35.19766,-119.05698,"PST",8
612603,"NY",12603,0,"Poughkeepsie",41.67086,-73.88107,"EST",8
612698,"SC",29575,4,"Myrtle Beach",33.627763,-78.98126,"EST",8
612725,"CA",94954,4,"Petaluma",38.243299,-122.6069,"PST",8
613030,"CA",91001,0,"Altadena",34.192102,-118.14206,"PST",8
613125,"ND",58201,1,"Grand Forks",47.899217,-97.05896,"CST",8
613229,"CA",90504,5,"Torrance",33.870414,-118.33065,"PST",8
613287,"MA",1013,4,"Chicopee",42.161492,-72.60316,"EST",8
613369,"SC",29379,4,"Union",34.714045,-81.60496,"EST",8
613383,"AZ",85297,5,"Gilbert",33.272322,-111.714171,"MST",8
613465,"CA",92131,4,"San Diego",32.918035,-117.08438,"PST",8
613479,"WI",53221,3,"Milwaukee",42.953915,-87.9457,"CST",8
613485,"OH",43812,4,"Coshocton",40.270198,-81.86761,"EST",8
613552,"MO",64118,4,"Kansas City",39.213082,-94.57248,"CST",8
613606,"VA",22508,2,"Locust Grove",38.326624,-77.76987,"EST",8
613665,"CA",91006,5,"Arcadia",34.134057,-118.02662,"PST",8
613680,"TX",79604,1,"Abilene",32.428796,-99.795167,"CST",8
613821,"PA",19046,0,"Jenkintown",40.09811,-75.10949,"EST",8
613920,"WI",53949,4,"Montello",43.792518,-89.34061,"CST",8
614040,"MI",48036,3,"Clinton Township",42.587117,-82.89837,"EST",8
614129,"MO",64083,1,"Raymore",38.803528,-94.45103,"CST",8
614178,"TX",75043,4,"Garland",32.854893,-96.60211,"CST",8
614238,"PA",15501,3,"Somerset",40.02847,-79.1105,"EST",8
614254,"CA",92124,4,"San Diego",32.822815,-117.09844,"PST",8
614354,"TX",77382,1,"Spring",30.214741,-95.53212,"CST",8
614359,"VA",20180,0,"Lovettsville",39.261906,-77.64239,"EST",8
614434,"NY",13471,4,"Taberg",43.346517,-75.60493,"EST",8
614440,"MA",1535,5,"North Brookfield",42.267274,-72.07823,"EST",8
614528,"MD",21087,3,"Kingsville",39.444457,-76.40817,"EST",8
614589,"MO",64735,4,"Clinton",38.364214,-93.76042,"CST",8
614597,"WI",53149,4,"Mukwonago",42.872477,-88.34409,"CST",8
614628,"CA",91331,3,"Pacoima",34.254751,-118.42406,"PST",8
614637,"AL",35803,4,"Huntsville",34.603017,-86.54293,"CST",8
614660,"VA",22968,4,"Ruckersville",38.233717,-78.41009,"EST",8
614678,"WA",99019,5,"Liberty Lake",47.656171,-117.08628,"PST",8
614955,"IN",46126,2,"Fairland",39.61753,-85.88003,"EST",8
615109,"FL",34974,4,"Okeechobee",27.1944,-80.84644,"EST",8
615111,"CA",95461,4,"Middletown",38.791139,-122.61069,"PST",8
615163,"MD",21009,4,"Abingdon",39.473899,-76.2983,"EST",8
615181,"MA",2035,4,"Foxboro",42.061427,-71.24232,"EST",8
615343,"FL",32303,3,"Tallahassee",30.486061,-84.31528,"EST",8
615384,"MS",39305,4,"Meridian",32.439945,-88.70918,"CST",8
615451,"NV",89410,4,"Gardnerville",38.878641,-119.69753,"PST",8
615621,"MA",2568,4,"Vineyard Haven",41.451263,-70.60872,"EST",8
615631,"AK",99574,4,"Cordova",60.474512,-145.40256,"US/Alaska",8
615681,"NY",10469,4,"Bronx",40.868643,-73.84735,"EST",8
615716,"FL",33073,4,"Pompano Beach",26.305433,-80.18287,"EST",8
615747,"NY",11238,4,"Brooklyn",40.680145,-73.96257,"EST",8
615839,"CA",92627,4,"Costa Mesa",33.647028,-117.91506,"PST",8
615867,"TX",75077,5,"Lewisville",33.075138,-97.0529,"CST",8
615876,"NY",11747,1,"Melville",40.791593,-73.40543,"EST",8
615889,"CA",91501,4,"Burbank",34.186755,-118.30153,"PST",8
615976,"NY",12305,0,"Schenectady",42.814476,-73.94337,"EST",8
616025,"SC",29673,3,"Piedmont",34.723173,-82.4565,"EST",8
616056,"NJ",8046,4,"Willingboro",40.029011,-74.88257,"EST",8
616072,"CA",94607,1,"Oakland",37.806427,-122.28898,"PST",8
616117,"IL",60655,4,"Chicago",41.696283,-87.69912,"CST",8
616176,"KY",40503,4,"Lexington",38.007898,-84.53452,"EST",8
616398,"AK",99654,2,"Wasilla",61.580187,-149.48821,"US/Alaska",8
616505,"KY",40119,5,"Falls Of Rough",37.600179,-86.52846,"EST",8
616512,"MD",20872,1,"Damascus",39.284185,-77.22752,"EST",8
616616,"SC",29485,4,"Summerville",32.983408,-80.17627,"EST",8
616696,"PA",16157,4,"Wampum",40.889241,-80.34189,"EST",8
616713,"IN",46835,4,"Fort Wayne",41.138599,-85.05941,"EST",8
616782,"TX",75287,1,"Dallas",32.998786,-96.84436,"CST",8
616853,"NJ",7650,0,"Palisades Park",40.845742,-73.99479,"EST",8
616927,"PA",15772,5,"Rossiter",40.877189,-78.91752,"EST",8
616942,"PA",15005,4,"Baden",40.641066,-80.20599,"EST",8
617029,"WI",54971,1,"Ripon",43.849309,-88.84494,"CST",8
617196,"CA",92869,1,"Orange",33.792687,-117.79975,"PST",8
617322,"FL",32713,4,"Debary",28.888595,-81.31212,"EST",8
617383,"MO",64772,1,"Nevada",37.838563,-94.35075,"CST",8
617647,"NJ",8081,4,"Sicklerville",39.741385,-74.99035,"EST",8
617740,"AK",99708,4,"Fairbanks",64.947462,-147.856443,"US/Alaska",8
617774,"OH",45662,0,"Portsmouth",38.762824,-82.94294,"EST",8
617784,"VA",22601,0,"Winchester",39.179076,-78.16653,"EST",8
617858,"CA",92866,1,"Orange",33.785091,-117.84569,"PST",8
618163,"MA",1720,3,"Acton",42.477142,-71.4422,"EST",8
618335,"SC",29016,1,"Blythewood",34.200042,-80.98653,"EST",8
618371,"CA",96002,1,"Redding",40.539302,-122.33279,"PST",8
618377,"WI",54880,0,"Superior",46.684273,-92.09474,"CST",8
618410,"FL",33710,1,"Saint Petersburg",27.788637,-82.72244,"EST",8
618488,"NJ",8051,4,"Mantua",39.785785,-75.17761,"EST",8
618498,"PA",19111,5,"Philadelphia",40.057661,-75.08018,"EST",8
618584,"IL",62853,3,"Kell",38.516025,-88.91954,"CST",8
618898,"WV",25143,3,"Nitro",38.417852,-81.8321,"EST",8
618943,"NC",27282,5,"Jamestown",35.998221,-79.93573,"EST",8
618981,"NJ",7512,1,"Totowa",40.903348,-74.21763,"EST",8
619017,"OH",45504,2,"Springfield",39.941827,-83.83702,"EST",8
619124,"TX",79079,4,"Shamrock",35.227015,-100.27501,"CST",8
619170,"PA",17522,4,"Ephrata",40.174994,-76.17619,"EST",8
619265,"PA",17078,4,"Palmyra",40.304156,-76.5912,"EST",8
619296,"NY",10027,4,"New York",40.812665,-73.95499,"EST",8
619383,"VA",23111,4,"Mechanicsville",37.605641,-77.31536,"EST",8
619574,"TX",77071,3,"Houston",29.647637,-95.51718,"CST",8
619587,"VA",24319,1,"Chilhowie",36.776534,-81.65827,"EST",8
619601,"CA",91748,0,"Rowland Heights",33.985012,-117.89705,"PST",8
619607,"NJ",8054,4,"Mount Laurel",39.949446,-74.90342,"EST",8
619634,"OH",44004,4,"Ashtabula",41.871212,-80.79178,"EST",8
619732,"IA",52349,4,"Vinton",42.172481,-92.01595,"CST",8
619774,"PA",15632,5,"Export",40.430632,-79.61837,"EST",8
619825,"NJ",8068,0,"Pemberton",39.961183,-74.66266,"EST",8
619843,"MI",48085,4,"Troy",42.597323,-83.116567,"EST",8
619915,"OH",45424,4,"Dayton",39.840308,-84.12227,"EST",8
620001,"NC",27704,4,"Durham",36.034561,-78.86892,"EST",8
620125,"NY",14047,4,"Derby",42.694598,-78.98151,"EST",8
620147,"VA",23937,4,"Drakes Branch",36.958048,-78.53403,"EST",8
620177,"NJ",7111,1,"Irvington",40.725651,-74.23207,"EST",8
620229,"FL",33637,5,"Tampa",28.038324,-82.36289,"EST",8
620241,"NC",27539,4,"Apex",35.681429,-78.782556,"EST",8
620243,"PA",16146,4,"Sharon",41.230106,-80.49896,"EST",8
620449,"HI",96741,4,"Kalaheo",21.999721,-159.4776,"US/Hawaii",8
620535,"TX",76706,0,"Waco",31.514267,-97.11807,"CST",8
620563,"TX",78681,1,"Round Rock",30.518975,-97.71439,"CST",8
620583,"WV",25801,4,"Beckley",37.79064,-81.19958,"EST",8
620607,"NY",10030,1,"New York",40.818151,-73.94351,"EST",8
620655,"SD",57252,4,"Milbank",45.215805,-96.6092,"MST",8
620822,"CA",94024,5,"Los Altos",37.353741,-122.08717,"PST",8
620839,"OH",45015,0,"Hamilton",39.367106,-84.55053,"EST",8
620853,"OR",97801,0,"Pendleton",45.665146,-118.789,"PST",8
620888,"AL",36054,1,"Millbrook",32.492335,-86.36692,"CST",8
620920,"NJ",8753,4,"Toms River",39.974584,-74.15141,"EST",8
621062,"PA",15963,4,"Windber",40.228222,-78.81978,"EST",8
621156,"NC",28376,4,"Raeford",34.992085,-79.23013,"EST",8
621167,"NY",11413,0,"Springfield Gardens",40.670138,-73.75141,"EST",8
621299,"GA",30294,4,"Ellenwood",33.639658,-84.26822,"EST",8
621384,"MO",63546,4,"Greentop",40.335091,-92.52631,"CST",8
621395,"IN",46410,5,"Merrillville",41.487369,-87.34024,"EST",8
621439,"CO",80013,1,"Aurora",39.659105,-104.7791,"MST",8
621440,"NJ",7059,4,"Warren",40.633652,-74.5008,"EST",8
621546,"FL",34293,5,"Venice",27.055013,-82.3973,"EST",8
621591,"AZ",85345,3,"Peoria",33.573602,-112.23984,"MST",8
621645,"MD",20659,1,"Mechanicsville",38.427328,-76.72826,"EST",8
621662,"PA",18634,4,"Nanticoke",41.197908,-76.00325,"EST",8
621733,"MO",63841,4,"Dexter",36.784453,-89.97428,"CST",8
621804,"CA",95233,3,"Hathaway Pines",38.186102,-120.36328,"PST",8
621881,"DE",19711,4,"Newark",39.700561,-75.7431,"EST",8
621884,"VT",5363,2,"Wilmington",42.886921,-72.86457,"EST",8
621956,"GA",30342,1,"Atlanta",33.879003,-84.37203,"EST",8
622016,"NJ",7436,4,"Oakland",41.028884,-74.23727,"EST",8
622104,"KS",66748,4,"Humboldt",37.802718,-95.43452,"CST",8
622111,"PA",17112,4,"Harrisburg",40.343261,-76.7808,"EST",8
622138,"MD",20879,3,"Gaithersburg",39.168656,-77.18716,"EST",8
622204,"NC",28056,4,"Gastonia",35.229565,-81.12847,"EST",8
622268,"MA",1516,4,"Douglas",42.061437,-71.72887,"EST",8
622296,"NJ",7470,0,"Wayne",40.943608,-74.25004,"EST",8
622416,"FL",33617,4,"Tampa",28.039096,-82.39371,"EST",8
622526,"FL",33444,3,"Delray Beach",26.460951,-80.07891,"EST",8
622559,"WI",54519,3,"Conover",46.040996,-89.28591,"CST",8
622708,"NC",27804,4,"Rocky Mount",35.973773,-77.82694,"EST",8
622857,"MA",2740,1,"New Bedford",41.634754,-70.93752,"EST",8
622942,"IL",60030,5,"Grayslake",42.338955,-88.03433,"CST",8
622961,"NY",10464,4,"Bronx",40.857017,-73.78903,"EST",8
622975,"PA",19008,4,"Broomall",39.974378,-75.36083,"EST",8
623014,"KY",40391,1,"Winchester",37.98223,-84.17023,"EST",8
623045,"MI",48072,4,"Berkley",42.497035,-83.18532,"EST",8
623165,"PA",19604,4,"Reading",40.355092,-75.91205,"EST",8
623197,"NY",13413,4,"New Hartford",43.067169,-75.28767,"EST",8
623205,"RI",2886,4,"Warwick",41.705478,-71.45119,"EST",8
623308,"NJ",7081,4,"Springfield",40.701801,-74.32216,"EST",8
623322,"NY",11105,4,"Astoria",40.774686,-73.90816,"EST",8
623333,"NJ",7731,4,"Howell",40.146597,-74.20815,"EST",8
623336,"FL",33141,4,"Miami Beach",25.858573,-80.12973,"EST",8
623365,"MI",49341,4,"Rockford",43.117214,-85.5189,"EST",8
623375,"CA",92838,4,"Fullerton",33.640302,-117.769442,"PST",8
623480,"NC",27574,4,"Roxboro",36.416628,-78.970224,"EST",8
623619,"MD",21222,4,"Dundalk",39.263162,-76.5082,"EST",8
623620,"PA",19460,4,"Phoenixville",40.126271,-75.52341,"EST",8
623632,"FL",33314,2,"Fort Lauderdale",26.067966,-80.22016,"EST",8
623639,"CA",94063,4,"Redwood City",37.483504,-122.2144,"PST",8
623675,"FL",33823,1,"Auburndale",28.068865,-81.80267,"EST",8
623703,"VA",22834,2,"Linville",38.544652,-78.86564,"EST",8
623785,"GA",30223,4,"Griffin",33.268185,-84.27306,"EST",8
623802,"VA",23666,1,"Hampton",37.050946,-76.40711,"EST",8
623948,"LA",70669,1,"Westlake",30.251665,-93.27047,"CST",8
623957,"TX",76248,5,"Keller",32.92704,-97.2506,"CST",8
623967,"CA",95503,4,"Eureka",40.757091,-124.1513,"PST",8
623994,"NY",14215,4,"Buffalo",42.934757,-78.8118,"EST",8
624028,"CA",95360,4,"Newman",37.312014,-121.0314,"PST",8
624062,"NJ",7104,4,"Newark",40.767702,-74.16831,"EST",8
624166,"NC",27030,2,"Mount Airy",36.49376,-80.62336,"EST",8
624193,"MN",55418,4,"Minneapolis",45.019315,-93.24304,"CST",8
624237,"NC",27613,0,"Raleigh",35.899208,-78.71161,"EST",8
624310,"MD",20906,3,"Silver Spring",39.07737,-77.06433,"EST",8
624446,"SD",57269,4,"Twin Brooks",45.227773,-96.79342,"MST",8
624489,"PA",19083,3,"Havertown",39.978728,-75.30861,"EST",8
624497,"OH",45430,4,"Dayton",39.710787,-84.08192,"EST",8
624510,"NC",28752,3,"Marion",35.709124,-82.01719,"EST",8
624557,"CA",94531,4,"Antioch",37.920852,-121.723919,"PST",8
624601,"FL",33811,4,"Lakeland",27.978316,-82.00841,"EST",8
624696,"TN",37122,4,"Mount Juliet",36.195016,-86.49732,"CST",8
624879,"TN",37379,4,"Soddy Daisy",35.269694,-85.16227,"CST",8
624924,"KY",40391,4,"Winchester",37.98223,-84.17023,"EST",8
624951,"MI",48329,4,"Waterford",42.68828,-83.38967,"EST",8
625265,"NJ",8757,4,"Toms River",39.975967,-74.25296,"EST",8
625372,"FL",33417,5,"West Palm Beach",26.715596,-80.1262,"EST",8
625383,"WI",53081,2,"Sheboygan",43.736145,-87.72893,"CST",8
625442,"NY",14564,4,"Victor",42.980323,-77.42022,"EST",8
625504,"MO",64086,4,"Lees Summit",38.92811,-94.32392,"CST",8
625520,"KY",40383,4,"Versailles",38.042639,-84.73189,"EST",8
625555,"IL",60142,4,"Huntley",42.171973,-88.42891,"CST",8
625622,"PA",17055,3,"Mechanicsburg",40.215939,-76.99827,"EST",8
625635,"MA",1863,4,"North Chelmsford",42.634199,-71.39322,"EST",8
625687,"CA",92008,4,"Carlsbad",33.158137,-117.32646,"PST",8
625691,"NH",3077,4,"Raymond",43.031491,-71.19598,"EST",8
625778,"NJ",8527,4,"Jackson",40.11597,-74.32251,"EST",8
625788,"MA",2671,4,"West Harwich",41.665589,-70.11152,"EST",8
625791,"NJ",7920,4,"Basking Ridge",40.6789,-74.57039,"EST",8
625810,"PA",15239,3,"Pittsburgh",40.482655,-79.74278,"EST",8
625906,"IL",60061,3,"Vernon Hills",42.229856,-87.96779,"CST",8
625912,"AZ",85395,4,"Peoria",33.580089,-112.246311,"MST",8
625918,"CT",6475,4,"Old Saybrook",41.289348,-72.38285,"EST",8
625956,"NH",3811,4,"Atkinson",42.836245,-71.16246,"EST",8
625994,"AZ",85718,4,"Tucson",32.31346,-110.92282,"MST",8
626037,"IL",60510,5,"Batavia",41.845228,-88.30995,"CST",8
626081,"TX",77450,4,"Katy",29.758799,-95.74751,"CST",8
626140,"PA",17901,2,"Pottsville",40.68514,-76.2139,"EST",8
626207,"MI",48187,4,"Canton",42.33087,-83.47575,"EST",8
626227,"IL",60915,4,"Bradley",41.144256,-87.86239,"CST",8
626257,"MI",49015,4,"Battle Creek",42.30244,-85.22294,"EST",8
626363,"PA",16648,4,"Hollidaysburg",40.439272,-78.37421,"EST",8
626449,"CT",6010,4,"Bristol",41.682249,-72.93365,"EST",8
626467,"TX",78645,4,"Leander",30.453776,-97.97507,"CST",8
626510,"MN",55057,4,"Northfield",44.459969,-93.16623,"CST",8
626571,"NJ",8638,4,"Trenton",40.249908,-74.75953,"EST",8
626672,"PA",19335,4,"Downingtown",40.02342,-75.71389,"EST",8
626826,"NJ",7065,5,"Rahway",40.607103,-74.28099,"EST",8
626832,"RI",2878,4,"Tiverton",41.629413,-71.18724,"EST",8
626915,"OH",43616,3,"Oregon",41.646398,-83.46933,"EST",8
626989,"NY",13440,4,"Rome",43.217069,-75.45531,"EST",8
626999,"NJ",8758,4,"Waretown",39.784513,-74.22376,"EST",8
627006,"OH",43968,4,"Wellsville",40.621521,-80.66843,"EST",8
627032,"TN",37932,0,"Knoxville",35.919695,-84.17255,"CST",8
627088,"IL",61103,3,"Rockford",42.303365,-89.08246,"CST",8
627259,"MA",2324,4,"Bridgewater",41.979501,-70.97215,"EST",8
627283,"CO",80503,4,"Longmont",40.156035,-105.17365,"MST",8
627329,"AL",36340,3,"Geneva",31.043454,-85.87941,"CST",8
627334,"AZ",86305,0,"Prescott",34.70062,-112.63753,"MST",8
