PRODUCT_ID,AIR_DATE,PRODUCT_AIRTIME_MINS,PRODUCT_START_TMS,PRODUCT_STOP_TMS
13739,2013-02-05 0:00,0.57,2013-02-05 0:39,2013-02-05 0:40
13739,2013-02-05 0:00,0.15,2013-02-05 0:40,2013-02-05 0:40
13739,2013-02-05 0:00,1.9,2013-02-05 0:40,2013-02-05 0:42
13742,2013-02-05 0:00,5.23,2013-02-05 0:23,2013-02-05 0:28
14545,2013-02-05 0:00,0.33,2013-02-05 0:15,2013-02-05 0:15
14836,2013-02-05 0:00,0.35,2013-02-05 0:54,2013-02-05 0:54
14836,2013-02-05 0:00,0.3,2013-02-05 0:56,2013-02-05 0:56
40252,2013-02-05 0:00,0.38,2013-02-05 1:02,2013-02-05 1:03
40252,2013-02-05 0:00,0.48,2013-02-05 1:17,2013-02-05 1:17
40252,2013-02-05 0:00,4.73,2013-02-05 1:42,2013-02-05 1:47
40264,2013-02-05 0:00,0.48,2013-02-05 1:31,2013-02-05 1:32
40264,2013-02-05 0:00,0.25,2013-02-05 1:57,2013-02-05 1:57
40266,2013-02-05 0:00,0.35,2013-02-05 1:01,2013-02-05 1:02
40266,2013-02-05 0:00,5.35,2013-02-05 1:32,2013-02-05 1:38
40678,2013-02-05 0:00,0.35,2013-02-05 1:01,2013-02-05 1:01
40678,2013-02-05 0:00,6.22,2013-02-05 1:25,2013-02-05 1:31
40678,2013-02-05 0:00,0.37,2013-02-05 1:47,2013-02-05 1:47
40682,2013-02-05 0:00,0.35,2013-02-05 1:01,2013-02-05 1:01
40682,2013-02-05 0:00,5.17,2013-02-05 1:18,2013-02-05 1:23
40682,2013-02-05 0:00,0.12,2013-02-05 1:31,2013-02-05 1:31
40684,2013-02-05 0:00,0.32,2013-02-05 1:00,2013-02-05 1:01
40684,2013-02-05 0:00,3.32,2013-02-05 1:12,2013-02-05 1:15
40684,2013-02-05 0:00,2.12,2013-02-05 1:15,2013-02-05 1:17
40687,2013-02-05 0:00,0.45,2013-02-05 1:38,2013-02-05 1:38
40687,2013-02-05 0:00,0.23,2013-02-05 1:57,2013-02-05 1:57
40688,2013-02-05 0:00,0.43,2013-02-05 1:11,2013-02-05 1:11
40688,2013-02-05 0:00,0.38,2013-02-05 1:56,2013-02-05 1:57
41882,2013-02-05 0:00,0.47,2013-02-05 1:02,2013-02-05 1:02
41882,2013-02-05 0:00,0.32,2013-02-05 1:11,2013-02-05 1:11
41882,2013-02-05 0:00,3.22,2013-02-05 1:38,2013-02-05 1:42
41882,2013-02-05 0:00,0.1,2013-02-05 1:47,2013-02-05 1:47
47024,2013-02-05 0:00,0.4,2013-02-05 1:00,2013-02-05 1:00
47024,2013-02-05 0:00,7.42,2013-02-05 1:03,2013-02-05 1:11
47024,2013-02-05 0:00,0.08,2013-02-05 1:15,2013-02-05 1:15
47024,2013-02-05 0:00,0.45,2013-02-05 1:24,2013-02-05 1:24
47024,2013-02-05 0:00,0.37,2013-02-05 1:42,2013-02-05 1:42
47024,2013-02-05 0:00,2.32,2013-02-05 1:57,2013-02-05 1:59
47138,2013-02-05 0:00,0.65,2013-02-05 1:03,2013-02-05 1:03
47138,2013-02-05 0:00,0.53,2013-02-05 1:18,2013-02-05 1:18
47138,2013-02-05 0:00,0.43,2013-02-05 1:38,2013-02-05 1:38
47138,2013-02-05 0:00,9,2013-02-05 1:47,2013-02-05 1:56
13281,2013-02-05 0:00,0.9,2013-02-05 2:28,2013-02-05 2:28
22297,2013-02-05 0:00,0.25,2013-02-05 2:27,2013-02-05 2:27
22564,2013-02-05 0:00,0.4,2013-02-05 2:58,2013-02-05 2:59
22791,2013-02-05 0:00,24.73,2013-02-05 2:02,2013-02-05 2:27
22791,2013-02-05 0:00,0.4,2013-02-05 2:59,2013-02-05 2:59
22806,2013-02-05 0:00,0.7,2013-02-05 2:01,2013-02-05 2:02
22806,2013-02-05 0:00,29.17,2013-02-05 2:29,2013-02-05 2:58
7400,2013-02-05 0:00,0.55,2013-02-05 3:36,2013-02-05 3:36
7400,2013-02-05 0:00,6.72,2013-02-05 3:54,2013-02-05 4:00
10782,2013-02-05 0:00,0.67,2013-02-05 3:25,2013-02-05 3:25
10782,2013-02-05 0:00,0.37,2013-02-05 3:36,2013-02-05 3:37
10782,2013-02-05 0:00,4.05,2013-02-05 3:37,2013-02-05 3:41
10782,2013-02-05 0:00,0.65,2013-02-05 3:41,2013-02-05 3:41
10782,2013-02-05 0:00,1.68,2013-02-05 3:41,2013-02-05 3:43
13281,2013-02-05 0:00,0.58,2013-02-05 3:01,2013-02-05 3:02
13281,2013-02-05 0:00,2.87,2013-02-05 3:02,2013-02-05 3:05
13281,2013-02-05 0:00,1.18,2013-02-05 3:05,2013-02-05 3:06
13281,2013-02-05 0:00,0.35,2013-02-05 3:06,2013-02-05 3:06
13281,2013-02-05 0:00,1.55,2013-02-05 3:07,2013-02-05 3:08
13281,2013-02-05 0:00,0.6,2013-02-05 3:08,2013-02-05 3:09
13281,2013-02-05 0:00,2.2,2013-02-05 3:09,2013-02-05 3:11
13281,2013-02-05 0:00,0.55,2013-02-05 3:11,2013-02-05 3:12
13281,2013-02-05 0:00,0.25,2013-02-05 3:12,2013-02-05 3:12
13281,2013-02-05 0:00,0.45,2013-02-05 3:12,2013-02-05 3:12
13281,2013-02-05 0:00,2.27,2013-02-05 3:12,2013-02-05 3:15
13281,2013-02-05 0:00,0.27,2013-02-05 3:15,2013-02-05 3:15
13281,2013-02-05 0:00,0.18,2013-02-05 3:15,2013-02-05 3:15
13281,2013-02-05 0:00,0.53,2013-02-05 3:43,2013-02-05 3:44
14075,2013-02-05 0:00,0.52,2013-02-05 3:16,2013-02-05 3:17
14075,2013-02-05 0:00,3.3,2013-02-05 3:17,2013-02-05 3:20
14075,2013-02-05 0:00,0.6,2013-02-05 3:20,2013-02-05 3:21
14075,2013-02-05 0:00,1.83,2013-02-05 3:21,2013-02-05 3:22
14075,2013-02-05 0:00,0.32,2013-02-05 3:22,2013-02-05 3:23
14075,2013-02-05 0:00,0.73,2013-02-05 3:23,2013-02-05 3:23
14075,2013-02-05 0:00,0.18,2013-02-05 3:23,2013-02-05 3:24
14075,2013-02-05 0:00,1,2013-02-05 3:24,2013-02-05 3:25
14545,2013-02-05 0:00,0.38,2013-02-05 3:06,2013-02-05 3:07
14555,2013-02-05 0:00,7.77,2013-02-05 3:26,2013-02-05 3:34
14555,2013-02-05 0:00,0.42,2013-02-05 3:34,2013-02-05 3:34
14555,2013-02-05 0:00,1.75,2013-02-05 3:34,2013-02-05 3:36
14555,2013-02-05 0:00,0.72,2013-02-05 3:53,2013-02-05 3:54
61710,2013-02-05 0:00,0.52,2013-02-05 3:25,2013-02-05 3:26
61710,2013-02-05 0:00,0.83,2013-02-05 3:44,2013-02-05 3:44
61710,2013-02-05 0:00,4.2,2013-02-05 3:44,2013-02-05 3:49
55876,2013-02-05 0:00,0.33,2013-02-05 4:03,2013-02-05 4:03
55876,2013-02-05 0:00,6.45,2013-02-05 4:14,2013-02-05 4:21
55876,2013-02-05 0:00,0.23,2013-02-05 4:21,2013-02-05 4:21
55882,2013-02-05 0:00,0.57,2013-02-05 4:14,2013-02-05 4:14
55882,2013-02-05 0:00,0.4,2013-02-05 4:30,2013-02-05 4:30
56006,2013-02-05 0:00,0.4,2013-02-05 4:05,2013-02-05 4:05
56006,2013-02-05 0:00,0.42,2013-02-05 4:21,2013-02-05 4:22
56006,2013-02-05 0:00,7.3,2013-02-05 4:52,2013-02-05 4:59
56009,2013-02-05 0:00,0.35,2013-02-05 4:04,2013-02-05 4:05
56009,2013-02-05 0:00,0.38,2013-02-05 4:36,2013-02-05 4:36
56009,2013-02-05 0:00,0.17,2013-02-05 4:40,2013-02-05 4:41
56009,2013-02-05 0:00,7.17,2013-02-05 4:43,2013-02-05 4:50
56213,2013-02-05 0:00,0.33,2013-02-05 4:04,2013-02-05 4:04
56213,2013-02-05 0:00,4.32,2013-02-05 4:36,2013-02-05 4:40
56213,2013-02-05 0:00,2.18,2013-02-05 4:41,2013-02-05 4:43
56248,2013-02-05 0:00,0.47,2013-02-05 4:03,2013-02-05 4:03
56248,2013-02-05 0:00,8.1,2013-02-05 4:05,2013-02-05 4:13
56250,2013-02-05 0:00,0.38,2013-02-05 4:04,2013-02-05 4:04
56250,2013-02-05 0:00,0.42,2013-02-05 4:13,2013-02-05 4:14
56250,2013-02-05 0:00,5.18,2013-02-05 4:30,2013-02-05 4:35
56250,2013-02-05 0:00,0.45,2013-02-05 4:51,2013-02-05 4:52
56269,2013-02-05 0:00,0.3,2013-02-05 4:03,2013-02-05 4:04
56269,2013-02-05 0:00,8,2013-02-05 4:22,2013-02-05 4:30
56269,2013-02-05 0:00,0.42,2013-02-05 4:35,2013-02-05 4:36
56269,2013-02-05 0:00,0.57,2013-02-05 4:51,2013-02-05 4:51
5871,2013-02-05 0:00,5.72,2013-02-05 5:14,2013-02-05 5:20
6079,2013-02-05 0:00,7.45,2013-02-05 5:21,2013-02-05 5:28
6079,2013-02-05 0:00,0.7,2013-02-05 5:35,2013-02-05 5:36
6665,2013-02-05 0:00,5.77,2013-02-05 5:09,2013-02-05 5:14
7543,2013-02-05 0:00,0.57,2013-02-05 5:08,2013-02-05 5:08
7543,2013-02-05 0:00,6.67,2013-02-05 5:37,2013-02-05 5:44
7546,2013-02-05 0:00,0.52,2013-02-05 5:28,2013-02-05 5:29
7546,2013-02-05 0:00,5.85,2013-02-05 5:44,2013-02-05 5:50
10769,2013-02-05 0:00,1.05,2013-02-05 5:01,2013-02-05 5:02
10769,2013-02-05 0:00,0.6,2013-02-05 5:20,2013-02-05 5:21
10769,2013-02-05 0:00,0.43,2013-02-05 5:36,2013-02-05 5:36
10769,2013-02-05 0:00,10.1,2013-02-05 5:50,2013-02-05 6:00
11436,2013-02-05 0:00,5.07,2013-02-05 5:02,2013-02-05 5:08
11436,2013-02-05 0:00,0.52,2013-02-05 5:44,2013-02-05 5:44
11437,2013-02-05 0:00,0.38,2013-02-05 5:08,2013-02-05 5:08
11437,2013-02-05 0:00,6.43,2013-02-05 5:29,2013-02-05 5:35
26846,2013-02-05 0:00,15,2013-02-05 6:02,2013-02-05 6:17
26846,2013-02-05 0:00,1.72,2013-02-05 6:17,2013-02-05 6:18
26846,2013-02-05 0:00,20.47,2013-02-05 6:18,2013-02-05 6:39
26846,2013-02-05 0:00,14.62,2013-02-05 6:40,2013-02-05 6:55
26846,2013-02-05 0:00,1.42,2013-02-05 6:55,2013-02-05 6:56
26846,2013-02-05 0:00,3.63,2013-02-05 6:56,2013-02-05 7:00
12287,2013-02-05 0:00,0.3,2013-02-05 7:03,2013-02-05 7:04
12287,2013-02-05 0:00,0.6,2013-02-05 7:04,2013-02-05 7:04
12287,2013-02-05 0:00,1.77,2013-02-05 7:04,2013-02-05 7:06
12287,2013-02-05 0:00,0.63,2013-02-05 7:06,2013-02-05 7:07
12287,2013-02-05 0:00,1.77,2013-02-05 7:07,2013-02-05 7:08
12287,2013-02-05 0:00,0.52,2013-02-05 7:09,2013-02-05 7:09
12287,2013-02-05 0:00,0.72,2013-02-05 7:09,2013-02-05 7:10
13281,2013-02-05 0:00,0.03,2013-02-05 7:02,2013-02-05 7:02
13281,2013-02-05 0:00,0.15,2013-02-05 7:02,2013-02-05 7:02
13281,2013-02-05 0:00,0.03,2013-02-05 7:02,2013-02-05 7:02
13281,2013-02-05 0:00,0.33,2013-02-05 7:02,2013-02-05 7:02
13281,2013-02-05 0:00,0.12,2013-02-05 7:02,2013-02-05 7:02
13281,2013-02-05 0:00,0.62,2013-02-05 7:30,2013-02-05 7:31
13281,2013-02-05 0:00,0.32,2013-02-05 7:55,2013-02-05 7:55
13281,2013-02-05 0:00,0.37,2013-02-05 7:55,2013-02-05 7:56
13281,2013-02-05 0:00,2.38,2013-02-05 7:56,2013-02-05 7:58
13281,2013-02-05 0:00,0.42,2013-02-05 7:58,2013-02-05 7:59
13281,2013-02-05 0:00,1.43,2013-02-05 7:59,2013-02-05 8:00
13281,2013-02-05 0:00,0.38,2013-02-05 8:01,2013-02-05 8:01
13281,2013-02-05 0:00,0.85,2013-02-05 8:01,2013-02-05 8:02
13281,2013-02-05 0:00,0.25,2013-02-05 8:02,2013-02-05 8:02
13281,2013-02-05 0:00,0.23,2013-02-05 8:02,2013-02-05 8:02
13281,2013-02-05 0:00,0.13,2013-02-05 8:02,2013-02-05 8:02
13281,2013-02-05 0:00,0.25,2013-02-05 8:02,2013-02-05 8:03
13281,2013-02-05 0:00,0.1,2013-02-05 8:03,2013-02-05 8:03
13281,2013-02-05 0:00,0.17,2013-02-05 8:03,2013-02-05 8:03
13281,2013-02-05 0:00,1.6,2013-02-05 8:03,2013-02-05 8:04
13281,2013-02-05 0:00,0.28,2013-02-05 8:04,2013-02-05 8:05
13281,2013-02-05 0:00,0.37,2013-02-05 8:05,2013-02-05 8:05
13281,2013-02-05 0:00,0.25,2013-02-05 8:05,2013-02-05 8:05
13281,2013-02-05 0:00,0.23,2013-02-05 8:05,2013-02-05 8:06
13281,2013-02-05 0:00,0.23,2013-02-05 8:06,2013-02-05 8:06
13281,2013-02-05 0:00,0.13,2013-02-05 8:06,2013-02-05 8:06
13281,2013-02-05 0:00,0.25,2013-02-05 8:06,2013-02-05 8:06
13281,2013-02-05 0:00,1.92,2013-02-05 8:06,2013-02-05 8:08
13281,2013-02-05 0:00,0.42,2013-02-05 8:08,2013-02-05 8:09
13281,2013-02-05 0:00,0.23,2013-02-05 8:09,2013-02-05 8:09
13281,2013-02-05 0:00,0.55,2013-02-05 8:09,2013-02-05 8:09
13281,2013-02-05 0:00,2.48,2013-02-05 8:09,2013-02-05 8:12
13281,2013-02-05 0:00,0.48,2013-02-05 8:12,2013-02-05 8:12
13281,2013-02-05 0:00,1.4,2013-02-05 8:12,2013-02-05 8:14
13281,2013-02-05 0:00,0.55,2013-02-05 8:58,2013-02-05 8:58
14545,2013-02-05 0:00,0.43,2013-02-05 8:00,2013-02-05 8:01
21465,2013-02-05 0:00,6.1,2013-02-05 7:49,2013-02-05 7:55
57346,2013-02-05 0:00,4.5,2013-02-05 7:17,2013-02-05 7:21
57346,2013-02-05 0:00,0.83,2013-02-05 7:22,2013-02-05 7:23
57974,2013-02-05 0:00,0.93,2013-02-05 7:32,2013-02-05 7:33
57974,2013-02-05 0:00,2.72,2013-02-05 7:33,2013-02-05 7:36
57974,2013-02-05 0:00,1.35,2013-02-05 7:36,2013-02-05 7:37
58242,2013-02-05 0:00,0.3,2013-02-05 7:33,2013-02-05 7:33
58242,2013-02-05 0:00,0.38,2013-02-05 7:36,2013-02-05 7:36
58242,2013-02-05 0:00,0.45,2013-02-05 8:31,2013-02-05 8:31
61421,2013-02-05 0:00,5.85,2013-02-05 7:37,2013-02-05 7:43
61464,2013-02-05 0:00,0.22,2013-02-05 7:03,2013-02-05 7:03
61464,2013-02-05 0:00,0.42,2013-02-05 7:03,2013-02-05 7:03
61464,2013-02-05 0:00,0.03,2013-02-05 8:15,2013-02-05 8:15
61464,2013-02-05 0:00,0.37,2013-02-05 8:16,2013-02-05 8:16
61464,2013-02-05 0:00,0.15,2013-02-05 8:16,2013-02-05 8:16
61464,2013-02-05 0:00,0.07,2013-02-05 8:40,2013-02-05 8:40
61464,2013-02-05 0:00,0.33,2013-02-05 8:40,2013-02-05 8:40
61464,2013-02-05 0:00,9.7,2013-02-05 8:48,2013-02-05 8:58
61499,2013-02-05 0:00,8.02,2013-02-05 8:31,2013-02-05 8:39
61519,2013-02-05 0:00,5.92,2013-02-05 7:43,2013-02-05 7:49
61571,2013-02-05 0:00,6.27,2013-02-05 8:25,2013-02-05 8:31
61586,2013-02-05 0:00,6.95,2013-02-05 7:10,2013-02-05 7:17
61845,2013-02-05 0:00,6.85,2013-02-05 8:16,2013-02-05 8:23
61867,2013-02-05 0:00,7.35,2013-02-05 8:40,2013-02-05 8:47
18818,2013-02-05 0:00,0.28,2013-02-05 9:59,2013-02-05 9:59
57542,2013-02-05 0:00,0.48,2013-02-05 9:16,2013-02-05 9:17
57542,2013-02-05 0:00,0.35,2013-02-05 9:25,2013-02-05 9:26
57598,2013-02-05 0:00,0.8,2013-02-05 9:11,2013-02-05 9:11
57598,2013-02-05 0:00,0.65,2013-02-05 9:50,2013-02-05 9:51
57599,2013-02-05 0:00,0.28,2013-02-05 9:58,2013-02-05 9:58
57867,2013-02-05 0:00,6.87,2013-02-05 9:04,2013-02-05 9:11
57867,2013-02-05 0:00,0.53,2013-02-05 9:34,2013-02-05 9:34
58163,2013-02-05 0:00,0.38,2013-02-05 9:02,2013-02-05 9:02
58163,2013-02-05 0:00,5.85,2013-02-05 9:35,2013-02-05 9:41
58236,2013-02-05 0:00,0.37,2013-02-05 9:02,2013-02-05 9:03
58236,2013-02-05 0:00,0.58,2013-02-05 9:26,2013-02-05 9:26
58236,2013-02-05 0:00,0.55,2013-02-05 9:41,2013-02-05 9:42
58236,2013-02-05 0:00,6.92,2013-02-05 9:51,2013-02-05 9:58
59068,2013-02-05 0:00,0.37,2013-02-05 9:02,2013-02-05 9:02
59068,2013-02-05 0:00,7.92,2013-02-05 9:43,2013-02-05 9:50
59142,2013-02-05 0:00,0.48,2013-02-05 9:01,2013-02-05 9:01
59142,2013-02-05 0:00,7.12,2013-02-05 9:18,2013-02-05 9:25
59437,2013-02-05 0:00,0.47,2013-02-05 9:00,2013-02-05 9:01
59437,2013-02-05 0:00,4.8,2013-02-05 9:11,2013-02-05 9:16
59537,2013-02-05 0:00,0.35,2013-02-05 9:01,2013-02-05 9:02
59537,2013-02-05 0:00,7.4,2013-02-05 9:26,2013-02-05 9:34
4075,2013-02-05 0:00,0.53,2013-02-05 10:01,2013-02-05 10:02
4075,2013-02-05 0:00,0.73,2013-02-05 10:34,2013-02-05 10:34
4075,2013-02-05 0:00,3.72,2013-02-05 10:35,2013-02-05 10:38
4075,2013-02-05 0:00,1.28,2013-02-05 10:39,2013-02-05 10:40
4075,2013-02-05 0:00,0.65,2013-02-05 10:40,2013-02-05 10:41
4075,2013-02-05 0:00,0.08,2013-02-05 10:42,2013-02-05 10:42
9716,2013-02-05 0:00,0.15,2013-02-05 10:03,2013-02-05 10:03
9716,2013-02-05 0:00,0.37,2013-02-05 10:03,2013-02-05 10:04
9716,2013-02-05 0:00,3.42,2013-02-05 10:04,2013-02-05 10:07
9716,2013-02-05 0:00,0.25,2013-02-05 10:07,2013-02-05 10:07
9716,2013-02-05 0:00,0.3,2013-02-05 10:07,2013-02-05 10:08
9716,2013-02-05 0:00,0.37,2013-02-05 10:08,2013-02-05 10:08
9716,2013-02-05 0:00,0.18,2013-02-05 10:08,2013-02-05 10:08
9716,2013-02-05 0:00,0.32,2013-02-05 10:08,2013-02-05 10:08
9716,2013-02-05 0:00,0.18,2013-02-05 10:08,2013-02-05 10:09
9716,2013-02-05 0:00,0.1,2013-02-05 10:09,2013-02-05 10:09
9716,2013-02-05 0:00,0.37,2013-02-05 10:09,2013-02-05 10:09
11093,2013-02-05 0:00,0.37,2013-02-05 10:59,2013-02-05 10:59
11794,2013-02-05 0:00,2.15,2013-02-05 10:10,2013-02-05 10:12
11794,2013-02-05 0:00,0.65,2013-02-05 10:12,2013-02-05 10:13
11794,2013-02-05 0:00,2.77,2013-02-05 10:13,2013-02-05 10:15
11794,2013-02-05 0:00,0.45,2013-02-05 10:15,2013-02-05 10:16
11794,2013-02-05 0:00,0.33,2013-02-05 10:16,2013-02-05 10:16
13281,2013-02-05 0:00,0.75,2013-02-05 10:01,2013-02-05 10:01
13281,2013-02-05 0:00,0.55,2013-02-05 10:16,2013-02-05 10:17
13281,2013-02-05 0:00,2.33,2013-02-05 10:17,2013-02-05 10:19
13281,2013-02-05 0:00,0.42,2013-02-05 10:19,2013-02-05 10:20
13281,2013-02-05 0:00,0.55,2013-02-05 10:20,2013-02-05 10:20
13281,2013-02-05 0:00,0.85,2013-02-05 10:20,2013-02-05 10:21
13281,2013-02-05 0:00,0.37,2013-02-05 10:21,2013-02-05 10:22
13281,2013-02-05 0:00,0.15,2013-02-05 10:22,2013-02-05 10:22
13281,2013-02-05 0:00,0.55,2013-02-05 10:22,2013-02-05 10:22
13281,2013-02-05 0:00,0.13,2013-02-05 10:22,2013-02-05 10:23
13281,2013-02-05 0:00,0.82,2013-02-05 10:23,2013-02-05 10:23
13281,2013-02-05 0:00,2.08,2013-02-05 10:23,2013-02-05 10:25
13281,2013-02-05 0:00,0.25,2013-02-05 10:25,2013-02-05 10:26
13281,2013-02-05 0:00,0.33,2013-02-05 10:26,2013-02-05 10:26
13281,2013-02-05 0:00,0.37,2013-02-05 10:26,2013-02-05 10:26
13281,2013-02-05 0:00,1.47,2013-02-05 10:26,2013-02-05 10:28
13281,2013-02-05 0:00,0.52,2013-02-05 10:28,2013-02-05 10:28
13281,2013-02-05 0:00,0.55,2013-02-05 10:28,2013-02-05 10:29
13281,2013-02-05 0:00,0.45,2013-02-05 10:29,2013-02-05 10:29
13281,2013-02-05 0:00,0.12,2013-02-05 10:29,2013-02-05 10:29
13281,2013-02-05 0:00,0.28,2013-02-05 10:29,2013-02-05 10:30
13281,2013-02-05 0:00,0.12,2013-02-05 10:30,2013-02-05 10:30
13281,2013-02-05 0:00,0.25,2013-02-05 10:30,2013-02-05 10:30
13281,2013-02-05 0:00,0.1,2013-02-05 10:30,2013-02-05 10:30
13281,2013-02-05 0:00,0.43,2013-02-05 10:30,2013-02-05 10:31
13281,2013-02-05 0:00,0.6,2013-02-05 10:31,2013-02-05 10:31
13281,2013-02-05 0:00,0.13,2013-02-05 10:31,2013-02-05 10:31
13281,2013-02-05 0:00,0.5,2013-02-05 10:31,2013-02-05 10:32
13281,2013-02-05 0:00,0.3,2013-02-05 10:32,2013-02-05 10:32
13281,2013-02-05 0:00,0.5,2013-02-05 10:32,2013-02-05 10:33
13281,2013-02-05 0:00,0.72,2013-02-05 11:00,2013-02-05 11:00
13738,2013-02-05 0:00,0.78,2013-02-05 10:09,2013-02-05 10:10
13738,2013-02-05 0:00,0.4,2013-02-05 10:53,2013-02-05 10:53
13738,2013-02-05 0:00,2.62,2013-02-05 10:53,2013-02-05 10:56
13738,2013-02-05 0:00,0.3,2013-02-05 10:56,2013-02-05 10:56
13738,2013-02-05 0:00,0.78,2013-02-05 10:56,2013-02-05 10:57
13738,2013-02-05 0:00,0.37,2013-02-05 10:57,2013-02-05 10:57
13738,2013-02-05 0:00,0.47,2013-02-05 10:57,2013-02-05 10:58
13738,2013-02-05 0:00,0.37,2013-02-05 10:58,2013-02-05 10:58
13738,2013-02-05 0:00,0.25,2013-02-05 10:58,2013-02-05 10:58
13738,2013-02-05 0:00,0.18,2013-02-05 10:58,2013-02-05 10:59
13738,2013-02-05 0:00,0.55,2013-02-05 10:59,2013-02-05 10:59
13739,2013-02-05 0:00,0.52,2013-02-05 10:02,2013-02-05 10:02
13739,2013-02-05 0:00,0.65,2013-02-05 10:33,2013-02-05 10:33
13739,2013-02-05 0:00,0.42,2013-02-05 10:42,2013-02-05 10:43
13739,2013-02-05 0:00,1.05,2013-02-05 10:43,2013-02-05 10:44
13739,2013-02-05 0:00,0.37,2013-02-05 10:44,2013-02-05 10:44
13739,2013-02-05 0:00,1.57,2013-02-05 10:44,2013-02-05 10:46
13739,2013-02-05 0:00,0.43,2013-02-05 10:46,2013-02-05 10:46
13739,2013-02-05 0:00,0.73,2013-02-05 10:46,2013-02-05 10:47
13739,2013-02-05 0:00,0.52,2013-02-05 10:47,2013-02-05 10:47
13739,2013-02-05 0:00,0.18,2013-02-05 10:47,2013-02-05 10:48
13739,2013-02-05 0:00,0.53,2013-02-05 10:48,2013-02-05 10:48
13739,2013-02-05 0:00,0.12,2013-02-05 10:48,2013-02-05 10:48
13739,2013-02-05 0:00,0.9,2013-02-05 10:48,2013-02-05 10:49
13739,2013-02-05 0:00,2.23,2013-02-05 10:49,2013-02-05 10:51
13739,2013-02-05 0:00,0.08,2013-02-05 10:51,2013-02-05 10:51
13739,2013-02-05 0:00,0.6,2013-02-05 10:51,2013-02-05 10:52
13739,2013-02-05 0:00,0.52,2013-02-05 10:52,2013-02-05 10:53
13739,2013-02-05 0:00,0.33,2013-02-05 10:53,2013-02-05 10:53
14545,2013-02-05 0:00,0.37,2013-02-05 10:20,2013-02-05 10:20
14836,2013-02-05 0:00,0.25,2013-02-05 10:35,2013-02-05 10:35
14836,2013-02-05 0:00,0.35,2013-02-05 10:38,2013-02-05 10:39
14836,2013-02-05 0:00,0.33,2013-02-05 10:40,2013-02-05 10:40
14836,2013-02-05 0:00,0.5,2013-02-05 10:42,2013-02-05 10:42
2182,2013-02-05 0:00,4.17,2013-02-05 11:03,2013-02-05 11:07
3719,2013-02-05 0:00,0.35,2013-02-05 11:08,2013-02-05 11:08
3719,2013-02-05 0:00,5.6,2013-02-05 11:31,2013-02-05 11:37
5455,2013-02-05 0:00,0.22,2013-02-05 11:07,2013-02-05 11:08
5455,2013-02-05 0:00,8.17,2013-02-05 11:38,2013-02-05 11:46
5455,2013-02-05 0:00,0.33,2013-02-05 11:52,2013-02-05 11:52
11531,2013-02-05 0:00,0.15,2013-02-05 11:14,2013-02-05 11:14
11531,2013-02-05 0:00,0.33,2013-02-05 11:46,2013-02-05 11:47
12178,2013-02-05 0:00,4.78,2013-02-05 11:09,2013-02-05 11:13
12178,2013-02-05 0:00,0.3,2013-02-05 11:46,2013-02-05 11:46
13222,2013-02-05 0:00,0.58,2013-02-05 11:14,2013-02-05 11:15
13222,2013-02-05 0:00,4.4,2013-02-05 11:26,2013-02-05 11:31
18818,2013-02-05 0:00,0.88,2013-02-05 11:02,2013-02-05 11:03
18818,2013-02-05 0:00,10.43,2013-02-05 11:15,2013-02-05 11:25
18818,2013-02-05 0:00,0.5,2013-02-05 11:37,2013-02-05 11:37
18818,2013-02-05 0:00,5.93,2013-02-05 11:52,2013-02-05 11:58
20853,2013-02-05 0:00,0.5,2013-02-05 11:31,2013-02-05 11:31
20853,2013-02-05 0:00,3,2013-02-05 11:47,2013-02-05 11:50
20853,2013-02-05 0:00,1.53,2013-02-05 11:51,2013-02-05 11:52
13281,2013-02-05 0:00,0.4,2013-02-05 12:00,2013-02-05 12:00
13281,2013-02-05 0:00,2.27,2013-02-05 12:00,2013-02-05 12:03
13281,2013-02-05 0:00,0.18,2013-02-05 12:03,2013-02-05 12:03
13281,2013-02-05 0:00,1.77,2013-02-05 12:03,2013-02-05 12:04
13281,2013-02-05 0:00,0.37,2013-02-05 12:04,2013-02-05 12:05
13281,2013-02-05 0:00,0.42,2013-02-05 12:05,2013-02-05 12:05
13281,2013-02-05 0:00,1.02,2013-02-05 12:05,2013-02-05 12:06
13281,2013-02-05 0:00,0.73,2013-02-05 12:06,2013-02-05 12:07
13281,2013-02-05 0:00,0.37,2013-02-05 12:07,2013-02-05 12:07
13281,2013-02-05 0:00,0.92,2013-02-05 12:07,2013-02-05 12:08
13281,2013-02-05 0:00,0.43,2013-02-05 12:08,2013-02-05 12:09
13281,2013-02-05 0:00,1.1,2013-02-05 12:09,2013-02-05 12:10
13281,2013-02-05 0:00,0.47,2013-02-05 12:10,2013-02-05 12:10
13281,2013-02-05 0:00,1.55,2013-02-05 12:10,2013-02-05 12:12
13281,2013-02-05 0:00,0.33,2013-02-05 12:12,2013-02-05 12:12
13281,2013-02-05 0:00,0.43,2013-02-05 12:12,2013-02-05 12:13
13281,2013-02-05 0:00,0.28,2013-02-05 12:13,2013-02-05 12:13
13281,2013-02-05 0:00,0.08,2013-02-05 12:13,2013-02-05 12:13
13281,2013-02-05 0:00,0.25,2013-02-05 12:13,2013-02-05 12:13
13281,2013-02-05 0:00,0.63,2013-02-05 12:13,2013-02-05 12:14
