PRODUCT_ID,PACKING_SLIP_DESC,MERCH_DIV_DESC,BRAND_NAME,,,
21464,Digital Gadgets Compact Cartoon Speaker,Electronics,N/A,,,
41437,Veronese 18K Clad Polished Geometric Dome Ring,Jewelry,Veronese,,,
2387,Liz Claiborne New York Roll Tab Lightweight,Apparel,Liz Claiborne New York,,,
57907,Battery Operated Candelabra Light with,Home Decor,Exhart,,,
13740,Susan Graver Milano Knit Straight Leg Pull-On,Apparel,Not Known,,,
18721,Breezies S/2 Wirefree Signature Logo Lace Bras,Accessories,Breezies,,,
43607,Polished Twisted Stiletto Dangle Earrings,Jewelry,N/A,,,
7392,Liz Claiborne New York Argyle Stitch Long,Apparel,Liz Claiborne New York,,,
12824,Lipstick Queen Dancing Queen Holiday Lipstick,Health/Beauty,Lipstick Queen,,,
6414,George Simonton Boyfriend Cardigan with Chain,Apparel,George Simonton,,,
39757,Judith Ripka Sterling & Diamonique Reversible,Jewelry,Judith Ripka,,,
59030,Lobster Gram (5) or (10) 8-9oz. Maine Lobster,Home Decor,Not Known,,,
58928,St. Clair (3) 2 lb. Holiday Must Have Sampler,Home Decor,Not Known,,,
57808,St. Clair (3)2lb Trays Southern Favorites Side,Home Decor,St. Clair,,,
32101,"Royal Palace 8'X10'6 Bold Damask Handmade""",Textile/Furnit,Royal Palace,,,
29183,Bethlehem Lights 48ct Battery Op. Metallic Wire,Home Decor,Bethlehem Lights,,,
8857,"As Is"" Tignanello Retro Leather Hobo Bag""",Accessories,Tignanello,,,
37454,Joan Rivers Enameled Daisy J-Hoop Earrings,Costume Jewelry,Joan Rivers,,,
6002,Isaac Mizrahi Live! 2-Ply Cashmere 3/4 Sleeve,Apparel,Isaac Mizrahi Live!,,,
44275,"7-1/4 Classic 14K Gold Twisted Shimmer Rope""",Jewelry,N/A,,,
11832,Isaac Mizrahi Live! Regal Damask Print,Apparel,Isaac Mizrahi Live!,,,
38135,20.00 ct tw Faceted Gemstone Elongated Drop,Jewelry,N/A,,,
61537,Stanley 70-pc. Ratcheting Screwdriver w/Bits &,Housewares,Stanley Tools,,,
39700,Connemara Marble Sterling Silver Shamrock,App/Accss Event,Connemara Marble,,,
16805,Laura Geller I-Care Eyeliner - Caffe Mocha,IQVC Divisional,Laura Geller,,,
32648,"22 Autumn Berry Wreath with Leaves by Valerie""",Home Decor,Valerie Parr Hill,,,
20851,Dialogue Long Sleeve V-neck Knit Cardigan with,Apparel,Dialogue,,,
20109,Clarks February Leather Slip-on Clogs,Accessories,Clarks,,,
31581,Set of 2 Glass Holders with Ornaments by David,Home Decor,David Shindler,,,
34884,Hoover BH20090 Presto 2-in-1 Cordless Stick Vac,IQVC Divisional,Hoover,,,
51016,"UltraFine Silver 7-1/4 Polished San Marco Brac""",IQVC Divisional,UltraFine,,,
44233,VicenzaSilver Sterling Gemstone,Jewelry,VicenzaSilver,,,
3542,Liz Claiborne New York Wool Bow Tie Fedora Hat,Accessories,Liz Claiborne New York,,,
43252,EternaGold Bold Polished Love Knot Stud,Jewelry,EternaGold,,,
10573,CE by Cristina Ehrlich Houndstooth Coat,Apparel,CE by Cristina Ehrlich,,,
45724,Bronzo Italia Bold Oval Faceted,Jewelry,Bronzo Italia,,,
31758,Bombay Decorative Stoneware 9-5/8 inch,Home Decor,Bombay,,,
43099,"EternaGold Singapore Station Necklaces, 14K",Jewelry,Not Known,,,
32485,Protect-A-Bed Plush Waterproof FL Mattress,Textile/Furnit,Protect-A-Bed,,,
19393,BareTraps Pixy Leather Slip-on Moccasins,Accessories,BareTraps,,,
41768,Round Bezel Set Briolette Gemstone Dangle,Jewelry,N/A,,,
55858,Temp-tations Old World 6-pc. Multi-shape Oven-,Home Decor,Temp-tations,,,
56874,Cheryl's 36-Piece Buttercream Frosted BirthdayC,IQVC Divisional,Cheryl's,,,
7189,Liz Claiborne New York Crew Neck 3/4 Sleeve,Apparel,Liz Claiborne New York,,,
60049,3QT OPEN SAUCEPAN SS REPLACEMENT,PUBLIC RELATION,Cook's Essentials,,,
18602,Proactiv (R) Solution Oil-Free Moisturizer,Health/Beauty,Proactiv,,,
42269,Oval Onyx with Leaf Detail Sterling Overlay,Jewelry,N/A,,,
34254,Biddeford Heated Queen Size Blanket,IQVC Divisional,N/A,,,
40984,Angela by John Hardy Sterling .45ct Pave DMQ,Jewelry,Angela by John Hardy,,,
42847,Angela by John Hardy Sterling/14K Station,Jewelry,Angela by John Hardy,,,
32519,PedicSolutions Ventilated Foam & Fiber Pillow,Textile/Furnit,Not Known,,,
20859,LOGO by Lori Goldstein Dark Knit Denim Legging,Apparel,Logo by Lori Goldstein,,,
6439,Vionic w/ Orthaheel Arcadia Slip on Orthotic,Accessories,Vionic with Orthaheel Technology,,,
451,Nick Chavez Plump 'N Thick Thickening Shampoo,IQVC Divisional,Nick Chavez,,,
8568,Clarks Bendables Ina Napa Leather Multi-Strap,Accessories,Clarks,,,
60055,CE 24CM GLASS LID STAINLESS STEEL REPLACEMENT,PUBLIC RELATION,Cook's Essentials,,,
21283,"Kitras Art Glass 14-1/4 Single Ornament Stand""",Collectibles,Kitras Art Glass,,,
40832,Epiphany Diamonique 100-Facet 3.40 ct tw,Jewelry,Epiphany,,,
8949,Ruyi Cinched Cotton Scarf with Pom Pom Trim,Accessories,RUYI,,,
6631,K-DASH by Kardashian V-neck Rose Petal,Apparel,K-Dash by Kardashian,,,
16447,Denim & Co. Ribbed Crewneck Tunic,Apparel,Denim & Co.,,,
32731,"Bethlehem Lights 40 Red Berry Teardrop""",Home Decor,Bethlehem Lights,,,
21683,SquareTrade 3-Year Service Contract: GPS $100,IQVC Divisional,SquareTrade,,,
61875,Dyson DC 40 Multi-Floor Upright Ball Vacuum w/,Housewares,Not Known,,,
24854,Motorola Triumph No-Contract Smart Phone w/Free,IQVC Divisional,Motorola,,,
6948,B. Makowsky Leather Flap Satchel with Turn Lock,Accessories,B. Makowsky,,,
11235,White Mountain Minibike Suede & Leather Clog w/,Accessories,White Mountain,,,
9389,Susan Graver Essentials Liquid Knit,Apparel,Susan Graver,,,
5504,Liz Claiborne New York Cotton Sateen Skirt with,Apparel,Liz Claiborne New York,,,
5126,Dennis Basso Stretch Knit Scoop Neck Shell,Apparel,Dennis Basso,,,
6616,M by Marc Bouwer Faux Leather Exaggerated,Apparel,M by Marc Bouwer,,,
2240,Isaac Mizrahi Live! Lurex Zebra Print Scoop,Apparel,Isaac Mizrahi Live!,,,
31253,"Bethlehem Lights Set of 2 Battery Operated 8"",Home Decor""",Bethlehem Lights,,,,
41018,"EternaGold Polished Wheat Necklace, 14K Gold",Jewelry,Not Known,,,
45950,EternaGold Omega Pattern Oval Hoop Earrings,Jewelry,EternaGold,,,
32193,Temp-tations Vintage Grace 16-pc Stoneware,Home Decor,Temp-tations,,,
49610,Forza Men's Steel Narrow Link Bracelet,IQVC Divisional,Forza,,,
57000,"25-1/2 Angel with Dove Figure by Roman""",IQVC Divisional,"Roman, Inc.",,,
23539,SolidTek iPad2 Leather Case Keyboard,IQVC Divisional,SolidTek,,,
40784,Carolyn Pollack Sincerely Fabulous Small,Jewelry,Carolyn Pollack,,,
45322,EternaGold Twisted Sparkle Link Necklace,Jewelry,Not Known,,,
46219,EternaGold Textured Byzantine Bracelet 14K Gold,Jewelry,Not Known,,,
55165,"T-Fal 10 Signature Hard Anodized Covered Skill""",IQVC Divisional,T-Fal,,,
30674,Yosemite Freestanding Vent Free Electric,Housewares,ChimneyFree,,,
29704,Travelon Set of 3 Packing Squares,IQVC Divisional,Travelon,,,
31338,Northern Nights Mya 400TC Supima Dobby Check,Textile/Furnit,Northern Nights,,,
23110,PS3 Bluetooth Headset 2.0 - Sony,IQVC Divisional,Sony,,,
21148,Hummel Snowman Ornament A Wish for You,IQVC Divisional,M.I. Hummel,,,
55770,Oster 2 lb. Express Bake Bread Maker w/ LCD,Home Decor,Oster,,,
21281,"Kitras Art Glass 6 Tree of Enchantment""",Collectibles,Kitras Art Glass,,,
19039,Susan Graver Liquid Knit Animal Print Big Shirt,Apparel,Susan Graver,,,
61712,David Oreck Founder Series Upright Vacuum with,Housewares,Oreck,,,
40627,"18 Solid Polished Rope Chain Necklace""",Jewelry,N/A,,,
40285,Polished & Textured Geometric Hoop Earrings,Jewelry,N/A,,,
41347,Checkerboard Faceted Gemstone Stud Earrings,Jewelry,N/A,,,
42791,"Textured Oval Link Necklace, 14K Gold",Jewelry,Not Known,,,
61763,EZ Moves Furniture Moving Kit for,Housewares,Not Known,,,
41266,VicenzaGold Oval Drusy Quartz & White Topaz,Jewelry,VicenzaGold,,,
31583,Northern Nights Ashton 400TC 100% Cotton Sheet,Textile/Furnit,Northern Nights,,,
40625,Arte d' Oro Briolette Gemstone Drop Earrings,Jewelry,Arte d'Oro,,,
42892,Smithsonian 9.00cttw Multi-gemstone Enhancer,Jewelry,Smithsonian,,,
15204,Easy Street Sportster Comfort Clogs with Backst,IQVC Divisional,Not Known,,,
12788,philosophy holiday hand care collection,Health/Beauty,Not Known,,,
38012,Jacqueline Kennedy Buckle-Style Sim. Emerald,Jewelry,Jacqueline Kennedy,,,
44179,"Diamonique 2.45 ct tw Ribbed Oval Bangle,",Jewelry,Diamonique,,,
39577,Tacori IV Diamonique Epiphany SimulatedSapphire,Jewelry,Tacori,,,
46246,Tacori IV Diamonique Epiphany Halo Style Mixed,Jewelry,Tacori,,,
59534,A-D SHWK11/12 St.Clair (4)Bags Chicken&Dumpling,Home Decor,St. Clair,,,
60277,"Cooks Essential Premier 30cm/12 Open Everyday""",Returns,Not Known,,,
21717,SquareTrade 3-Year Service Contract:Electronics,IQVC Divisional,Not Known,,,
23123,SoundPro Professional Two-Line Amplified Busine,IQVC Divisional,N/A,,,
2385,Liz Claiborne New York 3/4 Sleeve Knit Top with,Apparel,Liz Claiborne New York,,,
46855,Oro Nuovo Ave. Round Knife Edge,Jewelry,Oro Nuovo,,,
42435,"VicenzaGold 18 Solid Snake Chain Necklace""",Jewelry,VicenzaGold,,,
60394,BCBGeneration Suede Tall High Heeled Boots,PUBLIC RELATION,BCBGeneration,,,
45131,Jacqueline Kennedy Hamptons Simulated Diamond,Jewelry,Jacqueline Kennedy,,,
9055,Josie Maran Argan Lip Pot Duo,Health/Beauty,Josie Maran,,,
17603,Eastland Women's Collette Clogs,IQVC Divisional,Eastland,,,
10158,Tignanello Pebble Leather Convertible Shoulder,Accessories,Tignanello,,,
23321,CoolSurf Laptop Desk with Dual USB powered fans,IQVC Divisional,N/A,,,
23333,AT&T CL82401 4 Handset Cordless Telephone Answe,IQVC Divisional,AT&T,,,
45737,"Bronzo Italia 24Polished Nugget Station""",Jewelry,Bronzo Italia,,,
5771,George Simonton Solid Ponte Knit Pull-on Pants,Apparel,George Simonton,,,
52119,Arte d'Oro 1 Polished Ribbed Hoop Earrings," 18""",IQVC Divisional,Arte d'Oro,,
41301,KJL Bold Simulated Pearl Enhancer,Costume Jewelry,Kenneth Jay Lane,,,
40197,Round Textured Border Drusy Quartz Earrings,Jewelry,N/A,,,
802,philosophy amazing grace gift set,IQVC Divisional,philosophy,,,
51684,Polished 2-3/8 Round Hoop Earrings," 14K""",IQVC Divisional,N/A,,
36854,Marvel Spider-Man Kids' Red Sport Watch,IQVC Divisional,Marvel Comics,,,
6578,Quacker Factory Dripping in Diamonds 3/4 Sleeve,Apparel,Quacker Factory,,,
10864,LOGO by Lori Goldstein Long Sleeve Knit Top w/,Apparel,Logo by Lori Goldstein,,,
21438,TomTom Universal Home Charger with USB Cable,Electronics,TomTom,,,
5047,Muxo by Camila Alves Crinkle Lamb Leather,Accessories,Muxo by Camila Alves,,,
5888,Carole Hochman Mini Dots Interlock Knit Pajama,Apparel,Carole Hochman,,,
10754,Laura Geller A Taste of Baked 6-pc Color,Health/Beauty,Laura Geller,,,
58778,"Authentic Gourmet 18 French Fancy"" Center""",Home Decor,Not Known,,,
17384,Sofft Colorado Buckled Leather Boots,IQVC Divisional,Sofft,,,
32844,Bethlehem Lights 70 Count Plug-In Net Lights,Home Decor,Bethlehem Lights,,,
43770,"Halo Design Diamond Stud Earrings, 14K, 1/2cttw",Jewelry,Affinity Diamond Jewelry,,,
30055,24 Cans of FireGlo Gel Fuel - 16 oz,IQVC Divisional,N/A,,,
41080,AffinityDiamond Cross or Heart Pendant w/Chain,Jewelry,Not Known,,,
31266,Bethlehem Lights Batt. Op. Solutions Noble Slim,Home Decor,Not Known,,,
41160,Or Paz Sterling Cultured Pearl Floral Hoop,Jewelry,Or Paz,,,
34722,"PedicSolutions 12 Cal King Memory Foam Mattres""",IQVC Divisional,PedicSolutions,,,
53271,Chef's Choice Premium 610 Electric Food Slicer,IQVC Divisional,Chef's Choice,,,
45864,VicenzaGold Labradorite Doublet Bracelet,Jewelry,Not Known,,,
46252,Tacori IV Diamonique Epiphany Cushion,Jewelry,Tacori,,,
22100,SquareTrade 4-Year Service Contract: TVs $250 t,IQVC Divisional,SquareTrade,,,
804,philosophy travel agent convenient travel set,IQVC Divisional,philosophy,,,
16962,Nutrisystem Bakery Shop 21 Perfectly PortionedB,IQVC Divisional,Nutrisystem,,,
54428,Oster Electric Wine Opener,IQVC Divisional,Oster,,,
22586,Sharp 2.1 Channel Super Slim Sound Bar and,Electronics,Sharp,,,
3991,Isaac Mizrahi Live! Leather Zipper Edge Belt,Accessories,Isaac Mizrahi Live!,,,
7158,Kathy Van Zeeland Velvet Flats w/ Bow & Stud,Accessories,Kathy Van Zeeland,,,
17462,A2 by Aerosoles Ground Role Ankle Boots,IQVC Divisional,A2 by Aerosoles,,,
6349,Bare Traps Leather & Suede Lace-up Boots with,Accessories,BareTraps,,,
36801,Disney Eeyore Adult Perfect Square,IQVC Divisional,Disney,,,
58907,A-D Cheryl's 55-piece Holiday Cookie Assortment,Home Decor,Cheryl's,,,
17174,Propet Women's Travelwalker II Active Shoes,IQVC Divisional,Propet,,,
22429,Fujifilm HS25EXR 16MP 30xLongZoom DigitalCamera,Electronics,Fuji,,,
31182,Bethlehem Lights Battery Op. Poinsettia Pot,Home Decor,Bethlehem Lights,,,
3173,Dr. Denese Super-size Pro C Cell Defense Pads,Health/Beauty,Dr. Denese,,,
53549,Cuisinart 6.5 Qt Programmable Slow Cooker,IQVC Divisional,Cuisinart,,,
9423,B. Makowsky Diamond Embossed Glove Leather,Accessories,B. Makowsky,,,
42632,"VicenzaGold Box Chain Necklace, 14K Gold",Jewelry,Not Known,,,
42947,"VicenzaGold 24Faceted Mirror IceSnake Necklace""",Jewelry,VicenzaGold,,,
32225,Candle Impressions Acanthus Leaf Flameless w/,Home Decor,Candle Impressions,,,
10644,Clarks Artisan Heath Merlin Leather Lace-up,Accessories,Clarks,,,
22459,"Dell Desktop 20 WS Monitor Intel Dual Core 4GB""",Electronics,Dell,,,
53480,"Rachael Ray  Hard Anodized 12 Open Skillet Ora""",IQVC Divisional,Rachael Ray,,,
9536,Clarisonic Set of 3 Replacement Brush Heads,Health/Beauty,Clarisonic,,,
59034,The Perfect Gourmet 50-piece Appetizer Sampler,Home Decor,Not Known,,,
34368,50-Count 60mm Shatterproof Christmas Ball Ornam,IQVC Divisional,Brite Star,,,
33023,Mr. Christmas Setof 2 LED Illuminated Ornaments,Home Decor,Mr. Christmas,,,
28156,Indoor Outdoor Clock with Slate Mosaic Border b,IQVC Divisional,Infinity,,,
4571,B. Makowsky Leather Platform Clogs with Flower,Accessories,B. Makowsky,,,
56329,Mr. Lid 14-Piece Storage Set with Attached Lids,Home Decor,Mr. Lid,,,
59622,A-D Smithfield 8-9lb. Spiral Cut Ham & Glaze,Home Decor,Smithfield,,,
60861,Star Theater Pro,IQVC Divisional,N/A,,,
44784,Sleeping Beauty Turquoise Bold Oval Rope Detail,Jewelry,N/A,,,
18894,philosophy amazing grace shower gel & spray,Health/Beauty,philosophy,,,
11904,Jennifer Hudson Collection Dolman Sleeve Wrap,Apparel,Jennifer Hudson Collection,,,
24,"Denim & Co. How Timeless"" Stretch Boot Cut""",Apparel,Not Known,,,
32050,"Bethlehem Lights Batt. Op. 14 Sled w/ Holiday""",Home Decor,Bethlehem Lights,,,
45850,Bronzo Italia Multi-circle Diamond Cut,Jewelry,Bronzo Italia,,,
42922,Bronzo Italia Bold Domed Pave' Crystal Ring,Jewelry,Bronzo Italia,,,
40850,18 Bold Woven Round Omega Necklace," 14K Gold""",Jewelry,N/A,,
57078,Harry London (4) 8-oz Boxes Milk & Dark Gourmet,IQVC Divisional,Harry London,,,
12782,NFL Short Sleeved Tee with Vintage,License Hardgds,NFL,,,
44055,VicenzaSilver Sterling Drusy Quartz Station,Jewelry,Not Known,,,
32854,Jim Shore Heartwood Creek Nativity Scene,Collectibles,Jim Shore,,,
32662,JimShore Heartwood Creek Two-Sided Naughty/Nice,Collectibles,Jim Shore,,,
44810,2.30cttw Kanchanaburi Sapphire &1/5cttw Diamond,Jewelry,N/A,,,
27978,Sauder Camden County Collection Cherry Finish 3,IQVC Divisional,Sauder,,,
46646,"As Is"" KJL Dazzling Turtle Necklace""",Costume Jewelry,Kenneth Jay Lane,,,
38857,"Carolyn Pollack Sterling Cascades 32"",Jewelry""",Carolyn Pollack,,,,
10046,"bareMinerals Marvelous Moxie Mini Lipgloss Kit,",Health/Beauty,bareMinerals,,,
32693,Mr. Christmas Play it Again Polar Bear w/ Voice,Home Decor,Mr. Christmas,,,
45973,"Bronzo Italia 1 Oval Omega Back""",Jewelry,Bronzo Italia,,,
7802,B. Makowsky Glove Leather Ruched Shopper with,Accessories,B. Makowsky,,,
13624,NFL Repeating Team Name Heather Grey L/S & S/S,License Hardgds,Not Known,,,
47674,"As Is"" Carolyn Pollack Lily Sterling/Brass""",Jewelry,Carolyn Pollack,,,
11328,Clarks Leather Clogs - May Ginger,Accessories,Clarks,,,
44650,Carolyn Pollack Essentials Sterling Gemstone,Jewelry,Carolyn Pollack,,,
7506,bareMinerals Ready Eyeshadow Quad,Health/Beauty,bareMinerals,,,
12357,Joan Rivers Sequin Shrug with 3/4 Sleeves,Apparel,Joan Rivers,,,
18782,Bare Escentuals Faux Tan Self-Tanner 4.5 oz.,Health/Beauty,bareMinerals,,,
46062,Joan Rivers Estate Style Pave' Dragonfly Pin,Costume Jewelry,Joan Rivers,,,
10691,Joan Rivers Lavish Luxury Sequin Scarf,Accessories,Joan Rivers,,,
32717,David Venable TwastheNightBeforeChristmas House,Home Decor,N/A,,,
16288,Carol Wior Maharaja Drape Surplice Swimsuit,IQVC Divisional,Carol Wior,,,
22103,SquareTrade 4-Year Service Contract: TVs $350 t,IQVC Divisional,SquareTrade,,,
32846,BethlehemLights Battery Operated 56 Ct. Net,Home Decor,Bethlehem Lights,,,
34115,48' Outdoor 60-Light LED Standing Buck,IQVC Divisional,N/A,,,
51877,Judith Ripka Sterling 4/10 cttw Diamonique Tedd,IQVC Divisional,Judith Ripka,,,
42952,Judith Ripka Sterling Turquoise Cabochon,Jewelry,Judith Ripka,,,
42490,"Judith Ripka Sterling 36 Diamonique Estate""",Jewelry,Judith Ripka,,,
45266,Judith Ripka Sterling Diamonique Round or,Jewelry,Not Known,,,
38684,Carolyn Pollack Sterling Peruvian Amazonite,Jewelry,Carolyn Pollack,,,
45415,Judith Ripka Sterling Texture Link and Heart,Jewelry,Judith Ripka,,,
12027,Tignanello Glazed Vintage Leather North/South,Accessories,Tignanello,,,
12269,Dennis Basso Crushed Faux Fur Coat w/Collar &,Apparel,Dennis Basso,,,
11782,philosophy have a cherry christmas gel and lip,Health/Beauty,philosophy,,,
12586,Joan Rivers Petite Length Velour Animal Print,Apparel,Joan Rivers,,,
44545,Judith Ripka Clip-on Earrings 5 cttw Diamonique,Jewelry,Judith Ripka,,,
23524,"Naxa NTD-9001 9 Widescreen LCD TV w/ DVD Playe""",IQVC Divisional,Naxa,,,
3109,Quacker Factory 3/4 Sleeve Rhinestone Grommet,Apparel,Quacker Factory,,,
275,L'Occitane Shea Butter Foot Cream 5.2 oz.,IQVC Divisional,L'Occitane,,,
17177,L'Occitane His Smooth Cade Shave,IQVC Divisional,L'Occitane,,,
10459,Mally Age Rebel Full Face Correcting Concealer,Health/Beauty,Mally Beauty,,,
47888,Bronzo Italia 18mm Round Button Omega,Jewelry,Bronzo Italia,,,
33152,Mr.Christmas Porcelain Music Box with Swarovski,Home Decor,Mr. Christmas,,,
22676,"Dell 17 Laptop Intel Dual Core 4GB RAM 500GBHD""",Electronics,Dell,,,
61810,HoMedics Oscillating Ultrasonic Humidifier with,Housewares,Homedics,,,
19398,"Quacker Factory Got Rocks"" Long Sleeve V-Neck""",Apparel,Quacker Factory,,,
12509,2 Pairs of Storm-Tec Microfleece Socks,Fun & Leisure,Hot Headz,,,
43268,Stainless Steel Bold Ceramic and Steel Curb,Jewelry,Steel by Design,,,
12173,Susan Graver Velvet Shawl Collar Long,Apparel,Susan Graver,,,
46936,Gossip Set of 3 Strap Watches in Individual,Costume Jewelry,Gossip,,,
12644,NFL 47 Brand Reversible Solid Color and Stripes,License Hardgds,NFL,,,
13609,NFL Athalon Transformer Packable Backpack or,License Hardgds,Not Known,,,
25874,"Axion 7 Diagonal Swivel Screen Portable DVD Pl""",IQVC Divisional,Axion,,,
1984,"Isaac Mizrahi Live! Silk Floral Square 35 x 35""",Apparel,Isaac Mizrahi Live!,,,
32060,Northern Nights Zoe KG Egyptian Cotton Flannel,Textile/Furnit,Northern Nights,,,
25613,Boost Mobile HTC EVO Design SmartPhone,IQVC Divisional,HTC,,,
31556,"Home Reflections Textured Scroll 36H x 18""W""",Textile/Furnit,Home Reflections,,,
55134,Hamilton Beach 50242N Wave Maker 10-Speed Blend,IQVC Divisional,Hamilton Beach,,,
21341,Bose UB-20 Wall or Ceiling Bracket,Electronics,Bose,,,
22753,Olympus SP-720UZ 14MP 26x Zoom Digital Camera,Electronics,Not Known,,,
11474,VT Luxe All Over Sequin Capelet,Apparel,VT Luxe,,,
11842,Fleece Earbags by Sprigs Set of 3,Fun & Leisure,Earbags,,,
51206,Steel by Design Fancy Belt Hinged Bracelet,IQVC Divisional,Steel by Design,,,
54777,"Bodum Bistro Set of 2 Double Wall Glass Mugs, 1",IQVC Divisional,bodum,,,
53522,J.K. Adams Pour Spout Cutting Board - Maple,IQVC Divisional,J.K. Adams,,,
29429,Mr. Bar-B-Q 18-Piece Gourmet Grilling Tool Setw,IQVC Divisional,Mr. Bar-B-Q,,,
61427,Little Giant 250 lb. Capacity Telescoping Plank,Housewares,Little Giant,,,
60162,"CE 8.5 OPEN SKILLET HARD ANODIZED REPLACEMENT""",PUBLIC RELATION,Cook's Essentials,,,
55805,Cook's Essentials Porcelain Enamel 11-piece,Home Decor,Cook's Essentials,,,
29369,Versailles Monogram Handwoven Coconut Fiber Mat,IQVC Divisional,N/A,,,
43458,EternaGold Polished 8MM Ball Stud Earrings,Jewelry,EternaGold,,,
36687,"Forza Men's 8-1/2 Stainless Steel Black Carbon""",IQVC Divisional,Forza,,,
7292,Dooney & Bourke Florentine Leather Medium Domed,Accessories,Dooney & Bourke,,,
22661,"Ships 12/12 w/ MS Office HP 15.6 Laptop Win 8""",Electronics,HP,,,
47553,"As Is"" Sterling Tree of Life Charm by Anthony""",Jewelry,Anthony Nak,,,
22765,HALO Wall/Car Charger w/Retract.,Electronics,Halo,,,
58005,Fiber Optic Holiday Garden Flag with 3-pc Metal,Home Decor,N/A,,,
32511,Randy Stripe 100% Cotton Handcrafted Quilt,Textile/Furnit,Not Known,,,
45347,Bronzo Italia Pave' Crystal Cross-over,Jewelry,Bronzo Italia,,,
47677,Bronzo Italia Bold Polished Oval Link Necklace,Jewelry,Not Known,,,
25897,Nintendo Wii Fit Plus with Balance Board Bundle,IQVC Divisional,Nintendo,,,
33271,Angel Shower 2.5' Battery Op. Light Strand,Home Decor,N/A,,,
46575,Honora Cultured Pearl Rondel and Crystal Bead,Jewelry,Honora,,,
33009,Home Reflections Amaryllis Flameless Candle,Home Decor,Home Reflections,,,
33072,"Pedic Solutions 3 King Gel Memory Foam Mattres""",Textile/Furnit,PedicSolutions,,,
32021,Home Reflections AngelFish Luminary w/Flameless,Home Decor,Home Reflections,,,
44891,"As Is""1"" Bold Polished 14K Gold Tube Hoop""",Jewelry,N/A,,,
46530,HonoraGold Cultured Pearl 8.5mm Double Hoop,Jewelry,Honora,,,
12108,Denim & Co. Pullover Button Placket Fleece,Apparel,Denim & Co.,,,
24775,"Canon ELPH 110 16.1MP,5x Optical Zoom DigitalCa",IQVC Divisional,Canon,,,
31886,Bethlehem Lights Battery Op. Geranium & LED,Home Decor,Bethlehem Lights,,,
45635,"Black Hills Oval Helenite Stud Earrings,",Jewelry,Black Hills,,,
59521,Kansas City (8) 6 oz. Stuffed Chicken Breast,Home Decor,Not Known,,,
43916,Honora Freshwater Pearl Multi-strand Stainless,Jewelry,Honora,,,
61874,Shark Pro Lite Steam Pocket Mop w/ 2 Settings &,Housewares,Shark,,,
61888,PEAK 12V Programmable Rechargeable Auto Heater,Electronics,PEAK,,,
8670,Clarks Fisherman Sandals - Wendy Pixie,Accessories,Clarks,,,
22670,"FunTab Pro 7 8GB Android 4.0 Kid Friendly""",Electronics,Not Known,,,
21271,Set of 3 World Series Stadium Baseballs,License Hardgds,N/A,,,
7215,Bob Mackie's Moleskin Straight Leg Zip Front,Apparel,Bob Mackie,,,
12513,Bob Mackie's Drape Front V-Neck Dress w/,Apparel,Bob Mackie,,,
9472,"As Is"" B. Makowsky Glove Leather Zip Top Tote""",Accessories,B. Makowsky,,,
23696,Canon T3i 18MP DSLR Camera Kit w/ 55-250mm Lens,IQVC Divisional,Canon,,,
18930,Linea by Louis Dell'Olio V-neck Tunic with,Apparel,Linea by Louis Dell'Olio,,,
28637,Prince Charming Elite Collection Adult Costume,IQVC Divisional,N/A,,,
34180,Robin Hood Adult Costume,IQVC Divisional,N/A,,,
12515,Bob Mackie's Sequin Front Boyfriend Cardigan,Apparel,Bob Mackie,,,
50315,Judith Ripka Sterling Diamonique Crown Charm,IQVC Divisional,Judith Ripka,,,
812,philosophy inner grace perfumed body butter,IQVC Divisional,philosophy,,,
57320,Mrs.Prindable's 18 Snowflake Sprinkle Apple Ass,IQVC Divisional,Mrs. Prindable,,,
8952,philosophy flower blossoms shower gel & body,Health/Beauty,philosophy,,,
22772,Apple iPad 3rd Generation 64GB WiFi or 4G w/,Electronics,Not Known,,,
61582,Do Daddy Set of 3 Indoor/Outdoor Cushion Grips,Home Decor,Do Daddy,,,
58262,Cushman's Classic 10 lb. HoneyBell  Box,Home Decor,Cushman's,,,
16036,L'Occitane Pivoine Flora Beauty Cream 7 oz,IQVC Divisional,L'Occitane,,,
37914,"Melania Mesh Chain Braided Design Link 28"",Costume Jewelry""",Melania Trump,,,,
25339,"Coby 9.7 8GB Tablet with Android OS 4.0 and To""",IQVC Divisional,Coby,,,
44896,Freeform Heart Design Pendant or Earrings,Jewelry,Not Known,,,
11789,philosophy amazing grace body and bath duo,Health/Beauty,philosophy,,,
10184,B. Makowsky Pebble Leather Zip Top E/W Shoulder,Accessories,B. Makowsky,,,
7823,B. Makowsky Naomi Leather Pocket Satchel,Accessories,B. Makowsky,,,
15697,LAVANILA The Healthy Body Butter Trio Gift Set,IQVC Divisional,Lavanila,,,
5447,philosophy hands of hope hand & cuticle cream,Health/Beauty,philosophy,,,
47877,"Bronzo Italia 16 Singapore Necklace""",Jewelry,Bronzo Italia,,,
42300,Sterling Small Polished Rolo Link,Jewelry,N/A,,,
12037,B. Makowsky Glove Leather Convertible Barrel,Accessories,B. Makowsky,,,
38518,Isaac Mizrahi Live! Vintage-Style Covered Case,Costume Jewelry,Isaac Mizrahi Live!,,,
42790,24 Textured Oval Link Necklace," 14K Gold""",Jewelry,N/A,,
6768,philosophy divine splash of vibrant lip color &,Health/Beauty,philosophy,,,
